,∞Ì∞¥π¯»£,»≠¿Â«∞_√—±∏∏≈æ◊1,»≠¿Â«∞_√—±∏∏≈æ◊2,»≠¿Â«∞_√—±∏∏≈æ◊3,»≠¿Â«∞_√—±∏∏≈æ◊4,»≠¿Â«∞_√—±∏∏≈æ◊5,»≠¿Â«∞_√—±∏∏≈æ◊6,»≠¿Â«∞_√—±∏∏≈æ◊7,»≠¿Â«∞_√—±∏∏≈æ◊8,»≠¿Â«∞_√—±∏∏≈»Ωºˆ1,»≠¿Â«∞_√—±∏∏≈»Ωºˆ2,»≠¿Â«∞_√—±∏∏≈»Ωºˆ3,»≠¿Â«∞_√—±∏∏≈»Ωºˆ4,»≠¿Â«∞_√—±∏∏≈»Ωºˆ5,»≠¿Â«∞_√—±∏∏≈»Ωºˆ6,»≠¿Â«∞_√—±∏∏≈»Ωºˆ7,»≠¿Â«∞_√—±∏∏≈»Ωºˆ8
9476,9585,2891746.0,748480.0,2830407.0,5970536.0,3379701.0,6001299.0,558722.0,331404.0,7.0,10.0,10.0,14.0,8.0,10.0,6.0,3.0
9477,9586,152037.0,43779.0,151169.0,27803.0,121869.0,198961.0,255653.0,114294.0,2.0,2.0,5.0,4.0,3.0,5.0,7.0,7.0
9478,9587,130899.0,82921.0,260873.0,45495.0,658353.0,92652.0,115585.0,55589.0,8.0,10.0,15.0,5.0,12.0,10.0,8.0,5.0
9479,9588,395640.0,252474.0,19320.0,1978532.0,818896.0,948914.0,105922.0,1973881.0,2.0,1.0,1.0,3.0,4.0,4.0,1.0,3.0
9480,9589,638553.0,489652.0,590324.0,522346.0,790731.0,13243.0,43867.0,0.0,9.0,6.0,5.0,6.0,8.0,1.0,1.0,0.0
9481,9590,591909.0,342039.0,639980.0,655240.0,722513.0,671283.0,1114628.0,697096.0,11.0,5.0,8.0,14.0,9.0,8.0,9.0,8.0
9482,9591,0.0,0.0,0.0,0.0,0.0,0.0,6757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9483,9592,6769905.0,11902081.0,11188760.0,11992730.0,14069285.0,11591220.0,17745255.0,17509279.0,18.0,22.0,25.0,26.0,26.0,34.0,40.0,55.0
9484,9593,4723.0,8755.0,0.0,0.0,30745.0,42143.0,0.0,45113.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0
9485,9594,29029.0,26062.0,66445.0,116176.0,205630.0,164219.0,128513.0,11980.0,3.0,3.0,7.0,3.0,10.0,8.0,8.0,2.0
9486,9595,48908.0,65925.0,26889.0,277136.0,21137.0,89325.0,157334.0,83656.0,2.0,2.0,5.0,12.0,1.0,5.0,10.0,6.0
9487,9596,0.0,16069.0,5536.0,42124.0,24425.0,49809.0,32662.0,31025.0,0.0,2.0,1.0,5.0,3.0,6.0,6.0,4.0
9488,9597,15647.0,0.0,14823.0,12770.0,14816.0,8579.0,23538.0,12162.0,3.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0
9489,9598,551562.0,768187.0,404472.0,491308.0,492885.0,526679.0,821696.0,138716.0,7.0,8.0,4.0,5.0,4.0,8.0,10.0,4.0
9490,9599,36410.0,45324.0,0.0,31660.0,65152.0,30562.0,181490.0,20243.0,2.0,1.0,0.0,3.0,4.0,3.0,6.0,2.0
9491,9600,243328.0,406491.0,345889.0,520130.0,140277.0,207605.0,364887.0,170825.0,13.0,10.0,9.0,10.0,9.0,5.0,6.0,3.0
9492,9601,3444.0,107335.0,3955.0,85136.0,3681.0,29435.0,158179.0,73865.0,1.0,4.0,2.0,1.0,2.0,3.0,2.0,5.0
9493,9602,90829.0,99032.0,324877.0,167061.0,236254.0,169055.0,104356.0,288273.0,7.0,6.0,16.0,12.0,8.0,11.0,5.0,5.0
9494,9603,668371.0,441907.0,53666.0,854910.0,913255.0,1424068.0,302956.0,388828.0,12.0,6.0,1.0,4.0,10.0,13.0,6.0,5.0
9495,9604,31490.0,0.0,0.0,56492.0,0.0,468614.0,0.0,40816.0,1.0,0.0,0.0,4.0,0.0,5.0,0.0,1.0
9496,9605,0.0,42079.0,64399.0,0.0,7079.0,1609.0,588454.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0
9497,9606,989124.0,1640702.0,2248996.0,4747970.0,2683037.0,2180960.0,5631535.0,2285895.0,9.0,10.0,12.0,22.0,23.0,17.0,24.0,11.0
9498,9607,331331.0,988780.0,1446267.0,1110317.0,946749.0,1029448.0,692293.0,806739.0,6.0,9.0,10.0,13.0,13.0,10.0,8.0,10.0
9499,9608,107262.0,135353.0,1808.0,123492.0,45511.0,201600.0,201404.0,17268.0,2.0,4.0,1.0,5.0,1.0,1.0,5.0,1.0
9500,9609,1842005.0,2633518.0,759233.0,489932.0,1178432.0,1209279.0,905319.0,1223924.0,12.0,12.0,5.0,4.0,7.0,6.0,4.0,7.0
9501,9611,181833.0,196973.0,244210.0,291768.0,198277.0,261596.0,164283.0,44666.0,6.0,10.0,13.0,20.0,11.0,16.0,9.0,5.0
9502,9612,0.0,0.0,0.0,8265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
9503,9613,120596.0,3193.0,0.0,163621.0,33324.0,232913.0,28156.0,2966.0,1.0,1.0,0.0,4.0,2.0,4.0,1.0,2.0
9504,9614,425111.0,91781.0,0.0,90191.0,354076.0,0.0,1458466.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,5.0,0.0
9505,9615,458077.0,184076.0,1129808.0,86910.0,668405.0,104929.0,426840.0,27307.0,5.0,4.0,1.0,2.0,6.0,1.0,4.0,3.0
9506,9616,0.0,0.0,0.0,22436.0,101004.0,0.0,27930.0,2313.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0
9507,9617,2694736.0,1188977.0,402946.0,802765.0,1757334.0,1194427.0,369121.0,666402.0,11.0,8.0,3.0,6.0,7.0,3.0,3.0,3.0
9508,9618,81707.0,6963.0,100893.0,33700.0,105585.0,30722.0,71267.0,39577.0,6.0,1.0,4.0,4.0,4.0,4.0,3.0,2.0
9509,9619,0.0,0.0,2248.0,0.0,2225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9510,9620,2093380.0,1305790.0,1668411.0,565510.0,2364370.0,1442457.0,381736.0,539402.0,11.0,15.0,22.0,10.0,21.0,13.0,4.0,6.0
9511,9621,0.0,0.0,0.0,0.0,0.0,0.0,24665.0,14872.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
9512,9622,1475197.0,904211.0,1351871.0,61502.0,98962.0,293393.0,700683.0,998426.0,11.0,10.0,8.0,2.0,3.0,6.0,8.0,20.0
9513,9623,461178.0,0.0,180770.0,33257.0,93045.0,5308.0,58845.0,83656.0,4.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0
9514,9624,190561.0,42234.0,133318.0,88684.0,121162.0,439338.0,310108.0,266833.0,5.0,1.0,2.0,2.0,4.0,4.0,4.0,5.0
9515,9625,32238.0,38629.0,28132.0,31483.0,0.0,30776.0,31400.0,61951.0,4.0,6.0,1.0,2.0,0.0,5.0,4.0,7.0
9516,9626,1082461.0,4669791.0,2526251.0,2649952.0,4501217.0,1910535.0,3486749.0,1747369.0,6.0,19.0,7.0,11.0,15.0,5.0,10.0,7.0
9517,9627,0.0,372737.0,70839.0,65714.0,0.0,24449.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0
9518,9628,645983.0,638447.0,368318.0,785915.0,487322.0,1153195.0,420253.0,666897.0,6.0,7.0,5.0,8.0,5.0,7.0,3.0,8.0
9519,9629,70753.0,11228.0,904.0,19067.0,15676.0,161569.0,58902.0,174105.0,3.0,1.0,1.0,2.0,2.0,13.0,3.0,4.0
9520,9630,0.0,0.0,204270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
9521,9631,19976.0,74021.0,27928.0,8071.0,15069.0,46882.0,181706.0,27895.0,2.0,8.0,3.0,2.0,3.0,5.0,10.0,7.0
9522,9632,142944.0,0.0,44740.0,224716.0,279984.0,84447.0,0.0,119722.0,4.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0
9523,9633,88811.0,13906.0,38752.0,2661.0,77773.0,53617.0,325762.0,11072.0,2.0,1.0,2.0,1.0,3.0,3.0,6.0,2.0
9524,9634,597547.0,964212.0,742001.0,605265.0,1040941.0,1399620.0,923609.0,694849.0,13.0,11.0,5.0,7.0,13.0,10.0,9.0,5.0
9525,9635,145739.0,66751.0,62309.0,32503.0,142389.0,273555.0,338488.0,124266.0,4.0,4.0,4.0,3.0,7.0,8.0,4.0,8.0
9526,9636,568381.0,390939.0,345382.0,189029.0,490559.0,158921.0,544565.0,54944.0,10.0,5.0,6.0,5.0,10.0,4.0,12.0,2.0
9527,9637,0.0,55418.0,0.0,0.0,220475.0,0.0,0.0,44741.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0
9528,9638,0.0,219408.0,290078.0,360055.0,906681.0,463252.0,235945.0,18012.0,0.0,3.0,2.0,2.0,6.0,3.0,3.0,1.0
9529,9639,875022.0,37186.0,1257929.0,529619.0,132589.0,762006.0,331291.0,0.0,5.0,1.0,6.0,6.0,3.0,7.0,4.0,0.0
9530,9641,702025.0,548923.0,457064.0,608743.0,400679.0,1401935.0,225539.0,376516.0,2.0,4.0,1.0,4.0,3.0,8.0,5.0,2.0
9531,9642,39362.0,10301.0,134899.0,0.0,45409.0,98118.0,46795.0,108733.0,1.0,1.0,3.0,0.0,3.0,4.0,4.0,7.0
9532,9643,1699779.0,1483271.0,1933271.0,587202.0,6574.0,1595321.0,1937902.0,0.0,6.0,8.0,14.0,9.0,1.0,3.0,4.0,0.0
9533,9644,262842.0,835420.0,1243.0,134666.0,982079.0,665281.0,644654.0,70354.0,6.0,7.0,1.0,4.0,10.0,8.0,6.0,3.0
9534,9645,81747.0,112311.0,124956.0,52766.0,52813.0,106730.0,188306.0,156356.0,9.0,9.0,7.0,6.0,6.0,11.0,12.0,17.0
9535,9647,0.0,105893.0,0.0,126374.0,0.0,327064.0,129516.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0
9536,9648,162664.0,222138.0,0.0,268756.0,0.0,437032.0,220403.0,236263.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0
9537,9649,232946.0,213331.0,71178.0,111741.0,0.0,119191.0,0.0,3718.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0
9538,9650,387964.0,0.0,305895.0,219048.0,168138.0,407489.0,0.0,168759.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0
9539,9651,262643.0,219924.0,89605.0,352925.0,454575.0,288888.0,281106.0,375979.0,15.0,7.0,3.0,8.0,12.0,4.0,4.0,3.0
9540,9652,0.0,91163.0,49486.0,23856.0,26295.0,25629.0,28156.0,0.0,0.0,5.0,3.0,1.0,1.0,2.0,1.0,0.0
9541,9653,166265.0,362592.0,149249.0,387104.0,321610.0,585714.0,88465.0,333471.0,7.0,12.0,11.0,11.0,11.0,11.0,4.0,10.0
9542,9654,530159.0,419711.0,890865.0,363248.0,690402.0,344328.0,642795.0,140005.0,5.0,8.0,6.0,6.0,6.0,6.0,5.0,4.0
9543,9655,620.0,87969.0,204381.0,107751.0,105627.0,28417.0,85256.0,27266.0,1.0,5.0,6.0,5.0,5.0,2.0,4.0,1.0
9544,9656,1382008.0,4298704.0,3661596.0,1389318.0,1400729.0,1732099.0,1616139.0,849288.0,3.0,7.0,7.0,6.0,2.0,6.0,6.0,7.0
9545,9657,55107.0,380101.0,0.0,401425.0,73221.0,154418.0,1054375.0,689209.0,1.0,5.0,0.0,8.0,7.0,3.0,14.0,13.0
9546,9658,289608.0,69995.0,54230.0,81411.0,266088.0,311731.0,41558.0,159875.0,7.0,7.0,3.0,3.0,8.0,6.0,1.0,6.0
9547,9659,4822.0,8241.0,55360.0,44359.0,14159.0,51259.0,16894.0,20986.0,1.0,1.0,5.0,4.0,2.0,3.0,3.0,2.0
9548,9660,151810.0,125361.0,97954.0,108638.0,81112.0,125357.0,177268.0,0.0,7.0,5.0,3.0,7.0,4.0,3.0,3.0,0.0
9549,9661,569325.0,3106482.0,2282404.0,1975117.0,2680450.0,5137478.0,5467052.0,3548071.0,4.0,20.0,8.0,15.0,11.0,18.0,20.0,16.0
9550,9662,0.0,0.0,0.0,0.0,0.0,4021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
9551,9663,0.0,14421.0,162692.0,0.0,122374.0,85359.0,185040.0,0.0,0.0,1.0,3.0,0.0,2.0,3.0,4.0,0.0
9552,9664,4920.0,9271.0,20337.0,0.0,7656.0,0.0,3987.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0
9553,9665,724512.0,874852.0,3389.0,2763746.0,312256.0,94741.0,179746.0,0.0,10.0,7.0,1.0,12.0,4.0,3.0,1.0,0.0
9554,9666,58866.0,136023.0,239915.0,200514.0,69430.0,184872.0,164936.0,107131.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,5.0
9555,9667,67015.0,95284.0,81821.0,14633.0,629821.0,198191.0,1609718.0,1917.0,3.0,6.0,7.0,1.0,8.0,8.0,4.0,1.0
9556,9668,211769.0,192276.0,319115.0,136067.0,351346.0,49317.0,0.0,25489.0,4.0,2.0,8.0,8.0,4.0,1.0,0.0,2.0
9557,9669,13727.0,44808.0,78409.0,19954.0,44722.0,13298.0,22862.0,7436.0,2.0,5.0,6.0,5.0,6.0,4.0,4.0,1.0
9558,9670,54024.0,40173.0,0.0,79612.0,38432.0,0.0,0.0,31397.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
9559,9671,280014.0,363466.0,760743.0,584772.0,189467.0,80318.0,0.0,0.0,5.0,6.0,11.0,10.0,5.0,2.0,0.0,0.0
9560,9672,82818.0,82407.0,99988.0,113783.0,139061.0,401056.0,137399.0,256134.0,5.0,1.0,4.0,7.0,4.0,7.0,3.0,8.0
9561,9673,0.0,60177.0,18416.0,96001.0,13229.0,2895.0,15542.0,0.0,0.0,6.0,2.0,7.0,2.0,1.0,1.0,0.0
9562,9675,89234.0,385376.0,327395.0,643312.0,325131.0,495368.0,237555.0,0.0,3.0,3.0,4.0,5.0,2.0,4.0,4.0,0.0
9563,9676,140130.0,412653.0,102530.0,219093.0,37471.0,0.0,0.0,54532.0,4.0,7.0,3.0,3.0,1.0,0.0,0.0,2.0
9564,9677,20950.0,23754.0,126212.0,51791.0,38533.0,93702.0,61649.0,41476.0,5.0,2.0,7.0,5.0,5.0,9.0,9.0,8.0
9565,9678,55687.0,28328.0,108574.0,58088.0,44823.0,108983.0,5574.0,13129.0,5.0,2.0,6.0,5.0,4.0,6.0,2.0,3.0
9566,9679,861493.0,817375.0,1591957.0,1525625.0,2011747.0,3502936.0,3150763.0,381821.0,24.0,31.0,34.0,39.0,58.0,89.0,57.0,15.0
9567,9680,0.0,209777.0,0.0,96399.0,64524.0,42894.0,10980.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0
9568,9681,200639.0,152607.0,85640.0,142338.0,201968.0,254145.0,104007.0,94933.0,7.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0
9569,9682,0.0,0.0,11298.0,13188.0,10437.0,47825.0,69983.0,12806.0,0.0,0.0,1.0,3.0,1.0,5.0,7.0,3.0
9570,9683,947303.0,269884.0,642691.0,341033.0,769946.0,215272.0,0.0,57837.0,13.0,7.0,11.0,5.0,7.0,4.0,0.0,3.0
9571,9684,27554.0,0.0,54231.0,57112.0,8414.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
9572,9685,0.0,223528.0,3208599.0,3774595.0,4343829.0,4148886.0,1716825.0,856850.0,0.0,2.0,11.0,10.0,8.0,13.0,11.0,2.0
9573,9686,119022.0,133055.0,348603.0,93517.0,135471.0,377410.0,380846.0,181441.0,3.0,5.0,6.0,1.0,2.0,4.0,9.0,2.0
9574,9687,327413.0,689510.0,146707.0,188319.0,171931.0,499668.0,151162.0,79978.0,7.0,13.0,5.0,7.0,5.0,12.0,7.0,8.0
9575,9688,49203.0,20602.0,396564.0,0.0,317060.0,0.0,104739.0,67619.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0
9576,9689,42117.0,342710.0,296067.0,248314.0,309475.0,137260.0,0.0,280260.0,2.0,2.0,6.0,2.0,3.0,1.0,0.0,3.0
9577,9690,0.0,82510.0,274431.0,92994.0,213911.0,179991.0,215898.0,129595.0,0.0,3.0,6.0,5.0,10.0,8.0,4.0,6.0
9578,9691,219740.0,272818.0,86826.0,814428.0,1862667.0,682062.0,955829.0,2885387.0,4.0,5.0,3.0,8.0,15.0,6.0,10.0,22.0
9579,9692,227170.0,207459.0,0.0,386130.0,1195373.0,622280.0,175973.0,290010.0,2.0,2.0,0.0,5.0,9.0,4.0,2.0,4.0
9580,9693,0.0,0.0,9038.0,63001.0,6574.0,0.0,0.0,11237.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,1.0
9581,9694,13845906.0,3900782.0,2891236.0,2745555.0,3515173.0,4533965.0,3146289.0,2217042.0,15.0,16.0,7.0,9.0,10.0,16.0,8.0,7.0
9582,9695,84628.0,251648.0,77956.0,35740.0,29835.0,87127.0,109245.0,0.0,4.0,6.0,4.0,2.0,2.0,3.0,3.0,0.0
9583,9696,0.0,125258.0,0.0,0.0,3843.0,46067.0,589130.0,141039.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0
9584,9697,0.0,0.0,44063.0,20397.0,42679.0,128681.0,73205.0,9254.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0
9585,9698,148051.0,139112.0,251768.0,176809.0,84297.0,259292.0,111946.0,52549.0,17.0,18.0,15.0,17.0,9.0,16.0,12.0,9.0
9586,9699,0.0,25752.0,39543.0,0.0,0.0,99727.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
9587,9700,0.0,15451.0,228956.0,136973.0,319192.0,39044.0,152941.0,156407.0,0.0,3.0,4.0,7.0,9.0,8.0,4.0,4.0
9588,9701,80693.0,0.0,77957.0,70946.0,0.0,77316.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
9589,9702,23224.0,181293.0,26664.0,33345.0,46654.0,38818.0,45725.0,67339.0,2.0,10.0,5.0,3.0,3.0,3.0,5.0,5.0
9590,9703,108837.0,148642.0,118596.0,0.0,45511.0,0.0,238310.0,10411.0,2.0,4.0,3.0,0.0,1.0,0.0,3.0,1.0
9591,9704,396377.0,1648911.0,260817.0,572967.0,686053.0,333069.0,42797.0,285704.0,1.0,8.0,3.0,6.0,6.0,4.0,1.0,3.0
9592,9705,29423.0,284408.0,78408.0,158656.0,107710.0,163435.0,12952.0,124514.0,2.0,6.0,4.0,6.0,3.0,4.0,2.0,4.0
9593,9706,165862.0,471728.0,482654.0,829014.0,781122.0,774874.0,60985.0,0.0,3.0,5.0,3.0,2.0,4.0,5.0,1.0,0.0
9594,9707,0.0,49444.0,47452.0,371584.0,14867.0,15763.0,116340.0,50814.0,0.0,2.0,1.0,4.0,1.0,1.0,6.0,3.0
9595,9708,992026.0,1404883.0,1604272.0,335163.0,6068.0,224119.0,613907.0,416176.0,14.0,18.0,9.0,13.0,1.0,5.0,10.0,4.0
9596,9709,2369410.0,1115738.0,2360339.0,1696298.0,1370084.0,2516461.0,589019.0,399527.0,9.0,10.0,8.0,9.0,8.0,9.0,8.0,4.0
9597,9710,419848.0,124280.0,0.0,0.0,38077.0,131898.0,444860.0,34702.0,11.0,3.0,0.0,0.0,2.0,1.0,4.0,1.0
9598,9711,130222.0,154389.0,301536.0,105975.0,22553.0,56181.0,136724.0,243739.0,10.0,6.0,9.0,7.0,3.0,5.0,13.0,14.0
9599,9712,67939.0,41975.0,23918.0,26340.0,13653.0,126322.0,54690.0,13633.0,5.0,3.0,3.0,7.0,5.0,9.0,7.0,1.0
9600,9713,15646.0,62268.0,83719.0,162468.0,307553.0,158814.0,278177.0,199002.0,1.0,3.0,5.0,8.0,8.0,13.0,9.0,17.0
9601,9714,335563.0,0.0,242907.0,117949.0,327680.0,0.0,0.0,0.0,8.0,0.0,5.0,2.0,4.0,0.0,0.0,0.0
9602,9715,70114.0,358728.0,314483.0,212948.0,253092.0,680884.0,501735.0,625091.0,1.0,6.0,5.0,5.0,5.0,7.0,8.0,7.0
9603,9716,234914.0,267359.0,486382.0,94271.0,212587.0,224816.0,184026.0,21978.0,6.0,6.0,3.0,2.0,6.0,4.0,3.0,1.0
9604,9717,0.0,0.0,0.0,0.0,38432.0,30562.0,496442.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
9605,9718,42137.0,185467.0,274656.0,43189.0,17547.0,422557.0,38855.0,14790.0,3.0,12.0,6.0,6.0,4.0,10.0,2.0,2.0
9606,9719,245620.0,39143.0,85527.0,285340.0,0.0,350119.0,884315.0,367345.0,4.0,1.0,2.0,6.0,0.0,8.0,12.0,5.0
9607,9720,0.0,48826.0,0.0,0.0,2629.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
9608,9721,0.0,0.0,0.0,0.0,10518.0,0.0,0.0,87086.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
9609,9722,39362.0,385561.0,583149.0,217098.0,544727.0,162298.0,646230.0,454472.0,1.0,2.0,10.0,3.0,4.0,3.0,5.0,3.0
9610,9723,3434.0,14421.0,0.0,4966.0,0.0,0.0,4493.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
9611,9724,0.0,0.0,4746.0,0.0,0.0,545821.0,2252.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0
9612,9725,49202.0,37702.0,35363.0,117904.0,47079.0,39677.0,155275.0,59736.0,5.0,6.0,2.0,9.0,5.0,4.0,12.0,7.0
9613,9726,95848.0,254432.0,2591047.0,283301.0,3872735.0,604951.0,19146.0,107700.0,4.0,3.0,6.0,7.0,13.0,9.0,1.0,3.0
9614,9727,88811.0,148744.0,72986.0,95202.0,0.0,0.0,0.0,61968.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
9615,9728,0.0,117584.0,177268.0,187566.0,154425.0,195058.0,89985.0,13633.0,0.0,5.0,13.0,9.0,13.0,11.0,5.0,3.0
9616,9729,219493.0,82407.0,141509.0,294075.0,51883.0,41821.0,144438.0,39659.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0
9617,9730,279915.0,133088.0,124505.0,249469.0,173701.0,132381.0,226823.0,341914.0,4.0,3.0,2.0,6.0,3.0,2.0,5.0,9.0
9618,9731,233024.0,0.0,27115.0,0.0,115295.0,0.0,210605.0,174254.0,5.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0
9619,9732,188347.0,471643.0,534931.0,108727.0,301880.0,361270.0,374053.0,166899.0,10.0,33.0,34.0,8.0,18.0,25.0,23.0,13.0
9620,9733,29029.0,51607.0,38413.0,4390.0,50465.0,104714.0,7658.0,55738.0,3.0,4.0,3.0,1.0,9.0,6.0,1.0,8.0
9621,9734,139736.0,45283.0,13558.0,31040.0,70037.0,13404.0,256960.0,127777.0,2.0,2.0,1.0,5.0,5.0,1.0,5.0,5.0
9622,9736,227464.0,308923.0,350014.0,704770.0,279791.0,529255.0,321932.0,424893.0,6.0,7.0,8.0,11.0,6.0,6.0,5.0,4.0
9623,9737,13974.0,57273.0,34663.0,37797.0,68671.0,38712.0,11262.0,9072.0,2.0,8.0,6.0,5.0,5.0,7.0,2.0,3.0
9624,9738,0.0,42646.0,0.0,205125.0,218302.0,66485.0,524766.0,90721.0,0.0,1.0,0.0,3.0,5.0,1.0,3.0,3.0
9625,9739,98603.0,50989.0,21523.0,887.0,8091.0,4922.0,5631.0,16938.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0
9626,9740,0.0,132778.0,148570.0,327731.0,533603.0,25468.0,81382.0,31397.0,0.0,3.0,3.0,3.0,11.0,1.0,4.0,1.0
9627,9741,119070.0,113205.0,323578.0,258069.0,427449.0,364382.0,93815.0,180764.0,10.0,6.0,13.0,7.0,12.0,6.0,5.0,8.0
9628,9742,42471.0,41760.0,116937.0,14545.0,83406.0,126483.0,85480.0,33958.0,3.0,5.0,12.0,3.0,8.0,14.0,7.0,4.0
9629,9743,9762.0,27298.0,4519.0,33611.0,38209.0,33050.0,44823.0,413119.0,2.0,3.0,1.0,1.0,3.0,2.0,4.0,6.0
9630,9744,346387.0,5150.0,81346.0,278901.0,414049.0,410921.0,370980.0,135379.0,3.0,1.0,2.0,6.0,7.0,10.0,7.0,7.0
9631,9745,0.0,297335.0,1705266.0,1138175.0,1655133.0,2603191.0,2899295.0,2536363.0,0.0,8.0,35.0,24.0,33.0,55.0,37.0,39.0
9632,9746,0.0,116451.0,0.0,408787.0,66244.0,310978.0,334997.0,39766.0,0.0,1.0,0.0,2.0,2.0,4.0,4.0,2.0
9633,9747,51111.0,117492.0,300755.0,56934.0,107840.0,267817.0,78160.0,144368.0,9.0,7.0,15.0,8.0,13.0,26.0,4.0,9.0
9634,9748,0.0,28224.0,0.0,46337.0,0.0,0.0,0.0,69858.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
9635,9749,90041.0,59951.0,2825.0,37336.0,0.0,4826.0,36602.0,6197.0,5.0,5.0,1.0,2.0,0.0,1.0,3.0,1.0
9636,9750,82425.0,427124.0,791.0,277714.0,458013.0,54207.0,62505.0,51599.0,4.0,9.0,1.0,10.0,10.0,2.0,4.0,4.0
9637,9751,194154.0,1025048.0,598200.0,625122.0,549117.0,384917.0,58451.0,2110670.0,4.0,10.0,9.0,11.0,3.0,9.0,3.0,12.0
9638,9752,0.0,2575.0,3728.0,10377.0,7787.0,38390.0,5068.0,18037.0,0.0,1.0,1.0,3.0,1.0,5.0,2.0,2.0
9639,9753,362624.0,375211.0,806626.0,1317087.0,1019748.0,741095.0,467891.0,864036.0,6.0,9.0,12.0,16.0,11.0,5.0,5.0,15.0
9640,9754,14662.0,0.0,0.0,22171.0,0.0,9008.0,0.0,23135.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
9641,9755,13314.0,5665.0,26551.0,72357.0,145149.0,59012.0,10699.0,18176.0,3.0,1.0,2.0,5.0,8.0,5.0,2.0,3.0
9642,9756,1361046.0,681505.0,521124.0,544667.0,184471.0,275055.0,41727.0,630999.0,14.0,6.0,5.0,6.0,3.0,2.0,1.0,9.0
9643,9757,8925971.0,13079687.0,8863257.0,4735987.0,1948046.0,67557.0,84467.0,1322.0,39.0,51.0,43.0,45.0,15.0,2.0,1.0,1.0
9644,9758,123499.0,73136.0,433903.0,0.0,78785.0,372317.0,231103.0,250639.0,2.0,1.0,2.0,0.0,2.0,6.0,3.0,4.0
9645,9759,0.0,6695.0,0.0,0.0,3995.0,67022.0,0.0,3305.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0
9646,9760,71049.0,258912.0,128799.0,104203.0,0.0,295966.0,0.0,26605.0,1.0,3.0,2.0,3.0,0.0,4.0,0.0,1.0
9647,9761,1164777.0,142718.0,0.0,272792.0,941169.0,1045211.0,511588.0,430842.0,5.0,3.0,0.0,5.0,5.0,6.0,4.0,7.0
9648,9762,338515.0,429185.0,557673.0,1268529.0,1326041.0,743024.0,1325010.0,1430797.0,4.0,7.0,10.0,26.0,20.0,17.0,19.0,24.0
9649,9764,367299.0,557791.0,603770.0,1180734.0,900260.0,535848.0,246081.0,347846.0,7.0,6.0,4.0,9.0,6.0,6.0,5.0,7.0
