,°í°´¹øÈ£,Àü_ÃÑ±¸¸Å¾×1,Àü_ÃÑ±¸¸Å¾×2,Àü_ÃÑ±¸¸Å¾×3,Àü_ÃÑ±¸¸Å¾×4,Àü_ÃÑ±¸¸Å¾×5,Àü_ÃÑ±¸¸Å¾×6,Àü_ÃÑ±¸¸Å¾×7,Àü_ÃÑ±¸¸Å¾×8,Àü_ÃÑ±¸¸ÅÈ½¼ö1,Àü_ÃÑ±¸¸ÅÈ½¼ö2,Àü_ÃÑ±¸¸ÅÈ½¼ö3,Àü_ÃÑ±¸¸ÅÈ½¼ö4,Àü_ÃÑ±¸¸ÅÈ½¼ö5,Àü_ÃÑ±¸¸ÅÈ½¼ö6,Àü_ÃÑ±¸¸ÅÈ½¼ö7,Àü_ÃÑ±¸¸ÅÈ½¼ö8
9065,9167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9066,9168,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9067,9169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9068,9170,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0
9069,9171,0,4,0,3,2,3,3,3,0,1,0,0,0,2,1,1
9070,9172,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9071,9173,0,3,0,0,3,3,3,0,0,1,0,0,1,1,1,0
9072,9174,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
9073,9175,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0
9074,9176,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0
9075,9177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9076,9178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9077,9179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9078,9180,0,0,0,3,2,0,0,3,0,0,0,0,0,0,0,0
9079,9181,3,4,3,3,3,0,3,3,1,2,1,1,2,0,0,0
9080,9182,0,3,3,3,0,2,0,0,0,0,1,1,0,1,0,0
9081,9183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9082,9184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9083,9185,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0
9084,9186,0,3,3,3,0,0,0,3,0,0,1,1,0,0,0,0
9085,9187,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9086,9188,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
9087,9189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9088,9190,0,0,3,0,3,0,2,0,0,0,1,0,1,0,1,0
9089,9191,0,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0
9090,9192,4,4,4,4,4,3,4,3,1,2,1,1,2,1,1,1
9091,9193,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9092,9194,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
9093,9195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9094,9196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9095,9197,0,3,0,0,2,0,0,3,0,0,0,0,1,0,0,1
9096,9198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9097,9199,3,3,3,3,3,2,0,0,0,1,0,2,1,0,0,0
9098,9200,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0
9099,9201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
9100,9202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9101,9203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9102,9204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9103,9205,3,3,0,3,3,4,3,4,0,1,0,0,0,2,1,2
9104,9206,0,0,0,3,3,3,0,0,0,0,0,1,1,0,0,0
9105,9207,0,3,0,2,0,3,3,0,0,1,0,0,0,1,1,0
9106,9208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9107,9209,0,3,0,0,3,3,3,3,0,0,0,0,1,0,1,1
9108,9210,4,3,4,4,0,0,4,4,1,2,0,3,0,0,1,2
9109,9211,0,0,0,4,3,3,3,0,0,0,0,3,0,2,0,0
9110,9212,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
9111,9213,0,3,3,3,0,0,0,3,0,1,0,0,0,0,0,0
9112,9214,0,2,0,0,0,3,3,0,0,1,0,0,0,2,2,0
9113,9215,3,2,3,3,0,3,4,3,1,0,0,2,0,2,2,2
9114,9216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9115,9217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9116,9218,0,0,0,2,0,2,0,3,0,0,0,1,0,0,0,0
9117,9219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9118,9220,0,0,3,2,0,2,0,0,0,0,1,0,0,1,0,0
9119,9221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9120,9222,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0
9121,9223,3,3,0,0,2,3,3,3,1,1,0,0,0,1,0,1
9122,9224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9123,9225,0,3,0,3,0,3,0,2,0,0,0,1,0,1,0,1
9124,9226,3,3,3,3,3,3,4,0,2,1,1,0,1,0,1,0
9125,9227,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
9126,9228,0,0,0,0,3,0,3,3,0,0,0,0,0,0,1,2
9127,9229,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
9128,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9129,9231,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0
9130,9232,0,3,0,3,2,0,0,3,0,0,0,1,0,0,0,1
9131,9233,0,3,3,3,0,0,0,0,0,1,1,1,0,0,0,0
9132,9234,3,0,0,4,3,3,0,0,1,0,0,1,0,1,0,0
9133,9235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9134,9236,0,0,3,0,3,2,0,3,0,0,0,0,0,0,0,1
9135,9237,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0
9136,9238,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9137,9239,3,3,3,0,0,3,3,0,1,1,1,0,0,2,0,0
9138,9240,0,0,0,4,3,0,3,3,0,0,0,2,0,0,1,0
9139,9241,3,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0
9140,9242,2,0,3,2,0,0,0,2,0,0,1,0,0,0,0,0
9141,9243,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
9142,9244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9143,9245,3,3,4,4,3,4,3,3,1,0,1,1,2,0,0,0
9144,9246,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
9145,9247,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0
9146,9248,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
9147,9249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9148,9250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9149,9251,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9150,9252,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9151,9253,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9152,9254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9153,9255,3,0,0,0,0,3,3,3,0,0,0,0,0,2,1,1
9154,9256,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0
9155,9257,3,3,2,3,3,0,3,0,0,1,0,0,1,0,1,0
9156,9258,2,3,3,0,0,0,0,3,0,1,2,0,0,0,0,1
9157,9259,0,3,0,2,0,3,0,0,0,0,0,0,0,1,0,0
9158,9260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9159,9261,4,0,3,3,3,3,3,3,1,0,1,0,1,0,1,2
9160,9262,0,2,2,3,3,0,0,2,0,0,0,0,0,0,0,1
9161,9263,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
9162,9264,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0
9163,9265,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1
9164,9266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9165,9267,0,3,0,3,0,3,3,3,0,1,0,1,0,0,0,3
9166,9268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9167,9269,0,0,0,3,2,0,0,2,0,0,0,1,0,0,0,0
9168,9270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9169,9271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9170,9272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9171,9273,0,2,3,3,0,0,3,2,0,0,0,1,0,0,1,0
9172,9274,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0
9173,9275,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9174,9276,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9175,9277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9176,9278,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
9177,9279,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
9178,9280,4,4,4,4,4,4,4,3,2,2,2,3,2,3,3,2
9179,9281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9180,9282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9181,9283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9182,9284,2,3,0,0,3,2,0,3,0,1,0,0,1,0,0,2
9183,9285,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
9184,9286,3,0,0,0,3,2,2,2,0,0,0,0,1,1,1,1
9185,9287,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
9186,9288,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9187,9289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9188,9290,0,0,3,3,2,2,2,0,0,0,1,1,0,0,0,0
9189,9291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9190,9292,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
9191,9293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9192,9294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9193,9295,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
9194,9296,0,0,2,0,3,0,3,3,0,0,0,0,1,0,0,0
9195,9297,0,4,0,4,0,3,3,0,0,1,0,2,0,1,0,0
9196,9298,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
9197,9299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9198,9300,3,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0
9199,9301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200,9302,3,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0
9201,9303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9202,9304,0,0,0,0,3,2,3,3,0,0,0,0,1,0,0,1
9203,9305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9204,9306,0,4,0,4,3,3,4,3,0,0,0,1,1,0,0,1
9205,9307,0,0,0,3,3,3,3,3,0,0,0,1,1,0,1,1
9206,9308,4,3,4,4,2,3,3,3,1,1,1,1,0,1,0,2
9207,9309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9208,9310,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
9209,9311,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1
9210,9312,4,3,0,4,2,3,4,3,1,1,0,1,0,2,2,1
9211,9313,3,3,0,3,3,0,0,2,1,1,0,1,1,0,0,0
9212,9314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9213,9315,3,0,0,0,0,2,3,2,0,0,0,0,0,0,1,0
9214,9316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9215,9317,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
9216,9318,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9217,9319,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
9218,9320,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
9219,9321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9220,9322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9221,9323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9222,9324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9223,9325,3,4,3,3,3,3,0,3,1,1,1,1,1,1,0,0
9224,9326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9225,9327,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0
9226,9328,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
9227,9329,3,2,0,2,3,3,2,0,1,1,0,1,1,2,0,0
9228,9330,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0
9229,9331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9230,9332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9231,9333,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,1
9232,9334,4,0,0,4,2,0,3,0,1,0,0,3,1,0,1,0
9233,9335,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
9234,9337,0,3,3,4,3,0,0,3,0,0,0,2,0,0,0,1
9235,9339,0,3,0,4,3,3,4,4,0,1,0,1,1,2,1,3
9236,9340,3,3,0,4,0,0,0,0,0,0,0,2,0,0,0,0
9237,9341,3,0,4,0,3,0,3,0,0,0,0,0,0,0,1,0
9238,9342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9239,9343,0,0,3,0,0,0,0,3,0,0,1,0,0,0,0,1
9240,9344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9241,9345,0,2,3,2,0,0,3,2,0,0,1,1,0,0,0,0
9242,9346,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9243,9347,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0
9244,9348,2,4,3,0,4,0,3,3,0,2,2,0,1,0,0,1
9245,9349,0,0,3,2,0,0,0,3,0,0,0,1,0,0,0,0
9246,9350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9247,9351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9248,9352,0,0,3,2,0,2,2,0,0,0,1,0,0,0,0,0
9249,9353,2,0,0,3,0,3,4,0,0,0,0,0,0,0,1,0
9250,9354,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9251,9355,3,3,3,3,3,4,0,3,1,1,1,1,1,2,0,2
9252,9356,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
9253,9357,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
9254,9358,3,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0
9255,9359,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0
9256,9360,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
9257,9361,0,3,3,2,3,3,0,3,0,1,2,1,1,1,0,1
9258,9362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9259,9363,4,4,4,3,3,4,4,3,2,2,1,0,1,2,2,1
9260,9364,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9261,9365,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9262,9366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9263,9367,3,0,4,0,3,3,3,0,1,0,2,0,1,1,2,0
9264,9368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9265,9369,0,3,3,0,0,0,3,3,0,1,1,0,0,0,0,1
9266,9370,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0
9267,9371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9268,9372,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
9269,9373,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0
9270,9374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9271,9375,3,0,0,2,3,2,2,3,1,0,0,0,0,0,0,2
9272,9376,0,3,0,0,0,3,0,2,0,1,0,0,0,0,0,1
9273,9377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9274,9378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9275,9379,0,0,0,0,3,3,3,3,0,0,0,0,0,0,1,0
9276,9380,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9277,9381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9278,9382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9279,9383,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9280,9384,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1
9281,9385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9282,9386,0,2,0,2,0,0,4,3,0,0,0,0,0,0,1,1
9283,9387,0,0,4,0,0,0,3,3,0,0,1,0,0,0,0,1
9284,9388,3,3,3,0,3,3,0,3,2,1,0,0,1,1,0,1
9285,9389,2,0,0,0,3,2,3,0,0,0,0,0,1,0,1,0
9286,9390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9287,9391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9288,9392,3,0,2,2,0,2,0,0,0,0,0,0,0,1,0,0
9289,9393,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
9290,9394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9291,9395,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9292,9396,2,3,0,3,0,3,3,3,0,1,0,0,0,0,1,0
9293,9397,4,3,4,4,3,3,4,3,2,1,1,2,1,2,2,1
9294,9398,3,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0
9295,9399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9296,9400,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
9297,9401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9298,9402,0,0,0,3,3,3,0,0,0,0,0,0,2,2,0,0
9299,9403,3,4,4,3,2,3,3,3,2,2,2,2,1,1,0,1
9300,9404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9301,9405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9302,9406,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
9303,9407,3,3,2,3,0,2,0,2,1,1,0,1,0,0,0,0
9304,9408,0,2,2,0,3,3,0,2,0,0,0,0,1,0,0,1
9305,9409,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2
9306,9410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9307,9411,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
9308,9412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9309,9413,0,3,2,2,3,0,4,2,0,1,0,0,0,0,0,0
9310,9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9311,9415,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
9312,9416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9313,9417,0,0,0,0,0,3,3,3,0,0,0,0,0,1,0,0
9314,9418,3,0,0,0,3,3,3,3,1,0,0,0,0,0,1,1
9315,9419,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0
9316,9420,3,3,3,3,0,3,3,3,1,1,0,1,0,2,0,0
9317,9421,0,2,0,2,4,2,3,0,0,0,0,0,2,1,0,0
9318,9422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9319,9423,2,0,3,2,3,0,3,3,0,0,0,1,1,0,1,1
9320,9424,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0
9321,9425,3,3,3,0,3,3,0,3,1,1,1,0,2,2,0,1
9322,9426,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
9323,9427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9324,9428,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
9325,9429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9326,9430,0,0,0,3,0,3,0,3,0,0,0,0,0,1,0,2
9327,9431,3,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0
9328,9432,4,4,3,4,4,4,3,3,2,1,1,0,2,3,1,1
9329,9433,0,3,2,0,3,0,3,0,0,0,1,0,1,0,0,0
9330,9434,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
9331,9435,0,3,3,0,0,4,0,0,0,0,0,0,0,1,0,0
9332,9436,3,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0
9333,9437,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9334,9438,0,3,0,3,0,3,4,3,0,1,0,1,0,1,1,2
9335,9439,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
9336,9440,3,2,2,4,0,2,0,0,1,0,0,2,0,0,0,0
9337,9441,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0
9338,9442,0,3,3,0,3,3,4,4,0,1,1,0,1,1,0,1
9339,9443,3,3,0,3,3,0,3,3,1,1,0,2,1,0,1,2
9340,9444,0,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0
9341,9445,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9342,9446,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
9343,9447,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0
9344,9448,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0
9345,9449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9346,9450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9347,9451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9348,9452,3,3,0,3,3,0,4,4,0,0,0,0,0,0,2,1
9349,9453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9350,9454,0,2,3,4,0,3,3,3,0,0,1,3,0,1,0,0
9351,9455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9352,9456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9353,9457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9354,9458,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
9355,9459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9356,9460,3,3,0,3,0,3,4,3,1,1,0,1,0,0,1,2
9357,9461,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9358,9462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9359,9463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9360,9464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9361,9465,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
9362,9466,0,0,2,0,2,3,2,0,0,0,0,0,0,2,1,0
9363,9467,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9364,9468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9365,9469,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
9366,9470,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
9367,9471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9368,9472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9369,9473,0,3,3,3,3,3,3,0,0,1,0,1,1,1,1,0
9370,9474,2,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0
9371,9475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9372,9476,0,3,0,3,0,0,2,3,0,0,0,1,0,0,1,0
9373,9477,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
9374,9478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9375,9479,0,0,0,0,0,3,0,3,0,0,0,0,0,2,0,0
9376,9480,2,3,2,3,2,0,3,3,0,1,0,1,0,0,1,1
9377,9481,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
9378,9482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9379,9483,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
9380,9484,0,2,2,4,0,0,3,3,0,0,0,0,0,0,0,0
9381,9485,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9382,9486,4,4,3,3,0,3,4,3,2,2,0,2,0,1,2,2
9383,9487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9384,9488,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
9385,9489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9386,9490,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
9387,9491,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
9388,9492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9389,9493,0,2,3,0,0,3,0,0,0,0,1,0,0,1,0,0
9390,9494,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9391,9495,3,3,2,3,2,2,2,3,1,1,0,1,0,2,0,1
9392,9496,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
9393,9497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9394,9498,3,3,3,3,2,3,3,3,1,1,1,2,0,1,2,2
9395,9499,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
9396,9500,3,0,0,3,2,0,0,3,0,0,0,0,0,0,0,0
9397,9501,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
9398,9502,0,3,3,3,0,3,3,3,0,0,0,1,0,1,1,2
9399,9503,0,0,0,4,3,3,0,3,0,0,0,2,1,0,0,0
9400,9504,3,3,3,3,0,3,4,3,1,1,1,2,0,0,1,1
9401,9505,0,3,2,0,0,2,3,3,0,1,0,0,0,0,1,2
9402,9506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9403,9507,0,2,0,3,0,0,4,0,0,0,0,0,0,0,1,0
9404,9508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9405,9509,0,0,3,0,0,3,0,2,0,0,0,0,0,0,0,1
9406,9510,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9407,9511,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9408,9512,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9409,9513,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0
9410,9514,0,0,0,3,0,3,3,0,0,0,0,0,0,2,0,0
9411,9515,0,0,0,0,0,2,3,3,0,0,0,0,0,0,1,0
9412,9516,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
9413,9517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9414,9518,2,2,0,3,3,2,0,0,0,0,0,1,0,1,0,0
9415,9519,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
9416,9520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9417,9521,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9418,9522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9419,9523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9420,9525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9421,9526,0,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0
