,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ
1535,5362.0,6432.0,6307.0,4817.0
1536,65555.0,43280.0,37491.0,95094.0
1537,36364.0,46767.0,34486.0,44307.0
1538,71206.0,77340.0,124404.0,67301.0
1539,7151.0,10349.0,6363.0,8865.0
1540,16180.0,8292.0,12030.0,10819.0
1541,5522.0,8254.0,8490.0,5885.0
1542,89544.0,12392.0,56763.0,43215.0
1543,6298.0,5857.0,5817.0,8599.0
1544,9182.0,9909.0,15542.0,10081.0
1545,152880.0,63156.0,109216.0,133877.0
1546,13769.0,10691.0,14026.0,13532.0
1547,6748.0,4689.0,6302.0,5702.0
1548,70691.0,78930.0,30783.0,34862.0
1549,6960.0,4344.0,6788.0,5704.0
1550,56372.0,109059.0,80924.0,93956.0
1551,11560.0,8432.0,8603.0,9558.0
1552,3577.0,4529.0,6111.0,10567.0
1553,7077.0,7964.0,8485.0,6406.0
1554,51820.0,54480.0,45657.0,46630.0
1555,7842.0,11794.0,8809.0,6801.0
1556,14384.0,8872.0,14718.0,16652.0
1557,9876.0,9958.0,8202.0,10013.0
1558,22094.0,16927.0,17041.0,31081.0
1559,7604.0,7695.0,11843.0,8273.0
1560,6089.0,4986.0,5307.0,5168.0
1561,249222.0,200034.0,683205.0,224462.0
1562,12534.0,12528.0,12065.0,12269.0
1563,190394.0,108750.0,169587.0,116506.0
1564,8828.0,7376.0,6357.0,6937.0
1565,5357.0,5225.0,5625.0,5884.0
1566,74805.0,94049.0,72371.0,66169.0
1567,11557.0,13251.0,16468.0,21018.0
1568,12733.0,13179.0,9175.0,11024.0
1569,103094.0,75213.0,290274.0,128540.0
1570,12467.0,8467.0,7945.0,9497.0
1571,65940.0,64095.0,99711.0,87954.0
1572,7871.0,8569.0,10992.0,8503.0
1573,9290.0,10371.0,11175.0,12141.0
1574,30266.0,15840.0,17587.0,14417.0
1575,38171.0,29562.0,42555.0,87813.0
1576,202951.0,315470.0,118843.0,191440.0
1577,58362.0,84618.0,39888.0,94664.0
1578,19269.0,19428.0,13380.0,48599.0
1579,175423.0,136645.0,146531.0,108174.0
1580,7273.0,6913.0,10226.0,10025.0
1581,31303.0,27036.0,38298.0,31433.0
1582,8594.0,8516.0,9234.0,10955.0
1583,25163.0,21780.0,16681.0,32099.0
1584,22534.0,34675.0,23075.0,28728.0
1585,154359.0,177377.0,101676.0,180687.0
1586,8696.0,12443.0,7166.0,15788.0
1587,47421.0,95028.0,51904.0,40109.0
1588,38693.0,95957.0,49765.0,30321.0
1589,89512.0,74231.0,124008.0,90654.0
1590,6743.0,7613.0,7200.0,8743.0
1591,11524.0,10973.0,9657.0,10089.0
1592,34847.0,38246.0,39150.0,51622.0
1593,10159.0,22193.0,7289.0,10246.0
1594,89995.0,114158.0,74412.0,86282.0
1595,2949.0,3968.0,3580.0,3900.0
1596,116883.0,131480.0,85587.0,87346.0
1597,13212.0,15916.0,9147.0,12391.0
1598,7273.0,5265.0,7815.0,8282.0
1599,56521.0,47378.0,28274.0,38252.0
1600,3182.0,3833.0,3052.0,4043.0
1601,120912.0,110211.0,136475.0,142203.0
1602,33971.0,29087.0,37654.0,40333.0
1603,187613.0,343054.0,211498.0,129539.0
1604,21154.0,18300.0,21576.0,25403.0
1605,29574.0,35980.0,17495.0,23642.0
1606,44859.0,35498.0,25583.0,63982.0
1607,175535.0,373376.0,155675.0,203596.0
1608,7352.0,6157.0,7675.0,6071.0
1609,118218.0,175660.0,95706.0,129595.0
1610,12567.0,18722.0,13246.0,13795.0
1611,14567.0,10043.0,8233.0,10239.0
1612,18410.0,13030.0,19302.0,15244.0
1613,19567.0,15927.0,13320.0,11011.0
1614,25321.0,23733.0,17203.0,19713.0
1615,35993.0,48484.0,30258.0,29786.0
1616,56782.0,81356.0,66338.0,59276.0
1617,262851.0,238339.0,263520.0,273749.0
1618,392186.0,385665.0,307249.0,536785.0
1619,13677.0,16232.0,24430.0,27182.0
1620,35862.0,38460.0,17303.0,16554.0
1621,17866.0,16058.0,33479.0,22675.0
1622,5560.0,4782.0,7478.0,6172.0
1623,7866.0,7404.0,8051.0,10096.0
1624,45127.0,54207.0,15225.0,19706.0
1625,17388.0,10908.0,10234.0,9605.0
1626,21269.0,27078.0,11812.0,11689.0
1627,9868.0,9440.0,9060.0,8881.0
1628,204509.0,104279.0,92750.0,90799.0
1629,5850.0,2875.0,6243.0,7907.0
1630,210858.0,226143.0,77785.0,100227.0
1631,33334.0,19764.0,37903.0,56965.0
1632,8999.0,11088.0,9219.0,6563.0
1633,5869.0,5638.0,5049.0,3545.0
1634,8722.0,3754.0,8540.0,4718.0
1635,53362.0,205464.0,81705.0,35999.0
1636,5482.0,5609.0,4927.0,5387.0
1637,69396.0,206436.0,60071.0,99605.0
1638,282429.0,214328.0,101793.0,138938.0
1639,52438.0,52836.0,27362.0,70297.0
1640,93472.0,144792.0,160286.0,100854.0
1641,198117.0,242534.0,167973.0,249093.0
1642,34385.0,45585.0,49047.0,49581.0
1643,11814.0,13806.0,14583.0,11263.0
1644,9457.0,14230.0,9406.0,9808.0
1645,3778.0,4299.0,4038.0,4081.0
1646,121012.0,38644.0,82616.0,66982.0
1647,29295.0,18917.0,7997.0,17146.0
1648,25003.0,15749.0,16981.0,24975.0
1649,4206.0,4736.0,3895.0,3958.0
1650,15104.0,12616.0,14092.0,17467.0
1651,13383.0,7926.0,16532.0,13190.0
1652,78090.0,90600.0,47600.0,42241.0
1653,60936.0,27575.0,37181.0,49053.0
1654,21582.0,23337.0,26997.0,48336.0
1655,5003.0,4525.0,5137.0,4749.0
1656,8673.0,6454.0,5926.0,2952.0
1657,20264.0,17640.0,24949.0,17821.0
1658,43314.0,30486.0,40688.0,46109.0
1659,31838.0,35206.0,35290.0,22143.0
1660,8923.0,11256.0,10220.0,8969.0
1661,6727.0,6105.0,6342.0,7935.0
1662,43968.0,107020.0,58292.0,79893.0
1663,10406.0,12095.0,9382.0,22919.0
1664,148965.0,170434.0,137850.0,330687.0
1665,6831.0,8213.0,6762.0,10807.0
1666,65721.0,39536.0,69841.0,45060.0
1667,16878.0,13045.0,14492.0,10661.0
1668,100763.0,52418.0,57837.0,53709.0
1669,9414.0,8633.0,7025.0,8696.0
1670,16056.0,17088.0,11135.0,12947.0
1671,84911.0,161314.0,93218.0,103984.0
1672,3454.0,2937.0,2593.0,3165.0
1673,104501.0,66409.0,50976.0,91426.0
1674,24629.0,12240.0,11714.0,19811.0
1675,70705.0,82315.0,87687.0,103944.0
1676,8205.0,8551.0,10040.0,10911.0
1677,16709.0,9760.0,7710.0,16870.0
1678,54733.0,57248.0,97473.0,88565.0
1679,61300.0,42523.0,45425.0,48163.0
1680,21532.0,27125.0,29300.0,16766.0
1681,74005.0,89315.0,83195.0,172262.0
1682,157297.0,93042.0,96684.0,96111.0
1683,29750.0,26571.0,17758.0,35918.0
1684,42759.0,49744.0,32583.0,35749.0
1685,123402.0,58781.0,42289.0,52997.0
1686,73246.0,27425.0,96465.0,103859.0
1687,12027.0,11371.0,7050.0,6780.0
1688,52694.0,47894.0,53881.0,117258.0
1689,5649.0,5378.0,8241.0,5564.0
1690,4567.0,5081.0,6176.0,5172.0
1691,209612.0,129365.0,17500.0,55827.0
1692,24542.0,11482.0,61767.0,25268.0
1693,19024.0,27067.0,21016.0,24067.0
1694,9939.0,9792.0,8075.0,7496.0
1695,34825.0,71579.0,139583.0,114584.0
1696,76230.0,98714.0,89864.0,107577.0
1697,7782.0,6475.0,8888.0,7462.0
1698,10510.0,7460.0,11170.0,13044.0
1699,35180.0,34246.0,19993.0,35370.0
1700,10661.0,9535.0,9418.0,11227.0
1701,7822.0,10209.0,6094.0,6379.0
1702,461479.0,333263.0,334423.0,608482.0
1703,10384.0,8000.0,12681.0,11394.0
1704,4413.0,3875.0,4299.0,4775.0
1705,20983.0,30283.0,18618.0,29362.0
1706,6303.0,7173.0,5184.0,5356.0
1707,18660.0,22466.0,14190.0,20890.0
1708,11608.0,9330.0,10936.0,8927.0
1709,318804.0,55592.0,194543.0,80120.0
1710,15576.0,13773.0,12300.0,16123.0
1711,8788.0,8226.0,6582.0,6349.0
1712,2321.0,3315.0,4436.0,2463.0
1713,48651.0,54923.0,29973.0,55726.0
1714,17937.0,13427.0,17295.0,18573.0
1715,7661.0,8155.0,8766.0,8995.0
1716,23531.0,42261.0,22330.0,35380.0
1717,3638.0,5528.0,13748.0,4834.0
1718,24062.0,20486.0,17988.0,21503.0
1719,11495.0,9364.0,11807.0,13781.0
1720,7665.0,7362.0,6259.0,9908.0
1721,10196.0,10990.0,7161.0,8658.0
1722,28414.0,27928.0,23518.0,24256.0
1723,385428.0,128622.0,238884.0,231470.0
1724,32187.0,15035.0,10338.0,8582.0
1725,99791.0,110612.0,98146.0,157304.0
1726,11244.0,9185.0,8193.0,12869.0
1727,6302.0,6901.0,5918.0,6090.0
1728,237734.0,228345.0,176946.0,224436.0
1729,13006.0,13158.0,15363.0,20356.0
1730,9350.0,9927.0,56719.0,9485.0
1731,79378.0,67730.0,49279.0,78787.0
1732,17434.0,12006.0,10975.0,8936.0
1733,189789.0,220724.0,302649.0,513193.0
1734,4593.0,4830.0,4107.0,4413.0
1735,11672.0,9048.0,14146.0,11268.0
1736,12908.0,13945.0,8049.0,11428.0
1737,5977.0,6092.0,6450.0,5784.0
1738,92282.0,208703.0,98126.0,111731.0
1739,118032.0,73631.0,139414.0,103431.0
1740,29062.0,12586.0,8366.0,18574.0
1741,92578.0,22319.0,93608.0,68090.0
1742,4296.0,3903.0,4184.0,5129.0
1743,5796.0,7558.0,5901.0,6046.0
1744,7875.0,6166.0,6036.0,5822.0
1745,87988.0,110994.0,77124.0,64831.0
1746,8141.0,8786.0,13147.0,8532.0
1747,51767.0,86351.0,47991.0,33368.0
1748,62043.0,60718.0,123732.0,100629.0
1749,46828.0,34524.0,27693.0,17300.0
1750,20419.0,8078.0,6070.0,6090.0
1751,11707.0,10560.0,10604.0,10681.0
1752,28762.0,24127.0,13720.0,12782.0
1753,32606.0,34282.0,27928.0,27145.0
1754,643088.0,313582.0,548293.0,361751.0
1755,8285.0,8210.0,8393.0,8611.0
1756,117321.0,37846.0,43317.0,32229.0
1757,4509.0,6600.0,4304.0,4151.0
1758,4205.0,5024.0,4878.0,4251.0
1759,18562.0,29984.0,17549.0,20685.0
1760,78010.0,89417.0,101730.0,116709.0
1761,20709.0,32528.0,101908.0,63818.0
1762,21047.0,16850.0,21409.0,28097.0
1763,34585.0,23846.0,26375.0,24806.0
1764,28670.0,33855.0,20553.0,23401.0
1765,7618.0,8004.0,7530.0,6996.0
1766,230354.0,224673.0,303748.0,363508.0
1767,5359.0,5939.0,6235.0,7448.0
1768,8364.0,6592.0,5976.0,9707.0
1769,7950.0,9540.0,41794.0,18985.0
1770,176434.0,137861.0,144993.0,118365.0
1771,13885.0,16681.0,5731.0,7400.0
1772,8427.0,5676.0,9389.0,6742.0
1773,6557.0,19310.0,5213.0,6344.0
1774,5129.0,5354.0,5482.0,5480.0
1775,16291.0,5455.0,25837.0,6789.0
1776,13423.0,13221.0,13651.0,18014.0
1777,91780.0,119373.0,62842.0,105605.0
1778,6455.0,6053.0,6610.0,6090.0
1779,8807.0,13573.0,27429.0,16174.0
1780,134366.0,169636.0,144724.0,244061.0
1781,104817.0,81134.0,76500.0,144073.0
1782,113141.0,236534.0,339319.0,122233.0
1783,449542.0,79705.0,30534.0,55867.0
1784,265356.0,440893.0,175635.0,166277.0
1785,105981.0,102155.0,74363.0,160417.0
1786,85941.0,77511.0,62689.0,115833.0
1787,4915.0,5490.0,5561.0,4773.0
1788,67035.0,85246.0,73917.0,50929.0
1789,9702.0,14695.0,30600.0,56322.0
1790,9122.0,13382.0,8080.0,9079.0
1791,130553.0,155509.0,126561.0,191019.0
1792,43678.0,60132.0,35989.0,40665.0
1793,15781.0,25133.0,25519.0,52907.0
1794,11001.0,19113.0,21289.0,14480.0
1795,43945.0,47580.0,41100.0,33588.0
1796,139103.0,127553.0,80996.0,132315.0
1797,12376.0,10359.0,12980.0,13353.0
1798,99786.0,76451.0,87053.0,85995.0
1799,4255.0,4517.0,3669.0,4005.0
1800,7664.0,5853.0,5284.0,5739.0
1801,46459.0,85344.0,124701.0,51928.0
1802,17994.0,14878.0,5810.0,15450.0
1803,199345.0,151129.0,291160.0,144367.0
1804,32069.0,17029.0,46132.0,42725.0
1805,9227.0,8072.0,7206.0,6221.0
1806,7551.0,7099.0,6930.0,8208.0
1807,9901.0,10987.0,8102.0,9688.0
1808,23871.0,21496.0,26325.0,36198.0
1809,43872.0,60724.0,41869.0,22222.0
1810,20586.0,24654.0,10258.0,12337.0
1811,2911.0,3109.0,2842.0,3005.0
1812,48241.0,39578.0,104040.0,75556.0
1813,26982.0,25831.0,41066.0,31095.0
1814,6076.0,5297.0,6015.0,6839.0
1815,76210.0,102333.0,69083.0,101617.0
1816,93619.0,56939.0,61736.0,91913.0
1817,7649.0,6493.0,20101.0,8809.0
1818,12654.0,14186.0,8571.0,13730.0
1819,8713.0,5669.0,6425.0,5940.0
1820,5817.0,15415.0,3536.0,5967.0
1821,58271.0,42785.0,39619.0,33172.0
1822,9893.0,9002.0,9186.0,9244.0
1823,41344.0,74505.0,52082.0,51405.0
1824,11831.0,13906.0,11893.0,11622.0
1825,54835.0,51407.0,63422.0,55193.0
1826,142053.0,60319.0,103781.0,83624.0
1827,21232.0,12368.0,6973.0,8509.0
1828,23974.0,28804.0,32019.0,25501.0
1829,35197.0,36181.0,25975.0,50927.0
1830,12113.0,12176.0,20195.0,17867.0
1831,7999.0,11084.0,9432.0,9902.0
1832,3066.0,3097.0,3012.0,2981.0
1833,7090.0,8028.0,6265.0,7552.0
1834,28413.0,39083.0,63153.0,78032.0
1835,17461.0,15380.0,11124.0,11147.0
1836,6004.0,6106.0,6601.0,7564.0
1837,11779.0,9919.0,10183.0,8648.0
1838,19685.0,49682.0,21273.0,32510.0
1839,6722.0,7039.0,7776.0,7702.0
1840,4441.0,5683.0,4769.0,4613.0
1841,29462.0,26943.0,75955.0,26511.0
1842,144715.0,149998.0,132353.0,114377.0
1843,143758.0,197938.0,199554.0,266593.0
1844,160143.0,131971.0,130309.0,119172.0
1845,6796.0,5384.0,5765.0,5653.0
1846,6983.0,5570.0,6015.0,7136.0
1847,78070.0,52828.0,103920.0,44827.0
1848,5779.0,5930.0,5068.0,5918.0
1849,5052.0,4490.0,4814.0,4919.0
1850,5680.0,6512.0,5168.0,6769.0
1851,10657.0,8704.0,12240.0,12727.0
1852,65446.0,122450.0,153429.0,160248.0
1853,5014.0,6022.0,6906.0,5279.0
1854,5351.0,5535.0,5831.0,5660.0
1855,23258.0,29911.0,17940.0,19997.0
1856,169313.0,119085.0,336772.0,135014.0
1857,49869.0,39686.0,24346.0,162720.0
1858,10175.0,13625.0,14726.0,14027.0
1859,14923.0,11739.0,12080.0,14606.0
1860,6920.0,10761.0,18901.0,5922.0
1861,33232.0,22121.0,30766.0,25401.0
1862,96537.0,54999.0,63973.0,78789.0
1863,24584.0,18532.0,26003.0,20706.0
1864,110827.0,131837.0,90305.0,109440.0
1865,8335.0,9725.0,13535.0,14931.0
1866,11528.0,7938.0,11619.0,7737.0
1867,17088.0,20533.0,17554.0,21793.0
1868,7558.0,5668.0,7486.0,10689.0
1869,23616.0,16982.0,16492.0,17633.0
1870,149149.0,180135.0,199286.0,167505.0
1871,7876.0,16172.0,13516.0,8690.0
1872,75477.0,97062.0,35963.0,57882.0
1873,26586.0,9186.0,12695.0,8592.0
1874,38014.0,32032.0,24187.0,28536.0
1875,7696.0,,17333.0,12228.0
1876,9295.0,9320.0,7608.0,8221.0
1877,20563.0,23719.0,9954.0,9495.0
1878,27275.0,36263.0,84821.0,58999.0
1879,146308.0,68114.0,102722.0,78308.0
1880,744515.0,423839.0,131507.0,280078.0
1881,,9466.0,,50062.0
1882,8669.0,11100.0,9492.0,7233.0
1883,6800.0,19149.0,8123.0,7818.0
1884,5240.0,5330.0,4894.0,5542.0
1885,48353.0,47346.0,36124.0,38485.0
1886,22187.0,51050.0,16879.0,26781.0
1887,10220.0,8427.0,10606.0,8911.0
1888,70446.0,48184.0,270863.0,132624.0
1889,71813.0,169790.0,201841.0,68078.0
1890,7606.0,9044.0,8002.0,7112.0
1891,9062.0,5808.0,9957.0,7616.0
1892,7162.0,8104.0,7911.0,15450.0
1893,3482.0,3695.0,3856.0,3826.0
1894,41089.0,55070.0,45743.0,68400.0
1895,110865.0,142083.0,85751.0,105997.0
1896,42415.0,27156.0,31872.0,35681.0
1897,4847.0,5507.0,6209.0,5918.0
1898,158531.0,119684.0,148729.0,169607.0
1899,13408.0,13521.0,18954.0,32881.0
1900,48519.0,55456.0,52355.0,49768.0
1901,114547.0,97673.0,72891.0,149497.0
1902,8899.0,10022.0,8459.0,8798.0
1903,9811.0,9234.0,8299.0,13055.0
1904,9879.0,6690.0,4756.0,5809.0
1905,7690.0,7064.0,6248.0,7385.0
1906,12956.0,9677.0,12027.0,8630.0
1907,559503.0,607022.0,543804.0,499036.0
1908,18542.0,31609.0,27533.0,37216.0
1909,31981.0,66157.0,29454.0,54572.0
1910,11253.0,14702.0,18481.0,11340.0
1911,55223.0,53562.0,58505.0,93575.0
1912,8488.0,9799.0,8456.0,10010.0
1913,91165.0,125715.0,48814.0,50574.0
1914,7077.0,8792.0,6924.0,8199.0
1915,5407.0,5807.0,5446.0,8789.0
1916,16092.0,18467.0,18112.0,17909.0
1917,20607.0,25940.0,21982.0,17862.0
1918,31649.0,37157.0,36602.0,37071.0
1919,5485.0,6622.0,5894.0,5762.0
1920,87933.0,59947.0,45111.0,73193.0
1921,4425.0,11316.0,7653.0,8218.0
1922,80036.0,59446.0,195071.0,177752.0
1923,37555.0,29402.0,28773.0,14877.0
1924,25382.0,22373.0,17975.0,30170.0
1925,137214.0,109154.0,71459.0,38675.0
1926,90652.0,90476.0,62590.0,55926.0
1927,25193.0,57555.0,25631.0,17574.0
1928,38444.0,42097.0,36790.0,57651.0
1929,6364.0,53461.0,6154.0,5768.0
1930,89552.0,66812.0,47798.0,38023.0
1931,4110.0,4653.0,4559.0,4424.0
1932,44903.0,65162.0,54508.0,33017.0
1933,5927.0,5086.0,4661.0,5122.0
1934,122831.0,165283.0,109619.0,115646.0
1935,7585.0,8080.0,6213.0,7063.0
1936,12669.0,11042.0,9183.0,11021.0
1937,55137.0,48262.0,51853.0,46027.0
1938,86149.0,172534.0,203607.0,84155.0
1939,64058.0,70209.0,108176.0,43946.0
1940,9813.0,13499.0,10812.0,8196.0
1941,79497.0,56482.0,48983.0,40449.0
1942,6467.0,7172.0,6705.0,8141.0
1943,17710.0,14520.0,25901.0,13469.0
1944,28142.0,29502.0,29367.0,32970.0
1945,173559.0,27884.0,42281.0,42192.0
1946,12147.0,13563.0,8538.0,16155.0
1947,13672.0,10086.0,10357.0,13615.0
1948,31469.0,26609.0,44040.0,28232.0
1949,28703.0,18562.0,47237.0,26832.0
1950,6862.0,5152.0,4361.0,5315.0
1951,8106.0,7558.0,7012.0,8193.0
1952,77215.0,76062.0,58532.0,56680.0
1953,158085.0,136754.0,146671.0,92375.0
1954,205917.0,179797.0,119077.0,239208.0
1955,7173.0,4984.0,11004.0,11296.0
1956,188026.0,345071.0,145852.0,111317.0
1957,41419.0,79939.0,73519.0,66742.0
1958,21113.0,21056.0,7772.0,7789.0
1959,8863.0,7013.0,6979.0,6941.0
1960,6360.0,6766.0,5471.0,6163.0
1961,7238.0,10214.0,13740.0,17601.0
1962,4775.0,4203.0,5012.0,4923.0
1963,73327.0,44760.0,60170.0,31490.0
1964,12832.0,17994.0,6342.0,12405.0
1965,113566.0,103975.0,99690.0,70422.0
1966,7203.0,11662.0,6514.0,7677.0
1967,11128.0,10894.0,20358.0,20041.0
1968,58298.0,34192.0,29779.0,72886.0
1969,28608.0,13956.0,28194.0,25551.0
1970,4736.0,6037.0,5139.0,4304.0
1971,152494.0,131681.0,88293.0,97402.0
1972,5381.0,5358.0,4684.0,4703.0
1973,19816.0,20932.0,13788.0,39731.0
1974,74331.0,100622.0,89169.0,96913.0
1975,7971.0,9209.0,20312.0,13586.0
1976,111650.0,144680.0,161191.0,185634.0
1977,8188.0,7841.0,6819.0,8122.0
1978,5965.0,7126.0,9831.0,7832.0
1979,46155.0,34654.0,36104.0,51341.0
1980,43620.0,29783.0,23949.0,24906.0
1981,58410.0,77979.0,100393.0,94697.0
1982,11867.0,10339.0,16808.0,12950.0
1983,6350.0,6416.0,6232.0,6479.0
1984,123558.0,498068.0,142170.0,131316.0
1985,54893.0,66860.0,50709.0,65699.0
1986,11846.0,9299.0,9903.0,10883.0
1987,46886.0,14689.0,43209.0,26249.0
1988,106575.0,71405.0,84813.0,74497.0
1989,61648.0,40632.0,37492.0,42796.0
1990,84029.0,103368.0,98942.0,146429.0
1991,12081.0,12439.0,9143.0,7200.0
1992,166965.0,176878.0,228932.0,171167.0
1993,65531.0,74654.0,81816.0,76482.0
1994,5200.0,4602.0,6501.0,5170.0
1995,15548.0,45251.0,25402.0,25633.0
1996,23099.0,28902.0,18248.0,28445.0
1997,7714.0,9636.0,6888.0,7513.0
1998,72419.0,46383.0,137956.0,88701.0
1999,37467.0,31421.0,53680.0,40193.0
2000,3032.0,2899.0,5116.0,3692.0
2001,21741.0,17590.0,34382.0,23076.0
2002,374688.0,120168.0,77613.0,113942.0
2003,7091.0,5347.0,6516.0,8097.0
2004,15826.0,23618.0,6153.0,9350.0
2005,8116.0,6745.0,8903.0,8937.0
2006,94402.0,111688.0,69610.0,150912.0
2007,109275.0,80526.0,101141.0,123822.0
2008,89133.0,35272.0,90663.0,118344.0
2009,39372.0,42053.0,42619.0,33340.0
2010,54896.0,41159.0,57387.0,49794.0
2011,9644.0,8899.0,6776.0,11110.0
2012,17461.0,17586.0,20993.0,39626.0
2013,116564.0,74902.0,204871.0,153056.0
2014,7492.0,6770.0,5530.0,6286.0
2015,6220.0,5434.0,11865.0,9087.0
2016,401502.0,139390.0,246023.0,333968.0
2017,138828.0,112707.0,217578.0,165996.0
2018,9885.0,14037.0,9132.0,11228.0
2019,,229771.0,,
2020,7989.0,11759.0,9013.0,9637.0
2021,8733.0,6267.0,7935.0,8597.0
2022,10952.0,10089.0,15500.0,12834.0
2023,109883.0,103715.0,72944.0,126284.0
2024,9901.0,9341.0,11468.0,16174.0
2025,391580.0,300865.0,336854.0,379229.0
2026,13506.0,18366.0,13178.0,13633.0
2027,33047.0,68168.0,28488.0,46932.0
2028,10895.0,9472.0,8042.0,7657.0
2029,59627.0,81522.0,25098.0,78249.0
2030,10623.0,11442.0,8680.0,7894.0
2031,5621.0,13612.0,4809.0,5018.0
2032,10533.0,9121.0,9466.0,7471.0
2033,12252.0,12805.0,12896.0,9574.0
2034,11136.0,14892.0,10376.0,8987.0
2035,209331.0,128709.0,99628.0,396643.0
2036,90166.0,77428.0,55203.0,155318.0
2037,99946.0,75071.0,106593.0,73236.0
2038,89056.0,114093.0,160335.0,126205.0
2039,6851.0,6638.0,7966.0,6322.0
2040,19573.0,27182.0,9223.0,23672.0
2041,11218.0,7859.0,9809.0,11150.0
2042,17254.0,25483.0,5943.0,15712.0
2043,16253.0,21934.0,14017.0,9333.0
2044,5833.0,5536.0,6611.0,5103.0
2045,83261.0,70745.0,75662.0,111559.0
2046,198353.0,253277.0,201198.0,164921.0
2047,9604.0,9657.0,8288.0,6912.0
2048,8112.0,7809.0,7149.0,7750.0
2049,160436.0,210133.0,171489.0,160053.0
2050,114773.0,66578.0,73349.0,115140.0
2051,249758.0,159591.0,153639.0,178146.0
2052,24639.0,24539.0,17371.0,23221.0
2053,4527.0,5908.0,4892.0,4891.0
2054,78621.0,136198.0,150448.0,156397.0
2055,9005.0,7891.0,8315.0,7444.0
2056,60200.0,86687.0,44498.0,67824.0
2057,22863.0,23841.0,46089.0,29950.0
2058,132261.0,174730.0,98372.0,153488.0
2059,6799.0,8957.0,6022.0,8283.0
2060,101129.0,25192.0,52283.0,65087.0
2061,7192.0,5062.0,5608.0,7025.0
2062,28419.0,35825.0,34315.0,31742.0
2063,13007.0,17486.0,15110.0,11361.0
2064,408848.0,770431.0,472512.0,385818.0
2065,6731.0,8562.0,8829.0,7492.0
2066,16663.0,12711.0,7007.0,14588.0
2067,370925.0,249852.0,334791.0,382657.0
2068,38907.0,36289.0,36179.0,33450.0
2069,8446.0,6395.0,5355.0,6820.0
2070,206000.0,77582.0,59601.0,82111.0
2071,90895.0,69811.0,91300.0,47080.0
2072,11340.0,13647.0,23848.0,32518.0
2073,21148.0,17562.0,13653.0,12798.0
2074,26060.0,19587.0,31128.0,21512.0
2075,9275.0,8192.0,6190.0,7313.0
2076,140165.0,38436.0,49657.0,50952.0
2077,9216.0,11308.0,11583.0,9717.0
2078,11590.0,25033.0,9376.0,11111.0
2079,11711.0,12735.0,10109.0,10918.0
2080,40447.0,57728.0,32903.0,33326.0
2081,12538.0,13063.0,8953.0,12760.0
2082,5134.0,5961.0,5107.0,5621.0
2083,22621.0,33234.0,23599.0,17374.0
2084,6493.0,7983.0,6462.0,5368.0
2085,237491.0,91101.0,101424.0,94609.0
2086,4386.0,4558.0,7355.0,6073.0
2087,43628.0,37573.0,31994.0,32434.0
2088,9541.0,14819.0,12048.0,13781.0
2089,102165.0,181581.0,54905.0,93806.0
2090,109845.0,127829.0,107632.0,119307.0
2091,60141.0,132696.0,31358.0,78276.0
2092,21151.0,16220.0,17180.0,21386.0
2093,116798.0,106004.0,110381.0,71793.0
2094,8297.0,5366.0,8659.0,6362.0
2095,88215.0,75231.0,85177.0,57181.0
2096,4675.0,4512.0,7460.0,7148.0
2097,92073.0,98907.0,33222.0,79441.0
2098,26877.0,21851.0,15981.0,15614.0
2099,35772.0,43194.0,20888.0,23741.0
2100,19983.0,15210.0,23876.0,16341.0
2101,8422.0,6233.0,6456.0,7543.0
2102,21775.0,29606.0,18091.0,26547.0
2103,6375.0,6707.0,5000.0,5319.0
2104,6437.0,7045.0,6992.0,7426.0
2105,34558.0,24263.0,24826.0,44594.0
2106,14523.0,14598.0,10378.0,10810.0
2107,24127.0,43706.0,30033.0,27291.0
2108,119327.0,161291.0,106016.0,117085.0
2109,65321.0,32421.0,76127.0,55308.0
2110,29373.0,38380.0,50621.0,28906.0
2111,14374.0,11122.0,6404.0,7012.0
2112,43845.0,90815.0,99900.0,270398.0
2113,5980.0,4671.0,5408.0,4273.0
2114,149542.0,89368.0,57366.0,35403.0
2115,5134.0,7190.0,8616.0,8107.0
2116,38324.0,23053.0,36575.0,26373.0
2117,38661.0,13498.0,10191.0,16876.0
2118,9848.0,10924.0,8909.0,11222.0
2119,115459.0,27490.0,152180.0,82732.0
2120,12967.0,10721.0,9026.0,28404.0
2121,143780.0,58408.0,54475.0,103541.0
2122,99587.0,113093.0,87558.0,129788.0
2123,25697.0,87345.0,25859.0,32946.0
2124,194883.0,87705.0,127672.0,188606.0
2125,24274.0,33082.0,44550.0,26212.0
2126,253336.0,231997.0,107278.0,116013.0
2127,8657.0,9113.0,9653.0,10506.0
2128,242534.0,114804.0,127886.0,113879.0
2129,6753.0,7916.0,7805.0,7260.0
2130,16457.0,30996.0,15609.0,22235.0
2131,30615.0,8729.0,5928.0,4853.0
2132,5279.0,5294.0,5195.0,6883.0
2133,66494.0,51755.0,111232.0,121641.0
2134,10047.0,13219.0,10624.0,8984.0
2135,9177.0,10725.0,8393.0,9454.0
2136,53951.0,67441.0,37051.0,30471.0
2137,28037.0,38141.0,26151.0,27796.0
2138,305600.0,226239.0,254603.0,231105.0
2139,65419.0,43487.0,82422.0,48849.0
2140,3879.0,3715.0,4836.0,4148.0
