,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ
4937,4998.0,5439.0
4938,17463.0,21802.0
4939,18758.0,16847.0
4940,36444.0,24065.0
4941,29413.0,34575.0
4942,7984.0,8583.0
4943,16672.0,19683.0
4944,42255.0,43308.0
4945,7333.0,11740.0
4946,16758.0,22842.0
4947,62804.0,63106.0
4948,70802.0,49688.0
4949,41558.0,35160.0
4950,7565.0,10218.0
4951,4497.0,3641.0
4952,13089.0,12444.0
4953,52610.0,88594.0
4954,46834.0,60840.0
4955,45223.0,59154.0
4956,5418.0,6592.0
4957,7634.0,9757.0
4958,23655.0,25455.0
4959,52803.0,37314.0
4960,5024.0,4920.0
4961,8620.0,7893.0
4962,9021.0,8282.0
4963,108112.0,103414.0
4964,3945.0,3867.0
4965,50293.0,45413.0
4966,45741.0,23627.0
4967,54152.0,52059.0
4968,17067.0,10604.0
4969,5131.0,4432.0
4970,63183.0,112346.0
4971,69043.0,58749.0
4972,9175.0,5687.0
4973,12810.0,11891.0
4974,31560.0,40063.0
4975,180357.0,92119.0
4976,6371.0,4992.0
4977,51661.0,34910.0
4978,10575.0,10352.0
4979,12823.0,18307.0
4980,27380.0,25366.0
4981,124458.0,119273.0
4982,10552.0,9868.0
4983,9270.0,8155.0
4984,132317.0,154328.0
4985,65818.0,59933.0
4986,4884.0,5030.0
4987,13509.0,23550.0
4988,122584.0,149091.0
4989,47698.0,32273.0
4990,5708.0,8051.0
4991,4220.0,3939.0
4992,15980.0,10034.0
4993,8662.0,7388.0
4994,81448.0,35860.0
4995,15162.0,11570.0
4996,9947.0,11984.0
4997,47207.0,22961.0
4998,11200.0,14617.0
4999,3509.0,3843.0
5000,7520.0,7041.0
5001,5897.0,10999.0
5002,5526.0,5691.0
5003,63291.0,115856.0
5004,18604.0,18473.0
5005,16520.0,21602.0
5006,30926.0,49946.0
5007,48901.0,25492.0
5008,12136.0,15776.0
5009,33283.0,13022.0
5010,21495.0,15794.0
5011,29156.0,47030.0
5012,86028.0,99853.0
5013,7042.0,6463.0
5014,34074.0,40279.0
5015,59789.0,71641.0
5016,34278.0,38481.0
5017,4392.0,4474.0
5018,7602.0,8925.0
5019,7834.0,7753.0
5020,9883.0,14612.0
5021,12378.0,12374.0
5022,106458.0,108264.0
5023,9053.0,7182.0
5024,3463.0,3350.0
5025,108579.0,141814.0
5026,89776.0,123315.0
5027,32005.0,45061.0
5028,169565.0,203169.0
5029,7778.0,7614.0
5030,29040.0,32011.0
5031,29977.0,16874.0
5032,292838.0,268297.0
5033,33087.0,41618.0
5034,18072.0,22470.0
5035,50325.0,76530.0
5036,8417.0,8601.0
5037,5297.0,5545.0
5038,18489.0,18184.0
5039,7749.0,11009.0
5040,19584.0,20953.0
5041,195694.0,115117.0
5042,14396.0,12064.0
5043,4319.0,4103.0
5044,18908.0,35154.0
5045,6995.0,6559.0
5046,4237.0,3437.0
5047,128479.0,164498.0
5048,90346.0,54059.0
5049,12197.0,16263.0
5050,6059.0,5778.0
5051,12392.0,11892.0
5052,9516.0,9134.0
5053,73163.0,60586.0
5054,5124.0,4958.0
5055,4608.0,5088.0
5056,8342.0,8435.0
5057,91187.0,110870.0
5058,7729.0,10025.0
5059,8994.0,10427.0
5060,6538.0,6447.0
5061,11870.0,10264.0
5062,88107.0,85501.0
5063,49283.0,41012.0
5064,6051.0,5002.0
5065,14566.0,13217.0
5066,23480.0,16600.0
5067,8237.0,20061.0
5068,9725.0,11707.0
5069,18405.0,16654.0
5070,5219.0,5045.0
5071,9454.0,10024.0
5072,36650.0,21467.0
5073,17278.0,15018.0
5074,19956.0,15574.0
5075,12342.0,9215.0
5076,41811.0,61172.0
5077,14580.0,13081.0
5078,47472.0,37985.0
5079,95071.0,113516.0
5080,17106.0,18698.0
5081,28276.0,26070.0
5082,31023.0,24182.0
5083,61323.0,29525.0
5084,8279.0,7903.0
5085,5237.0,4460.0
5086,24791.0,21973.0
5087,4192.0,4165.0
5088,265002.0,211960.0
5089,12975.0,8975.0
5090,6005.0,6613.0
5091,67221.0,44435.0
5092,29563.0,20423.0
5093,3621.0,3704.0
5094,13288.0,16871.0
5095,6927.0,9592.0
5096,74854.0,93674.0
5097,46214.0,30704.0
5098,48809.0,26959.0
5099,56585.0,51687.0
5100,7011.0,7889.0
5101,5430.0,5246.0
5102,13084.0,9898.0
5103,25162.0,26892.0
5104,10030.0,9942.0
5105,35118.0,63177.0
5106,29159.0,23178.0
5107,74240.0,74392.0
5108,4833.0,4592.0
5109,7993.0,8125.0
5110,6341.0,8593.0
5111,42738.0,21216.0
5112,7943.0,6467.0
5113,23624.0,45418.0
5114,28419.0,43477.0
5115,71102.0,31478.0
5116,10721.0,10568.0
5117,5668.0,4252.0
5118,7463.0,9438.0
5119,5994.0,4716.0
5120,57609.0,20941.0
5121,9144.0,6987.0
5122,5493.0,6538.0
5123,7443.0,6802.0
5124,93173.0,76480.0
5125,6040.0,6555.0
5126,9682.0,9511.0
5127,74678.0,111733.0
5128,10073.0,6706.0
5129,8176.0,7824.0
5130,9927.0,7772.0
5131,3686.0,3951.0
5132,70028.0,49319.0
5133,7196.0,11688.0
5134,5466.0,6319.0
5135,8264.0,7334.0
5136,17836.0,22322.0
5137,8149.0,10363.0
5138,5125.0,6855.0
5139,15982.0,16914.0
5140,2574.0,2667.0
5141,6151.0,5559.0
5142,156608.0,92715.0
5143,34701.0,77016.0
5144,329642.0,171099.0
5145,5572.0,4262.0
5146,139447.0,123001.0
5147,6406.0,5012.0
5148,29321.0,21166.0
5149,4306.0,4224.0
5150,46338.0,30898.0
5151,18601.0,16181.0
5152,6365.0,6970.0
5153,14076.0,7782.0
5154,5701.0,6366.0
5155,133914.0,105948.0
5156,10760.0,9391.0
5157,5138.0,5422.0
5158,68732.0,110194.0
5159,67180.0,55208.0
5160,12274.0,11703.0
5161,23550.0,17174.0
5162,8672.0,8039.0
5163,4563.0,5180.0
5164,6688.0,7970.0
5165,148719.0,110537.0
5166,133438.0,112580.0
5167,54298.0,39587.0
5168,24038.0,9826.0
5169,16297.0,11510.0
5170,4205.0,5202.0
5171,29241.0,26272.0
5172,58980.0,110775.0
5173,16604.0,11795.0
5174,18393.0,20701.0
5175,4741.0,5289.0
5176,26023.0,16929.0
5177,45767.0,56129.0
5178,13576.0,14648.0
5179,2680.0,3408.0
5180,6872.0,6450.0
5181,46911.0,49308.0
5182,28169.0,24494.0
5183,8135.0,7853.0
5184,123053.0,66977.0
5185,4518.0,4496.0
5186,7466.0,7706.0
5187,57937.0,56169.0
5188,5779.0,6885.0
5189,41151.0,28840.0
5190,5034.0,4408.0
5191,5437.0,6098.0
5192,4221.0,4060.0
5193,9129.0,9963.0
5194,107383.0,31776.0
5195,48042.0,41549.0
5196,27491.0,32573.0
5197,8998.0,10239.0
5198,7776.0,9995.0
5199,5124.0,4947.0
5200,22144.0,20381.0
5201,5542.0,6519.0
5202,193328.0,487777.0
5203,95249.0,69072.0
5204,12614.0,8497.0
5205,86394.0,48364.0
5206,7579.0,8835.0
5207,62802.0,52000.0
5208,34965.0,68848.0
5209,21335.0,17705.0
5210,36935.0,43114.0
5211,86086.0,63339.0
5212,6352.0,5693.0
5213,86981.0,65496.0
5214,8966.0,8203.0
5215,30193.0,33185.0
5216,8264.0,9818.0
5217,144849.0,110837.0
5218,7502.0,8158.0
5219,43956.0,91737.0
5220,7567.0,6871.0
5221,4619.0,4105.0
5222,7418.0,6244.0
5223,72886.0,81833.0
5224,37405.0,36238.0
5225,84633.0,160181.0
5226,6278.0,7115.0
5227,105003.0,45133.0
5228,21894.0,37798.0
5229,5234.0,6408.0
5230,7967.0,7170.0
5231,4912.0,7915.0
5232,30550.0,33384.0
5233,8618.0,11912.0
5234,6844.0,5551.0
5235,13050.0,21518.0
5236,9073.0,9943.0
5237,31404.0,31167.0
5238,64704.0,88702.0
5239,120544.0,198354.0
5240,51273.0,37572.0
5241,33626.0,34810.0
5242,6615.0,6739.0
5243,5468.0,5345.0
5244,14026.0,11358.0
5245,9178.0,5445.0
5246,32791.0,24098.0
5247,7942.0,6561.0
5248,16218.0,11833.0
5249,9204.0,12196.0
5250,119853.0,70993.0
5251,22543.0,17411.0
5252,8787.0,9018.0
5253,25578.0,23172.0
5254,4743.0,4452.0
5255,5827.0,4671.0
5256,25861.0,30486.0
5257,4161.0,4295.0
5258,31100.0,33723.0
5259,5360.0,5765.0
5260,57089.0,38859.0
5261,29213.0,66595.0
5262,13696.0,17624.0
5263,4895.0,4659.0
5264,7247.0,6537.0
5265,121388.0,77858.0
5266,21661.0,21821.0
5267,8395.0,11545.0
5268,58275.0,70705.0
5269,112203.0,90636.0
5270,104061.0,69407.0
5271,23141.0,12238.0
5272,24634.0,26876.0
5273,55473.0,45217.0
5274,18317.0,17774.0
5275,5607.0,6519.0
5276,5512.0,5531.0
5277,14691.0,6527.0
5278,3721.0,3181.0
5279,141887.0,80341.0
5280,97358.0,73053.0
5281,45386.0,36372.0
5282,44545.0,43607.0
5283,11537.0,21440.0
5284,12471.0,9882.0
5285,72408.0,33645.0
5286,5810.0,6555.0
5287,6547.0,6920.0
5288,181540.0,266136.0
5289,4418.0,4306.0
5290,144379.0,95402.0
5291,13786.0,15976.0
5292,144205.0,40811.0
5293,10834.0,7228.0
5294,9440.0,11460.0
5295,33305.0,39834.0
5296,5069.0,8781.0
5297,86156.0,43110.0
5298,75367.0,89556.0
5299,18761.0,23821.0
5300,4559.0,4105.0
5301,139421.0,95367.0
5302,78670.0,67156.0
5303,202519.0,294057.0
5304,12517.0,16839.0
5305,11458.0,12036.0
5306,356120.0,187695.0
5307,2371.0,2433.0
5308,73517.0,86972.0
5309,35269.0,35332.0
5310,96016.0,130081.0
5311,8903.0,10920.0
5312,41267.0,64593.0
5313,6889.0,7619.0
5314,5791.0,6358.0
5315,4153.0,3994.0
5316,41083.0,44411.0
5317,98564.0,111005.0
5318,61355.0,44320.0
5319,6310.0,5682.0
5320,5356.0,4469.0
5321,5207.0,5734.0
5322,137244.0,79480.0
5323,58310.0,94592.0
5324,4813.0,6105.0
5325,11817.0,14017.0
5326,4348.0,4302.0
5327,9134.0,7338.0
5328,19643.0,25115.0
5329,4861.0,4510.0
5330,20364.0,20662.0
5331,66465.0,87254.0
5332,44264.0,42447.0
5333,16763.0,12023.0
5334,31748.0,30869.0
5335,2974.0,2747.0
5336,8402.0,8341.0
5337,13127.0,13069.0
5338,8208.0,11830.0
5339,86726.0,92675.0
5340,14200.0,10484.0
5341,120600.0,77511.0
5342,105827.0,179197.0
5343,6241.0,5938.0
5344,12860.0,11976.0
5345,9657.0,5731.0
5346,5834.0,5980.0
5347,6879.0,12335.0
5348,226901.0,203025.0
5349,17675.0,18901.0
5350,5908.0,4799.0
5351,104846.0,101906.0
5352,9131.0,8963.0
5353,8243.0,7399.0
5354,4140.0,4242.0
5355,5179.0,5652.0
5356,89245.0,52397.0
5357,27309.0,39660.0
5358,7595.0,8818.0
5359,9065.0,8116.0
5360,121576.0,154822.0
5361,7905.0,9043.0
5362,42928.0,39774.0
5363,39502.0,18161.0
5364,52588.0,64485.0
5365,61551.0,54323.0
5366,7409.0,7840.0
5367,4830.0,4267.0
5368,25210.0,26890.0
5369,3839.0,4244.0
5370,68580.0,114175.0
5371,45827.0,33445.0
5372,9406.0,11384.0
5373,11176.0,14505.0
5374,6921.0,7807.0
5375,6375.0,6816.0
5376,9487.0,10174.0
5377,18911.0,40187.0
5378,6993.0,6596.0
5379,81004.0,74180.0
5380,253795.0,274811.0
5381,30413.0,22169.0
5382,30640.0,32577.0
5383,8180.0,7467.0
5384,22341.0,25821.0
5385,24127.0,20465.0
5386,103800.0,47640.0
5387,6523.0,7662.0
5388,169972.0,62128.0
5389,13822.0,12320.0
5390,12539.0,14609.0
5391,95374.0,81381.0
5392,14552.0,9749.0
5393,46559.0,42497.0
5394,7600.0,6646.0
5395,9609.0,8569.0
5396,14771.0,11622.0
5397,17211.0,21313.0
5398,19568.0,23842.0
5399,6317.0,5484.0
5400,5108.0,6066.0
5401,12290.0,11873.0
5402,12009.0,13125.0
5403,8047.0,8446.0
5404,108897.0,128579.0
5405,7983.0,6946.0
5406,5941.0,6947.0
5407,7287.0,6988.0
5408,14169.0,16862.0
5409,81639.0,69816.0
5410,3939.0,5138.0
5411,9862.0,11706.0
5412,9065.0,6922.0
5413,7678.0,9187.0
5414,9371.0,11760.0
5415,107116.0,100760.0
5416,5220.0,9389.0
5417,33139.0,40861.0
5418,9295.0,8038.0
5419,61912.0,54591.0
5420,15618.0,17343.0
5421,53161.0,52678.0
5422,7066.0,7072.0
5423,6799.0,6670.0
5424,78083.0,76686.0
5425,9858.0,8421.0
5426,46353.0,42287.0
5427,18371.0,7912.0
5428,41808.0,45187.0
5429,6277.0,6001.0
5430,22887.0,21962.0
5431,9522.0,9212.0
5432,210856.0,114593.0
5433,34879.0,28457.0
5434,3854.0,5725.0
5435,23063.0,11262.0
5436,8013.0,10649.0
5437,50245.0,52400.0
5438,7451.0,4900.0
5439,9189.0,8418.0
5440,14994.0,11194.0
5441,6929.0,9681.0
5442,156846.0,111017.0
5443,6712.0,8581.0
5444,6375.0,7577.0
5445,60902.0,45927.0
5446,6190.0,6948.0
5447,4865.0,3697.0
5448,6546.0,9389.0
5449,9102.0,5463.0
5450,35662.0,19082.0
5451,5672.0,6271.0
5452,4159.0,4576.0
5453,6352.0,7836.0
5454,8428.0,10859.0
5455,4595.0,4504.0
5456,6097.0,6075.0
5457,69969.0,55565.0
5458,4242.0,4384.0
5459,10163.0,10656.0
5460,48736.0,43597.0
5461,12987.0,13631.0
5462,77198.0,133538.0
5463,10427.0,13542.0
5464,4547.0,6301.0
5465,26572.0,23112.0
5466,36190.0,40089.0
5467,9572.0,8745.0
5468,113169.0,130762.0
5469,16809.0,12447.0
5470,43758.0,53989.0
5471,5915.0,6928.0
5472,6514.0,6322.0
5473,94517.0,64135.0
5474,4586.0,5386.0
5475,89486.0,44157.0
5476,95784.0,101870.0
5477,8917.0,8711.0
5478,3564.0,28975.0
5479,10218.0,18484.0
5480,4787.0,4854.0
5481,77077.0,90225.0
5482,24368.0,25312.0
5483,3606.0,3067.0
5484,143376.0,190986.0
5485,9741.0,10573.0
5486,28446.0,30119.0
5487,6996.0,11022.0
5488,39404.0,15777.0
5489,41334.0,63670.0
5490,20932.0,24161.0
5491,145585.0,124943.0
5492,10666.0,9570.0
5493,38422.0,16583.0
5494,42892.0,57184.0
5495,39943.0,182019.0
5496,94140.0,100604.0
5497,7670.0,10991.0
5498,24788.0,17675.0
5499,100269.0,114389.0
5500,5120.0,5342.0
5501,24751.0,55920.0
5502,9820.0,12781.0
5503,25778.0,29538.0
5504,45492.0,37049.0
5505,58413.0,100050.0
5506,20498.0,12985.0
5507,48735.0,54709.0
5508,3185.0,3105.0
5509,11003.0,12548.0
5510,34582.0,35533.0
5511,27557.0,30569.0
5512,16125.0,17559.0
5513,5713.0,6402.0
5514,9475.0,12165.0
5515,9066.0,8070.0
5516,22660.0,18467.0
5517,12908.0,10002.0
5518,10974.0,11429.0
5519,6511.0,5700.0
5520,23581.0,28203.0
5521,32976.0,39192.0
5522,5900.0,6534.0
5523,14379.0,17731.0
5524,5761.0,4860.0
5525,7072.0,8411.0
5526,34777.0,57983.0
5527,132679.0,201062.0
5528,5475.0,5482.0
5529,103874.0,179421.0
5530,31374.0,29083.0
5531,12525.0,5550.0
5532,118846.0,136216.0
5533,4887.0,4783.0
5534,6946.0,5723.0
5535,5964.0,7297.0
5536,15404.0,15473.0
5537,7873.0,22535.0
5538,12667.0,10866.0
5539,29862.0,38307.0
5540,41405.0,21721.0
5541,115680.0,85359.0
5542,120131.0,86588.0
5543,26881.0,16633.0
5544,24135.0,33286.0
5545,6179.0,5705.0
5546,118205.0,117548.0
5547,21196.0,18987.0
5548,8837.0,5166.0
5549,34673.0,43872.0
5550,9354.0,8916.0
5551,7613.0,8136.0
5552,78805.0,49159.0
5553,5099.0,4852.0
5554,24170.0,26115.0
5555,289039.0,143404.0
5556,48117.0,52240.0
5557,14020.0,16251.0
5558,5810.0,6296.0
5559,5455.0,5956.0
5560,11963.0,8941.0
5561,74101.0,103680.0
5562,21015.0,40571.0
5563,14149.0,12697.0
5564,70640.0,206829.0
5565,117224.0,109773.0
5566,5030.0,6337.0
5567,6215.0,6012.0
5568,12753.0,13344.0
5569,10482.0,13529.0
5570,39622.0,54864.0
5571,13758.0,15063.0
5572,2624.0,2790.0
5573,50012.0,67294.0
5574,11197.0,25722.0
5575,10350.0,12063.0
5576,18850.0,16829.0
5577,11395.0,15588.0
5578,6508.0,24096.0
5579,10817.0,9480.0
5580,14593.0,11501.0
5581,4154.0,4176.0
5582,86205.0,67864.0
5583,18900.0,8744.0
5584,676447.0,464260.0
5585,11058.0,12179.0
5586,4440.0,4897.0
5587,5506.0,6508.0
5588,5336.0,4420.0
5589,59835.0,42777.0
5590,187203.0,73802.0
5591,9040.0,7309.0
5592,52090.0,58773.0
5593,62299.0,81628.0
5594,194068.0,120033.0
5595,5275.0,4409.0
5596,20736.0,33685.0
5597,25786.0,44897.0
5598,15249.0,19103.0
5599,4542.0,5099.0
5600,4542.0,4074.0
5601,79917.0,106881.0
5602,38667.0,50135.0
5603,4667.0,5492.0
5604,7014.0,8923.0
5605,4773.0,6437.0
5606,76972.0,100723.0
5607,107912.0,181442.0
5608,332147.0,157492.0
5609,202046.0,196311.0
5610,202049.0,68823.0
5611,13239.0,8927.0
5612,25352.0,16682.0
5613,5743.0,5551.0
5614,5088.0,4686.0
5615,26811.0,53055.0
5616,68672.0,72908.0
5617,160387.0,139646.0
5618,6283.0,5714.0
5619,43760.0,59273.0
5620,6696.0,7132.0
5621,13399.0,16196.0
5622,15942.0,19827.0
5623,212321.0,191824.0
5624,183649.0,159624.0
5625,3501.0,4773.0
5626,3479.0,4067.0
5627,10825.0,7347.0
5628,6214.0,7182.0
5629,32756.0,43243.0
5630,124748.0,78729.0
5631,8517.0,9662.0
5632,24951.0,24705.0
5633,5385.0,4832.0
5634,33923.0,30721.0
5635,4249.0,3489.0
5636,13446.0,15320.0
5637,18784.0,18033.0
5638,32262.0,42288.0
5639,90543.0,58360.0
5640,3792.0,4241.0
5641,8682.0,6876.0
5642,76187.0,67258.0
5643,73592.0,84644.0
5644,30359.0,26730.0
5645,323950.0,235929.0
5646,8189.0,8016.0
5647,64780.0,36125.0
5648,30676.0,33944.0
5649,6956.0,5997.0
5650,5709.0,6984.0
5651,21350.0,14158.0
5652,21684.0,22984.0
5653,5889.0,5283.0
5654,14509.0,16491.0
5655,23254.0,13680.0
5656,5501.0,2989.0
5657,39373.0,24831.0
5658,96258.0,52564.0
5659,6135.0,6041.0
5660,3893.0,6003.0
5661,15552.0,16240.0
5662,24048.0,17173.0
5663,50315.0,63862.0
5664,27077.0,28515.0
5665,3492.0,3593.0
5666,37827.0,27054.0
5667,9544.0,9739.0
5668,7487.0,5925.0
5669,35677.0,21383.0
5670,48374.0,47864.0
5671,61675.0,70736.0
5672,10771.0,8475.0
5673,25272.0,23167.0
5674,7511.0,10420.0
5675,5619.0,6753.0
5676,10963.0,10728.0
5677,4233.0,4280.0
5678,39594.0,31400.0
5679,113808.0,125142.0
5680,11691.0,11566.0
5681,77131.0,90236.0
5682,66738.0,37064.0
5683,135815.0,55852.0
5684,6712.0,6989.0
5685,6840.0,10160.0
5686,160546.0,151567.0
5687,25370.0,30183.0
5688,7453.0,7545.0
5689,8049.0,15891.0
5690,24541.0,25575.0
5691,120240.0,48198.0
5692,6545.0,5876.0
5693,50538.0,76723.0
5694,92012.0,207080.0
5695,17472.0,13831.0
5696,15364.0,12889.0
5697,184560.0,278848.0
5698,53104.0,71620.0
5699,215854.0,329939.0
5700,7697.0,7146.0
5701,10721.0,8199.0
5702,105982.0,79659.0
5703,45128.0,39832.0
5704,36647.0,
5705,9620.0,6606.0
5706,5111.0,5759.0
5707,74842.0,78484.0
5708,85564.0,70768.0
5709,3552.0,3196.0
5710,26202.0,36628.0
5711,54723.0,53264.0
5712,17173.0,17705.0
5713,37241.0,43472.0
5714,4694.0,4336.0
5715,107283.0,80605.0
5716,99599.0,48951.0
5717,42970.0,97569.0
5718,7004.0,8598.0
5719,5130.0,5924.0
5720,293489.0,386379.0
5721,17465.0,15943.0
5722,30573.0,21780.0
5723,5887.0,4600.0
5724,87316.0,55503.0
5725,108463.0,195751.0
5726,129379.0,108364.0
5727,53229.0,53460.0
5728,7469.0,7161.0
5729,7161.0,9220.0
5730,42536.0,65551.0
5731,31462.0,50745.0
5732,15035.0,16303.0
5733,5936.0,7478.0
5734,4316.0,4137.0
5735,4902.0,4380.0
5736,78348.0,52891.0
5737,5790.0,6517.0
5738,8386.0,8596.0
5739,64574.0,26474.0
5740,97806.0,103307.0
5741,8671.0,7756.0
5742,28337.0,31614.0
5743,8434.0,5524.0
5744,11624.0,13597.0
5745,8382.0,6723.0
5746,29359.0,26151.0
5747,148438.0,265770.0
5748,3970.0,3773.0
5749,13290.0,11556.0
5750,14843.0,9966.0
5751,454666.0,296112.0
5752,34196.0,24790.0
5753,45441.0,29864.0
5754,66451.0,88498.0
5755,4914.0,6419.0
5756,8946.0,9333.0
5757,6896.0,10180.0
5758,15422.0,19741.0
5759,54075.0,122549.0
5760,95025.0,160373.0
5761,30874.0,45475.0
5762,164231.0,147996.0
5763,4960.0,6350.0
5764,4030.0,4191.0
5765,10633.0,13031.0
5766,5853.0,5764.0
5767,10247.0,8578.0
5768,64781.0,48439.0
5769,4317.0,3532.0
5770,76102.0,56687.0
5771,7224.0,10074.0
5772,5160.0,5975.0
5773,17361.0,16848.0
5774,36051.0,90072.0
5775,28613.0,22413.0
5776,5838.0,6728.0
5777,6430.0,7021.0
5778,5802.0,4277.0
5779,134911.0,51805.0
5780,5723.0,6171.0
5781,21315.0,18830.0
5782,15243.0,15572.0
5783,7974.0,10318.0
5784,40283.0,42832.0
5785,4859.0,4312.0
5786,5278.0,4875.0
5787,50637.0,49867.0
5788,8212.0,7424.0
5789,11244.0,8725.0
5790,38928.0,26790.0
5791,164428.0,145396.0
5792,72255.0,64087.0
5793,52449.0,49744.0
5794,57641.0,61474.0
5795,5792.0,6147.0
5796,6706.0,6945.0
5797,111528.0,87868.0
5798,10656.0,9970.0
5799,5506.0,6479.0
5800,6340.0,6566.0
5801,30132.0,17874.0
5802,2999.0,3144.0
5803,8636.0,9366.0
5804,158051.0,72209.0
5805,5094.0,7332.0
5806,9100.0,9536.0
5807,57466.0,44503.0
5808,45337.0,32477.0
5809,9189.0,9290.0
5810,264623.0,172601.0
5811,29203.0,47412.0
5812,9343.0,6923.0
5813,82163.0,65142.0
5814,116367.0,243484.0
5815,5020.0,4915.0
5816,109495.0,294983.0
5817,133458.0,79450.0
5818,9613.0,10750.0
5819,60903.0,63514.0
5820,55222.0,200616.0
5821,8214.0,8884.0
5822,6368.0,6691.0
5823,186550.0,247598.0
5824,162527.0,143597.0
5825,215206.0,164604.0
5826,48267.0,24985.0
5827,11529.0,11083.0
5828,46496.0,43916.0
5829,44481.0,47000.0
5830,124527.0,111611.0
5831,12925.0,9602.0
5832,7198.0,9905.0
5833,24979.0,14843.0
5834,10627.0,9358.0
5835,50995.0,109743.0
5836,5036.0,4733.0
5837,6931.0,5711.0
5838,7734.0,5616.0
5839,37854.0,94491.0
5840,7837.0,10412.0
5841,15665.0,22104.0
5842,75202.0,135470.0
5843,5155.0,5893.0
5844,7988.0,7678.0
5845,8621.0,11819.0
5846,46483.0,98738.0
5847,192499.0,70476.0
5848,21151.0,25864.0
5849,12654.0,9228.0
5850,321985.0,432562.0
5851,90546.0,78081.0
5852,117250.0,88839.0
5853,192437.0,101613.0
5854,5552.0,8817.0
5855,6457.0,7299.0
5856,11994.0,8822.0
5857,4625.0,5560.0
5858,7013.0,9001.0
5859,16604.0,28644.0
5860,12795.0,13834.0
5861,146538.0,184217.0
5862,8750.0,8197.0
5863,20581.0,28854.0
5864,3251.0,4031.0
5865,8876.0,16947.0
5866,5923.0,6570.0
5867,11553.0,10888.0
5868,36156.0,25370.0
5869,5510.0,6173.0
5870,125871.0,98032.0
5871,7783.0,9753.0
5872,392506.0,349850.0
5873,4391.0,4209.0
5874,28502.0,12875.0
5875,93912.0,136544.0
5876,29314.0,35270.0
5877,95782.0,131327.0
5878,162209.0,154306.0
5879,10849.0,9447.0
5880,6538.0,8390.0
5881,147521.0,225358.0
5882,5928.0,4021.0
5883,5432.0,4903.0
5884,86955.0,57962.0
5885,37120.0,24485.0
5886,68114.0,132409.0
5887,8005.0,7321.0
5888,17791.0,11834.0
5889,26253.0,17134.0
5890,3624.0,3501.0
5891,41406.0,28157.0
5892,7652.0,7080.0
5893,19972.0,30077.0
5894,65249.0,62440.0
5895,458623.0,547791.0
5896,5650.0,5409.0
5897,63298.0,56931.0
5898,6373.0,5692.0
5899,71436.0,43284.0
5900,46830.0,66838.0
5901,96343.0,87702.0
5902,9540.0,10000.0
5903,41601.0,44698.0
5904,6633.0,5845.0
5905,6909.0,5213.0
5906,5085.0,5986.0
5907,6402.0,7215.0
5908,4276.0,5665.0
5909,61065.0,37751.0
5910,14523.0,17290.0
5911,46431.0,19879.0
5912,5411.0,4701.0
5913,10121.0,13606.0
5914,29302.0,36673.0
5915,103651.0,78892.0
5916,174979.0,177322.0
5917,15472.0,13645.0
5918,16611.0,23544.0
5919,48163.0,51621.0
5920,6525.0,7518.0
5921,4756.0,4190.0
5922,42641.0,47356.0
5923,3666.0,8708.0
5924,111044.0,150286.0
5925,12110.0,12922.0
5926,4351.0,3705.0
5927,42547.0,44316.0
5928,7683.0,6251.0
5929,6374.0,6195.0
5930,43925.0,66982.0
5931,6362.0,21919.0
5932,21592.0,41683.0
5933,5156.0,4522.0
5934,122400.0,163428.0
5935,5714.0,5512.0
5936,28053.0,30410.0
5937,18884.0,11419.0
5938,95717.0,144960.0
5939,86485.0,109795.0
5940,8192.0,9401.0
5941,5633.0,5939.0
5942,51253.0,62357.0
5943,10107.0,8812.0
5944,153007.0,234120.0
5945,10394.0,8105.0
5946,122524.0,7986.0
5947,289648.0,541198.0
5948,287771.0,273980.0
5949,4646.0,4469.0
5950,53581.0,28551.0
5951,4465.0,4258.0
5952,5020.0,4456.0
5953,44755.0,76094.0
5954,66679.0,63633.0
5955,3043.0,3632.0
5956,350860.0,373292.0
5957,53895.0,42539.0
5958,13975.0,14062.0
5959,5891.0,8637.0
5960,12116.0,9678.0
5961,6187.0,4850.0
5962,4979.0,4457.0
5963,78725.0,74677.0
5964,4660.0,5341.0
5965,196418.0,151608.0
5966,41834.0,43846.0
5967,200963.0,211786.0
5968,30040.0,25643.0
5969,5767.0,5619.0
5970,132921.0,103831.0
5971,41679.0,42790.0
5972,11602.0,7029.0
5973,7715.0,7630.0
5974,7908.0,14259.0
5975,40260.0,35705.0
5976,85365.0,101698.0
5977,66774.0,68225.0
5978,12387.0,11210.0
5979,8933.0,9675.0
5980,8070.0,7423.0
5981,15962.0,5468.0
5982,6738.0,6928.0
5983,11234.0,7396.0
5984,15100.0,14045.0
5985,7982.0,8719.0
5986,2987.0,2745.0
5987,3997.0,3914.0
5988,22019.0,9517.0
5989,3059.0,3486.0
5990,20824.0,31758.0
5991,5412.0,4857.0
5992,5943.0,6216.0
5993,14328.0,25515.0
5994,2615.0,2914.0
5995,3841.0,3834.0
5996,21516.0,32019.0
5997,32801.0,13164.0
5998,7176.0,8235.0
5999,133597.0,81369.0
6000,34403.0,23272.0
6001,31284.0,34216.0
6002,3836.0,3647.0
6003,19863.0,27869.0
6004,15105.0,21058.0
6005,105617.0,100867.0
6006,57277.0,26465.0
6007,5173.0,5337.0
6008,206231.0,169917.0
6009,5925.0,6067.0
6010,3729.0,4498.0
