,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ
5468,16982.0,168904.0,1996029.0,27925.0
5469,7591.0,50080.0,,19088.0
5470,10202.0,100397.0,589737.0,22577.0
5471,5684.0,21157.0,,6208.0
5472,5181.0,23992.0,,9900.0
5473,27341.0,220160.0,,35536.0
5474,4360.0,20303.0,,8023.0
5475,15328.0,133092.0,269324.0,18928.0
5476,11039.0,148715.0,504734.0,16641.0
5477,7661.0,37145.0,,10622.0
5478,3343.0,286426.0,,7893.0
5479,5234.0,102748.0,,15954.0
5480,4787.0,5297.0,,41699.0
5481,22990.0,155618.0,948388.0,19814.0
5482,10496.0,84335.0,765448.0,20021.0
5483,3189.0,11259.0,,5747.0
5484,21521.0,273248.0,1210875.0,68046.0
5485,7502.0,45406.0,129138.0,19817.0
5486,29629.0,28871.0,,26648.0
5487,4995.0,86601.0,52678.0,42641.0
5488,24962.0,109724.0,1707160.0,
5489,15134.0,141991.0,92453.0,15434.0
5490,11724.0,89521.0,49663.0,13088.0
5491,18940.0,156441.0,428544.0,113649.0
5492,5940.0,71371.0,,18746.0
5493,13070.0,166477.0,89244.0,33383.0
5494,9267.0,203923.0,1592254.0,17515.0
5495,25783.0,99189.0,1402739.0,29531.0
5496,12341.0,224018.0,915240.0,27872.0
5497,5313.0,119072.0,,8560.0
5498,10849.0,91543.0,79986.0,24205.0
5499,9933.0,269670.0,1622064.0,7549.0
5500,4773.0,18393.0,,6030.0
5501,18565.0,118787.0,505765.0,80950.0
5502,8822.0,40411.0,108215.0,10314.0
5503,18568.0,68961.0,21466.0,38275.0
5504,13242.0,192667.0,587288.0,25139.0
5505,24135.0,140476.0,,22433.0
5506,6097.0,69077.0,,15763.0
5507,5587.0,118462.0,225725.0,33398.0
5508,3032.0,20886.0,,81995.0
5509,8684.0,59296.0,,7338.0
5510,19258.0,103792.0,,26262.0
5511,11187.0,82189.0,,12207.0
5512,11401.0,67107.0,,22955.0
5513,4673.0,38163.0,,14060.0
5514,8888.0,77254.0,,34866.0
5515,6367.0,28141.0,11262.0,24526.0
5516,9135.0,41000.0,,12935.0
5517,7589.0,43835.0,,13294.0
5518,7591.0,48210.0,,8499.0
5519,5412.0,17152.0,,18198.0
5520,9197.0,84210.0,39581.0,13359.0
5521,13462.0,97670.0,700000.0,18600.0
5522,5516.0,34380.0,242140.0,25771.0
5523,14237.0,100727.0,,
5524,4926.0,13748.0,,7867.0
5525,5614.0,20355.0,,13951.0
5526,14991.0,90088.0,1530399.0,23552.0
5527,22491.0,255831.0,1328398.0,32925.0
5528,5254.0,15569.0,,14349.0
5529,63865.0,279857.0,325249.0,101182.0
5530,12047.0,92590.0,53060.0,16490.0
5531,4486.0,27513.0,10741.0,4920.0
5532,17675.0,196932.0,1264241.0,21153.0
5533,4371.0,34977.0,,8693.0
5534,4888.0,62764.0,,2708.0
5535,5662.0,42520.0,,13462.0
5536,9065.0,92230.0,186587.0,27269.0
5537,17040.0,13189.0,48748.0,10316.0
5538,7667.0,59713.0,,12260.0
5539,17148.0,68138.0,30442.0,21387.0
5540,8003.0,95698.0,666340.0,21323.0
5541,12705.0,210340.0,100239.0,19745.0
5542,20138.0,280028.0,616827.0,46103.0
5543,7324.0,105779.0,,9613.0
5544,9432.0,111086.0,382642.0,17018.0
5545,5104.0,20409.0,19681.0,6506.0
5546,19107.0,238180.0,431315.0,21617.0
5547,6347.0,36354.0,112921.0,41811.0
5548,4497.0,36050.0,61850.0,8620.0
5549,19314.0,69998.0,,20052.0
5550,7895.0,31406.0,,31616.0
5551,8652.0,34652.0,,3782.0
5552,13650.0,220365.0,1689200.0,28613.0
5553,4267.0,68446.0,,16990.0
5554,18561.0,96576.0,366394.0,22362.0
5555,58556.0,670440.0,1267297.0,17714.0
5556,13032.0,131797.0,,13165.0
5557,7411.0,61738.0,550381.0,20115.0
5558,5178.0,25722.0,,11136.0
5559,4960.0,21261.0,63268.0,25721.0
5560,6576.0,48847.0,29522.0,14143.0
5561,9959.0,119752.0,819300.0,28457.0
5562,8630.0,112312.0,,21719.0
5563,5255.0,59521.0,,26245.0
5564,14104.0,255531.0,1183495.0,30848.0
5565,9459.0,320767.0,278629.0,37299.0
5566,4100.0,50873.0,,11138.0
5567,5530.0,20799.0,,11890.0
5568,7856.0,150579.0,,17942.0
5569,8541.0,57856.0,128548.0,45517.0
5570,14267.0,119292.0,114510.0,53077.0
5571,10105.0,45091.0,,11155.0
5572,2662.0,17308.0,,
5573,10772.0,100135.0,176591.0,12943.0
5574,9653.0,157309.0,,20046.0
5575,5800.0,56525.0,48312.0,9084.0
5576,15755.0,39517.0,10150.0,14668.0
5577,7608.0,99784.0,243228.0,13612.0
5578,10810.0,26645.0,,10218.0
5579,6209.0,79665.0,,18063.0
5580,8576.0,59789.0,1029720.0,16499.0
5581,4052.0,40499.0,,
5582,7582.0,212166.0,3348317.0,29048.0
5583,6262.0,105940.0,163160.0,17800.0
5584,16339.0,1890179.0,495880.0,23887.0
5585,11094.0,59529.0,,12963.0
5586,4626.0,12859.0,,3609.0
5587,5359.0,26556.0,,33037.0
5588,4794.0,31868.0,,
5589,14603.0,223245.0,112244.0,31449.0
5590,20916.0,240583.0,466308.0,34651.0
5591,6629.0,25710.0,,8751.0
5592,8649.0,459203.0,1528871.0,41695.0
5593,27247.0,125334.0,,14464.0
5594,14170.0,276711.0,556347.0,39633.0
5595,4531.0,40550.0,,9890.0
5596,6939.0,172145.0,679390.0,21815.0
5597,14976.0,65391.0,35529.0,49071.0
5598,6464.0,67775.0,769237.0,30547.0
5599,4677.0,14094.0,,5352.0
5600,4111.0,46099.0,,
5601,37373.0,249741.0,692494.0,32323.0
5602,11629.0,128485.0,976392.0,28705.0
5603,4335.0,29969.0,,12843.0
5604,6857.0,19086.0,,48655.0
5605,4555.0,82187.0,,467328.0
5606,16014.0,145801.0,1211079.0,20010.0
5607,42817.0,158990.0,1296230.0,34320.0
5608,301933.0,25612.0,,8412.0
5609,16605.0,298116.0,587510.0,37766.0
5610,20980.0,175016.0,,12481.0
5611,7436.0,39643.0,,9659.0
5612,12016.0,84415.0,,25717.0
5613,5230.0,17207.0,,7976.0
5614,4265.0,55221.0,,16890.0
5615,13311.0,243791.0,759380.0,37803.0
5616,9747.0,153047.0,88791.0,56054.0
5617,51043.0,342361.0,903185.0,19255.0
5618,4908.0,23694.0,151959.0,23080.0
5619,17928.0,192355.0,1001748.0,12881.0
5620,6127.0,16186.0,160851.0,9042.0
5621,9939.0,76895.0,,17270.0
5622,6733.0,87448.0,71194.0,66733.0
5623,162731.0,230199.0,194723.0,146522.0
5624,22401.0,448972.0,895022.0,15648.0
5625,3817.0,50043.0,20602.0,9313.0
5626,3579.0,6625.0,,
5627,4942.0,131839.0,,59102.0
5628,5716.0,22345.0,,11579.0
5629,12607.0,105282.0,275164.0,25256.0
5630,77191.0,134874.0,1356395.0,46064.0
5631,6976.0,27717.0,,9074.0
5632,17080.0,71540.0,,12702.0
5633,3607.0,45757.0,,6784.0
5634,12444.0,109697.0,,16979.0
5635,3362.0,30157.0,610114.0,
5636,6342.0,78202.0,868506.0,40066.0
5637,8597.0,158390.0,433775.0,7283.0
5638,8702.0,109002.0,161510.0,22752.0
5639,21397.0,174672.0,1255418.0,30925.0
5640,3831.0,21880.0,,11260.0
5641,5282.0,49117.0,10114.0,8042.0
5642,13035.0,247904.0,132001.0,36285.0
5643,9214.0,160308.0,221846.0,24424.0
5644,6137.0,56202.0,331686.0,20127.0
5645,78628.0,383077.0,1379603.0,15742.0
5646,6052.0,31878.0,17802.0,20338.0
5647,17126.0,77621.0,1589549.0,30769.0
5648,12432.0,115346.0,156648.0,12072.0
5649,4362.0,73937.0,,13006.0
5650,5129.0,43903.0,,12015.0
5651,5782.0,143993.0,447871.0,14314.0
5652,9791.0,74567.0,,25391.0
5653,4733.0,21369.0,,13595.0
5654,7312.0,69553.0,38224.0,10050.0
5655,7551.0,72597.0,23561.0,25134.0
5656,3019.0,32014.0,,7256.0
5657,8069.0,126897.0,1541139.0,13044.0
5658,11033.0,166484.0,2391546.0,20565.0
5659,5916.0,26358.0,,
5660,3953.0,50549.0,,33328.0
5661,7669.0,86456.0,112006.0,20452.0
5662,4151.0,46647.0,980806.0,23603.0
5663,11193.0,209977.0,318959.0,15839.0
5664,9189.0,76040.0,282573.0,16981.0
5665,3346.0,17637.0,,9297.0
5666,13209.0,83014.0,604324.0,13544.0
5667,7535.0,35393.0,223084.0,25984.0
5668,5148.0,155797.0,,12256.0
5669,11864.0,137948.0,1795502.0,36651.0
5670,20420.0,106246.0,345866.0,25987.0
5671,8015.0,210864.0,1719811.0,15362.0
5672,7285.0,47726.0,,12151.0
5673,6383.0,106836.0,944868.0,42839.0
5674,6559.0,26229.0,291411.0,16003.0
5675,4815.0,8049.0,777357.0,19939.0
5676,7557.0,97006.0,,8235.0
5677,4254.0,5500.0,,4255.0
5678,11470.0,125738.0,232735.0,14006.0
5679,39634.0,399541.0,161210.0,22160.0
5680,6101.0,68548.0,701476.0,28537.0
5681,9091.0,225429.0,1053844.0,18637.0
5682,13900.0,161786.0,476281.0,23449.0
5683,25362.0,305967.0,922352.0,29449.0
5684,4461.0,33357.0,,9690.0
5685,6693.0,34550.0,,17878.0
5686,31614.0,295937.0,479218.0,20647.0
5687,7041.0,84106.0,54615.0,10678.0
5688,6152.0,24304.0,,27859.0
5689,5570.0,52457.0,82835.0,18689.0
5690,9784.0,124178.0,,39944.0
5691,10484.0,246157.0,1446921.0,27129.0
5692,4872.0,23737.0,9807.0,29129.0
5693,23416.0,160827.0,91685.0,25423.0
5694,18797.0,386892.0,995830.0,25143.0
5695,7933.0,75051.0,,65355.0
5696,9656.0,41683.0,29330.0,31877.0
5697,12350.0,312889.0,1072237.0,23445.0
5698,17661.0,102281.0,111713.0,25243.0
5699,46422.0,448165.0,1560220.0,54459.0
5700,6242.0,23331.0,,18363.0
5701,5574.0,28878.0,80707.0,18658.0
5702,12907.0,186449.0,,15141.0
5703,12721.0,77787.0,29873.0,62952.0
5704,14007.0,147815.0,,25016.0
5705,4982.0,95625.0,,15472.0
5706,5116.0,31839.0,8262.0,39484.0
5707,19789.0,118927.0,570388.0,28652.0
5708,14992.0,232444.0,278140.0,60667.0
5709,3304.0,19644.0,,1239.0
5710,12563.0,99991.0,20243.0,20152.0
5711,26050.0,134605.0,94366.0,30498.0
5712,9863.0,100071.0,,23771.0
5713,18372.0,139451.0,305055.0,61399.0
5714,4163.0,54861.0,,8770.0
5715,24939.0,212259.0,1164220.0,32142.0
5716,30263.0,182808.0,156644.0,34425.0
5717,9991.0,171430.0,,17190.0
5718,6327.0,31362.0,,10258.0
5719,4891.0,54436.0,,6345.0
5720,371702.0,40549.0,,42034.0
5721,8775.0,59214.0,31314.0,11729.0
5722,12373.0,55702.0,181923.0,22706.0
5723,4301.0,129780.0,594891.0,9692.0
5724,13977.0,121390.0,97590.0,23612.0
5725,11654.0,190426.0,3851440.0,33336.0
5726,15078.0,207444.0,1500651.0,32305.0
5727,16021.0,125864.0,,59365.0
5728,5194.0,35759.0,117398.0,14007.0
5729,5865.0,48655.0,,10136.0
5730,15032.0,81911.0,1332247.0,14057.0
5731,13955.0,142114.0,23961.0,18882.0
5732,11278.0,40448.0,,11743.0
5733,6339.0,23508.0,50195.0,8728.0
5734,3805.0,27878.0,,36994.0
5735,4220.0,24457.0,,6972.0
5736,13692.0,282348.0,146759.0,16545.0
5737,5366.0,36341.0,,20544.0
5738,6172.0,31301.0,28379.0,26536.0
5739,12603.0,207141.0,2238989.0,31811.0
5740,17253.0,215885.0,769272.0,14752.0
5741,7711.0,39447.0,,5981.0
5742,8320.0,105359.0,1466975.0,10422.0
5743,4241.0,76099.0,,19280.0
5744,6396.0,37575.0,1321401.0,22187.0
5745,6345.0,27975.0,66889.0,10660.0
5746,12676.0,99014.0,503940.0,18531.0
5747,11229.0,392131.0,1120428.0,11454.0
5748,3660.0,8848.0,,3442.0
5749,8785.0,31996.0,,6490.0
5750,10132.0,46456.0,,15900.0
5751,23640.0,459010.0,1362932.0,25269.0
5752,10233.0,70412.0,817879.0,17243.0
5753,8703.0,95524.0,760987.0,12817.0
5754,17954.0,141962.0,679129.0,43388.0
5755,4681.0,23550.0,,7229.0
5756,7372.0,18017.0,83660.0,10666.0
5757,5291.0,89833.0,,13299.0
5758,14552.0,56170.0,25718.0,35416.0
5759,25080.0,349149.0,,13736.0
5760,17089.0,178579.0,343822.0,19102.0
5761,14122.0,133916.0,1783088.0,24646.0
5762,49553.0,197731.0,759327.0,156211.0
5763,4496.0,36923.0,,34998.0
5764,3820.0,17418.0,,7785.0
5765,9882.0,52925.0,393974.0,7587.0
5766,5186.0,44339.0,314898.0,9820.0
5767,7171.0,35060.0,,45087.0
5768,14651.0,192519.0,523123.0,60641.0
5769,3747.0,61512.0,,
5770,17456.0,120924.0,599255.0,12557.0
5771,7427.0,58093.0,,30070.0
5772,4519.0,21003.0,,7007.0
5773,9818.0,43366.0,45038.0,12401.0
5774,12316.0,139675.0,904341.0,21543.0
5775,11321.0,59563.0,213983.0,6975.0
5776,5703.0,53972.0,,10209.0
5777,4504.0,21941.0,,5540.0
5778,4024.0,38943.0,,14741.0
5779,25810.0,258979.0,243685.0,28610.0
5780,5398.0,36337.0,,54907.0
5781,9952.0,71931.0,,24517.0
5782,9390.0,59240.0,,19692.0
5783,5828.0,35728.0,279780.0,17768.0
5784,8233.0,187281.0,639904.0,25750.0
5785,3918.0,22980.0,,26118.0
5786,3975.0,77038.0,,6149.0
5787,10292.0,329642.0,,25410.0
5788,7673.0,37262.0,,3034.0
5789,6578.0,35775.0,,7428.0
5790,21087.0,75014.0,52695.0,20146.0
5791,25301.0,218934.0,605650.0,53255.0
5792,18776.0,167573.0,51472.0,16685.0
5793,17395.0,142478.0,802200.0,23742.0
5794,24784.0,119630.0,146569.0,20039.0
5795,4990.0,94706.0,,6794.0
5796,6015.0,18365.0,,8728.0
5797,10045.0,196230.0,419352.0,15679.0
5798,7154.0,54186.0,,19397.0
5799,4841.0,34542.0,,15662.0
5800,5908.0,14695.0,,8762.0
5801,10143.0,66618.0,79352.0,15796.0
5802,3066.0,5271.0,,11154.0
5803,5091.0,40657.0,,10949.0
5804,14561.0,221980.0,416076.0,33530.0
5805,5441.0,57866.0,21340.0,10114.0
5806,9261.0,33317.0,,25345.0
5807,17310.0,135223.0,1481504.0,15821.0
5808,14401.0,166148.0,1839779.0,65386.0
5809,7523.0,42486.0,76187.0,6293.0
5810,19151.0,341764.0,1161214.0,24313.0
5811,8285.0,126897.0,1140548.0,10010.0
5812,7038.0,54357.0,,36446.0
5813,9574.0,145951.0,988122.0,25100.0
5814,28024.0,281189.0,148140.0,14050.0
5815,4771.0,28729.0,,35568.0
5816,73591.0,264841.0,1057814.0,35973.0
5817,65760.0,139803.0,1112608.0,26793.0
5818,7310.0,27068.0,,57555.0
5819,20546.0,166286.0,950845.0,21256.0
5820,35910.0,398022.0,,15881.0
5821,8393.0,13437.0,,10045.0
5822,4673.0,45723.0,,6568.0
5823,32087.0,455114.0,129139.0,185114.0
5824,23355.0,173090.0,600041.0,24273.0
5825,26944.0,475429.0,1624186.0,51737.0
5826,11018.0,92445.0,1073539.0,16879.0
5827,6714.0,55954.0,51558.0,12437.0
5828,21154.0,99243.0,,30488.0
5829,15121.0,71853.0,417545.0,29794.0
5830,26655.0,279211.0,2182790.0,40346.0
5831,6836.0,43108.0,33234.0,13957.0
5832,4898.0,29993.0,28842.0,17281.0
5833,7486.0,85498.0,,12882.0
5834,7844.0,37071.0,,9055.0
5835,16694.0,173042.0,4665158.0,37039.0
5836,4624.0,56666.0,,25668.0
5837,5179.0,32384.0,43923.0,8316.0
5838,4900.0,74763.0,,17543.0
5839,10199.0,220037.0,158153.0,11639.0
5840,6787.0,37555.0,,23305.0
5841,7021.0,68090.0,50841.0,22079.0
5842,29102.0,264755.0,1509599.0,34851.0
5843,4517.0,69643.0,,22351.0
5844,6223.0,21415.0,,5804.0
5845,7107.0,224392.0,,12933.0
5846,5259.0,130721.0,2251336.0,21896.0
5847,8075.0,159144.0,3859480.0,62984.0
5848,8977.0,189990.0,,18027.0
5849,6208.0,46816.0,,12562.0
5850,13607.0,451021.0,975122.0,20140.0
5851,25286.0,153250.0,210856.0,23134.0
5852,16945.0,142388.0,1725730.0,17401.0
5853,32109.0,142948.0,1405404.0,34154.0
5854,4835.0,21298.0,,12698.0
5855,5432.0,35918.0,,6112.0
5856,6708.0,56176.0,44758.0,12177.0
5857,4667.0,60915.0,,
5858,6169.0,27243.0,203182.0,13147.0
5859,7389.0,76920.0,787234.0,14235.0
5860,8616.0,55205.0,71178.0,15048.0
5861,10362.0,231011.0,253783.0,12415.0
5862,7939.0,35451.0,,
5863,9138.0,120470.0,,10756.0
5864,3374.0,49838.0,,5784.0
5865,6416.0,82242.0,20602.0,50137.0
5866,5280.0,24173.0,,15025.0
5867,5226.0,67130.0,,49049.0
5868,10364.0,100576.0,162982.0,18194.0
5869,4507.0,30359.0,48748.0,15842.0
5870,19659.0,171261.0,1957000.0,11928.0
5871,6805.0,33487.0,,33226.0
5872,30916.0,513536.0,3142087.0,24741.0
5873,3844.0,27219.0,,6720.0
5874,6789.0,61883.0,66659.0,8379.0
5875,20962.0,213114.0,,39641.0
5876,7417.0,109001.0,,11104.0
5877,34819.0,155484.0,,37445.0
5878,28322.0,248949.0,1333823.0,22543.0
5879,6230.0,47502.0,12394.0,25496.0
5880,5424.0,94802.0,,45863.0
5881,28098.0,315053.0,3333429.0,49729.0
5882,4788.0,47479.0,,
5883,4069.0,37218.0,,17763.0
5884,23801.0,136589.0,1269177.0,14375.0
5885,9987.0,117121.0,,25430.0
5886,34156.0,182155.0,213837.0,28960.0
5887,5656.0,33118.0,10114.0,6614.0
5888,6432.0,63395.0,29329.0,18235.0
5889,8426.0,135093.0,92944.0,18846.0
5890,3426.0,35331.0,,5180.0
5891,12832.0,112198.0,280351.0,20486.0
5892,6831.0,54203.0,,
5893,25885.0,28531.0,775049.0,7929.0
5894,18284.0,146469.0,431271.0,46664.0
5895,38052.0,277527.0,9148338.0,25531.0
5896,5426.0,10051.0,,10127.0
5897,9973.0,152233.0,382971.0,11896.0
5898,4677.0,23996.0,94552.0,29850.0
5899,20702.0,212278.0,443173.0,24873.0
5900,6819.0,167699.0,2019531.0,26500.0
5901,34348.0,128948.0,71017.0,43492.0
5902,6462.0,63651.0,145450.0,24950.0
5903,13539.0,102390.0,464067.0,17374.0
5904,4634.0,49153.0,,15105.0
5905,4820.0,49129.0,,15177.0
5906,5248.0,23469.0,,6812.0
5907,5727.0,70909.0,,6362.0
5908,4324.0,16981.0,,12706.0
5909,15395.0,112316.0,313289.0,18149.0
5910,7195.0,44164.0,110418.0,8201.0
5911,11151.0,124772.0,615087.0,14460.0
5912,4028.0,30986.0,,38252.0
5913,11159.0,86767.0,,
5914,15508.0,115743.0,,25916.0
5915,22588.0,241490.0,307463.0,20562.0
5916,185159.0,76467.0,23058.0,16392.0
5917,11035.0,92762.0,,22635.0
5918,10077.0,99320.0,118254.0,8478.0
5919,10126.0,160648.0,1146238.0,16823.0
5920,6398.0,29794.0,,4052.0
5921,4316.0,41523.0,,4544.0
5922,9848.0,186749.0,990823.0,26804.0
5923,5721.0,10495.0,,5360.0
5924,10355.0,328871.0,1346306.0,13703.0
5925,7841.0,50248.0,11262.0,20540.0
5926,3219.0,99192.0,,30136.0
5927,9715.0,223323.0,11037.0,19663.0
5928,6948.0,24800.0,,30594.0
5929,6062.0,10615.0,,7850.0
5930,11732.0,128637.0,1303714.0,16529.0
5931,13778.0,20749.0,,15297.0
5932,7469.0,202860.0,42801.0,39410.0
5933,4199.0,67433.0,,64059.0
5934,19945.0,425246.0,1208875.0,34764.0
5935,5228.0,15438.0,,7755.0
5936,4436.0,108927.0,123007.0,9742.0
5937,7613.0,71541.0,131535.0,35349.0
5938,19857.0,302089.0,638752.0,17608.0
5939,12345.0,115733.0,1100945.0,13839.0
5940,5734.0,47299.0,,11048.0
5941,4591.0,72974.0,,7054.0
5942,13004.0,117109.0,96787.0,40278.0
5943,8444.0,45330.0,,24279.0
5944,109323.0,436144.0,3841568.0,16483.0
5945,5984.0,65931.0,,9152.0
5946,75767.0,85902.0,289231.0,9847.0
5947,13548.0,1207656.0,1282489.0,30179.0
5948,38570.0,428687.0,1813576.0,33306.0
5949,3989.0,52796.0,,6806.0
5950,9285.0,137224.0,694793.0,91681.0
5951,3609.0,29280.0,,4089.0
5952,4465.0,6186.0,,5321.0
5953,11344.0,138955.0,,19284.0
5954,13979.0,127553.0,560609.0,46262.0
5955,2880.0,57270.0,,
5956,42438.0,610167.0,2479066.0,8141.0
5957,9752.0,149981.0,283835.0,19775.0
5958,10023.0,66267.0,,13162.0
5959,6103.0,34530.0,256296.0,19746.0
5960,7332.0,60467.0,290237.0,27592.0
5961,5414.0,12407.0,21466.0,6449.0
5962,4509.0,21010.0,,10543.0
5963,22701.0,197280.0,716548.0,38306.0
5964,4868.0,29506.0,,
5965,6650.0,1642758.0,,16239.0
5966,17066.0,409470.0,258868.0,24022.0
5967,14154.0,364519.0,200899.0,32380.0
5968,10159.0,122393.0,52155.0,30686.0
5969,5592.0,34069.0,,
5970,23453.0,177440.0,218478.0,30762.0
5971,13685.0,146134.0,174141.0,11945.0
5972,5003.0,23550.0,,21260.0
5973,6353.0,29089.0,43923.0,35562.0
5974,6766.0,33265.0,,13050.0
5975,13617.0,183838.0,29516.0,29540.0
5976,43097.0,253922.0,1269809.0,20148.0
5977,17821.0,120944.0,1440097.0,7922.0
5978,6207.0,121863.0,85136.0,126327.0
5979,6480.0,62319.0,,6097.0
5980,6569.0,33143.0,,8706.0
5981,4668.0,249353.0,1119107.0,12744.0
5982,5188.0,47514.0,,49834.0
5983,4304.0,91491.0,99333.0,66033.0
5984,9446.0,62515.0,,16207.0
5985,7303.0,46144.0,,14245.0
5986,2731.0,31887.0,,13319.0
5987,3040.0,62182.0,,9127.0
5988,5856.0,108765.0,984455.0,14052.0
5989,3074.0,27730.0,,8355.0
5990,15113.0,78966.0,42716.0,19463.0
5991,4397.0,85955.0,,16989.0
5992,5668.0,48866.0,,12273.0
5993,6909.0,54755.0,559379.0,37527.0
5994,2707.0,22259.0,,
5995,3153.0,112741.0,,13243.0
5996,15418.0,81758.0,,22744.0
5997,7630.0,116814.0,151704.0,26639.0
5998,5892.0,26475.0,,15026.0
5999,10743.0,207501.0,50672.0,24375.0
6000,7182.0,78755.0,,26519.0
6001,16284.0,106891.0,95042.0,19635.0
6002,3672.0,17058.0,,17050.0
6003,15799.0,81847.0,135147.0,22918.0
6004,12330.0,176412.0,,9068.0
6005,25599.0,176727.0,1159386.0,16775.0
6006,12965.0,154671.0,25718.0,16916.0
6007,4306.0,47335.0,78886.0,17130.0
6008,6721.0,928162.0,22525.0,26688.0
6009,5524.0,35093.0,,3281.0
6010,3559.0,30769.0,,14845.0
6011,13874.0,154189.0,375919.0,72818.0
6012,11973.0,859487.0,,14870.0
6013,9486.0,146610.0,578573.0,16511.0
6014,4525.0,50541.0,,10036.0
6015,27324.0,424503.0,2891824.0,18836.0
6016,3628.0,29252.0,,67123.0
6017,5338.0,30441.0,20374.0,16375.0
6018,3176.0,32307.0,,
6019,6544.0,223531.0,1546376.0,35928.0
6020,7702.0,116113.0,209709.0,34515.0
6021,7296.0,71046.0,187544.0,9945.0
6022,9221.0,69486.0,,15787.0
6023,11024.0,89924.0,,28899.0
6024,9143.0,105614.0,191019.0,19163.0
6025,6056.0,50533.0,5631.0,19014.0
6026,7935.0,78728.0,336683.0,13403.0
6027,4856.0,33380.0,,5986.0
6028,2715.0,22697.0,,
6029,21181.0,202656.0,2677995.0,40178.0
6030,3752.0,5159.0,,
6031,3241.0,50466.0,,8791.0
6032,4891.0,32732.0,10723.0,13374.0
6033,6263.0,78266.0,114111.0,23584.0
6034,4152.0,8933.0,,12332.0
6035,11746.0,67888.0,389449.0,9686.0
6036,11831.0,200273.0,231253.0,33050.0
6037,5096.0,34218.0,,16695.0
6038,14039.0,139058.0,730544.0,21695.0
6039,3501.0,44370.0,,21508.0
6040,2720.0,37839.0,,4035.0
6041,7227.0,131219.0,581588.0,19262.0
6042,10078.0,103277.0,460771.0,21098.0
6043,4689.0,17034.0,,8497.0
6044,5489.0,41693.0,,8535.0
6045,4498.0,13177.0,,7360.0
6046,6905.0,64255.0,273560.0,11127.0
6047,8790.0,61936.0,720403.0,30221.0
6048,4990.0,18932.0,,4796.0
6049,5701.0,68060.0,,44696.0
6050,8191.0,89791.0,,7092.0
6051,13584.0,136379.0,,7102.0
6052,17400.0,21112.0,,10539.0
6053,5611.0,48948.0,32884.0,3459.0
6054,10955.0,17562.0,11298.0,4524.0
6055,7707.0,57970.0,,13058.0
6056,15422.0,180860.0,998146.0,26228.0
6057,4378.0,13460.0,,11456.0
6058,6124.0,19585.0,38307.0,36069.0
6059,13542.0,96549.0,178849.0,18135.0
6060,7642.0,47872.0,698679.0,11677.0
6061,6528.0,130581.0,340435.0,37585.0
6062,5579.0,32861.0,81045.0,14937.0
6063,7020.0,28946.0,32661.0,23226.0
6064,3196.0,21218.0,,11867.0
6065,6704.0,70088.0,243393.0,21258.0
6066,6491.0,68845.0,,20640.0
6067,8767.0,298434.0,,38692.0
6068,15707.0,129449.0,75148.0,15406.0
6069,2872.0,75944.0,156465.0,9642.0
6070,23235.0,173702.0,108159.0,15169.0
6071,12052.0,124406.0,746008.0,20788.0
6072,11007.0,195739.0,461633.0,29052.0
6073,5342.0,42833.0,,12047.0
6074,5066.0,29281.0,,9358.0
6075,5276.0,26347.0,,148948.0
6076,48657.0,127788.0,142809.0,18461.0
6077,5547.0,20707.0,,10096.0
6078,14014.0,58909.0,,13034.0
6079,23774.0,125651.0,,34289.0
6080,14482.0,154554.0,281395.0,18678.0
6081,14083.0,341822.0,919354.0,12982.0
6082,4755.0,17193.0,,17093.0
6083,25446.0,181681.0,649377.0,116746.0
6084,4885.0,16437.0,,2547.0
6085,5849.0,29026.0,2479.0,7987.0
6086,5628.0,21773.0,88565.0,17994.0
6087,18112.0,184658.0,72308.0,50062.0
6088,17045.0,161836.0,,47439.0
6089,5067.0,28228.0,38652.0,20510.0
6090,7517.0,21746.0,,12828.0
6091,6527.0,55110.0,59745.0,16201.0
6092,3558.0,90408.0,210079.0,15290.0
6093,3703.0,16016.0,,8714.0
6094,12366.0,90972.0,,15970.0
6095,6582.0,56424.0,62203.0,8440.0
6096,16639.0,204070.0,677885.0,33984.0
6097,6232.0,33234.0,28156.0,9412.0
6098,9372.0,87797.0,,
6099,8815.0,56919.0,150928.0,20889.0
6100,12657.0,159392.0,1364776.0,36420.0
6101,4651.0,53742.0,550111.0,16931.0
6102,9481.0,109631.0,,15182.0
6103,6387.0,26073.0,,9322.0
6104,6402.0,27452.0,,4878.0
6105,4358.0,35482.0,,33394.0
6106,3966.0,132402.0,,
6107,16353.0,191574.0,525197.0,29155.0
6108,5829.0,20751.0,,4572.0
6109,11993.0,452525.0,99987.0,10851.0
6110,11910.0,200028.0,565475.0,10593.0
6111,5488.0,34317.0,,3740.0
6112,5559.0,34693.0,,21995.0
6113,21856.0,170160.0,1106338.0,23876.0
6114,5899.0,144005.0,,21956.0
6115,12060.0,35903.0,,72784.0
6116,14013.0,172344.0,,41997.0
6117,8634.0,58243.0,489174.0,4761.0
6118,10089.0,25804.0,43464.0,8720.0
6119,9480.0,86294.0,54904.0,26997.0
6120,5135.0,18679.0,,6332.0
6121,9630.0,155389.0,,9833.0
6122,12709.0,80077.0,,6208.0
6123,13721.0,482907.0,740117.0,25922.0
6124,12973.0,227396.0,151147.0,12347.0
