고객번호,매출증감,증감확인
1834,-23.619930684981295,감소
1835,-15.60351672185751,감소
1836,12.932024131103798,증가
1837,7.381037082582346,증가
1838,-53.79817608378542,감소
1839,-8.758954993652283,감소
1840,-17.337110606811578,감소
1841,14.099732117670557,증가
1842,-26.802508611589882,감소
1843,-6.770163999015559,감소
1844,30.190815773568186,증가
1845,40.9848414677255,증가
1846,19.693366072478195,증가
1847,51.915973208256105,증가
1848,2.265731124137518,감소
1849,21.14104256403131,증가
1850,-22.943073137066698,감소
1851,29.198440881158845,증가
1852,-34.25233976186385,감소
1853,-27.763495467918148,감소
1854,7.371764419005604,증가
1855,-15.957586308747127,감소
1856,82.42849614329766,증가
1857,17.150232765190676,증가
1858,27.002974874742115,증가
1859,4.842123641345024,감소
1860,-8.546171267683457,감소
1861,47.83904259868951,증가
1862,0.7067446901394262,감소
1863,18.552461392992075,증가
1864,-0.8564163691569805,감소
1865,-4.904963437455081,감소
1866,37.01394142695531,증가
1867,-0.9782152297444825,감소
1868,11.974922010363574,증가
1869,15.384368378400184,증가
1870,-2.1551201849100017,감소
1871,7.503311565984203,증가
1872,-53.67116459400432,감소
1873,16.530197115559858,증가
1874,5.533890765614423,감소
1876,8.81219716134045,증가
1877,11.329934842298693,증가
1878,66.89708520540484,증가
1879,16.321575279815065,증가
1880,-50.890466487563856,감소
1882,1.5061594717367324,감소
1883,10.403519298283207,증가
1884,2.9289728067468617,감소
1885,-0.4961230290578577,감소
1886,-29.973166707799916,감소
1887,18.58810593038646,증가
1888,82.87744605254981,증가
1889,2.773745859217226,감소
1890,80.50943396226415,증가
1891,9.167074327948276,증가
1892,50.99658583217902,증가
1893,-7.591371459779533,감소
1894,36.69892818203767,증가
1895,-50.54108485476432,감소
1896,37.49213837745787,증가
1897,23.799674204004376,증가
1898,63.57254197609633,증가
1899,27.263705135687292,증가
1900,12.546492843100307,증가
1901,-0.4769738619012049,감소
1902,-19.009337260706346,감소
1903,-7.90530624509803,감소
1904,89.6228330828294,증가
1905,-10.207394432905096,감소
1906,58.98886379235261,증가
1907,-23.914445505115587,감소
1908,34.85754572874761,증가
1909,-41.70868047736997,감소
1910,29.17661349177736,증가
1911,19.5507166805931,증가
1912,-26.60249285023008,감소
1913,-30.87722911021844,감소
1914,25.88272109255402,증가
1915,17.65088231067595,증가
1916,-14.119041966805737,감소
1917,-9.507178815400307,감소
1918,18.474686188916824,증가
1919,16.76091437462162,증가
1920,-41.179880061976974,감소
1921,3.1811384402759004,감소
1922,30.16309139816836,증가
1923,8.143867543773272,증가
1924,-17.871440959566275,감소
1925,17.498251315473425,증가
1926,20.775797966160194,증가
1928,-18.74445962251321,감소
1929,-60.83610505889926,감소
1930,-9.79571158248528,감소
1931,-19.652975532301912,감소
1932,43.89515822112457,증가
1933,1.3899155274967292,감소
1934,9.201333063180122,증가
1935,31.996833942160258,증가
1936,-20.144532749736968,감소
1937,-44.55932156689956,감소
1938,46.58811413663515,증가
1939,7.003382327474853,감소
1940,12.250042608180262,증가
1941,-22.349551517210823,감소
1942,-0.05481641765565313,감소
1943,7.466395236106954,증가
1944,24.701027486886172,증가
1945,51.52564363168855,증가
1946,-12.055590531166224,감소
1947,37.36102890365545,증가
1948,11.952330087545656,증가
1949,51.41647962832071,증가
1950,-8.629603393300345,감소
1951,48.65555001717708,증가
1952,26.668951061292407,증가
1953,0.7556359347885394,감소
1954,31.487802773564948,증가
1955,94.44607124104668,증가
1956,-66.7830614747105,감소
1957,-48.91650491405512,감소
1958,-50.329565251271255,감소
1959,25.04016109916849,증가
1960,35.80671895475718,증가
1961,-44.21512454633235,감소
1962,23.299561622999214,증가
1963,-23.63573017076831,감소
1964,-37.67988545722617,감소
1965,-16.666247125300497,감소
1966,-14.177497387681125,감소
1967,32.91246076650286,증가
1968,13.879805915072385,증가
1969,35.88631858524493,증가
1970,38.97047557416617,증가
1971,6.749469749715187,감소
1972,23.448184735096657,증가
1973,-28.78314540485584,감소
1974,16.824717811880056,증가
1975,64.30077409488182,증가
1976,-8.321344495381746,감소
1977,21.451086874080367,증가
1978,19.8399907864566,증가
1979,40.20342545985474,증가
1980,6.296824363737355,감소
1981,21.93210061218728,증가
1982,23.287825905028843,증가
1983,-14.705121827072674,감소
1984,-81.57015826345898,감소
1985,10.75467515868264,증가
1986,19.01381846833841,증가
1987,1.6141134771134098,감소
1988,0.8845110339383643,감소
1989,8.784978519543165,증가
1990,-23.815342358398,감소
1991,-4.950372575191517,감소
1992,-26.3848826043394,감소
1993,-38.612906135396216,감소
1994,25.149376425684096,증가
1995,-11.334739248308422,감소
1996,-7.528736322516824,감소
1997,-2.3246016169034647,감소
1998,2.156624005172002,감소
1999,-5.24739231774745,감소
2000,-12.876344118413765,감소
2001,11.553262686644755,증가
2002,-29.628397385589132,감소
2003,17.510126570651774,증가
2004,-65.99604116633331,감소
2005,26.442611849770614,증가
2006,-2.876119998163848,감소
2007,3.724200752632476,감소
2008,-16.045823188414108,감소
2009,15.485551105592743,증가
2010,34.91832002589644,증가
2011,13.035491353473342,증가
2012,4.722121535539043,감소
2013,43.564787460826906,증가
2014,-20.40013490459439,감소
2015,-1.7756192672821196,감소
2016,74.64664956417545,증가
2017,69.87345435376562,증가
2018,-15.252314546171727,감소
2020,30.09101273810976,증가
2021,-6.299019667450575,감소
2022,5.929243970697111,감소
2023,17.199369281991594,증가
2024,22.492573513368733,증가
2025,40.29029930940707,증가
2026,1.8056633474650141,감소
2027,-63.30517520201623,감소
2028,63.78618452941753,증가
2029,-31.737662847858676,감소
2030,-12.110547369714997,감소
2031,-21.9135011310241,감소
2032,30.382397505648527,증가
2033,16.374030067895248,증가
2034,-29.089364489237223,감소
2035,0.2719199653625701,감소
2036,-13.434292612660409,감소
2037,15.092464703061093,증가
2038,27.40978714988443,증가
2039,20.257371059091138,증가
2040,-44.72939188454344,감소
2041,35.56084960513893,증가
2042,-70.3220595613076,감소
2043,9.403333572982937,증가
2044,25.760739699905272,증가
2045,-5.918541027300115,감소
2046,-2.3651152993000895,감소
2047,8.76771089032069,증가
2048,16.23824942641701,증가
2049,-17.430666390927545,감소
2050,-30.345258413964327,감소
2051,10.134351331375994,증가
2052,51.50102423846031,증가
2053,0.9707215663575927,감소
2054,-15.311572692192335,감소
2055,27.898167864481465,증가
2056,-60.285138581264775,감소
2057,15.56118192786263,증가
2058,-56.843937896346986,감소
2059,-70.8469194490114,감소
2060,37.36044484632026,증가
2061,-5.759212908693048,감소
2062,1.2909492862900034,감소
2063,-8.48474172459578,감소
2064,-12.914187987100942,감소
2065,10.598322038454464,증가
2066,-38.854802528532446,감소
2067,65.77376184560305,증가
2068,10.914840463365486,증가
2069,29.058747077837133,증가
2070,-15.446949910379521,감소
2071,20.944298170542076,증가
2072,19.36158588119615,증가
2073,21.425600376032282,증가
2074,40.72162934530402,증가
2075,35.73098554874768,증가
2076,-10.833360029741566,감소
2077,10.454597812576653,증가
2078,-52.387854853299956,감소
2079,-32.29075311366496,감소
2080,-48.07513798477462,감소
2081,-37.55639672528172,감소
2082,42.94883780954027,증가
2083,-19.46661003197549,감소
2084,12.391877358483816,증가
2085,37.12834330058748,증가
2086,25.10847207788403,증가
2087,-12.784113245635403,감소
2088,0.5520906110561195,감소
2089,-30.50366443794029,감소
2090,-31.969287415999688,감소
2091,-67.02465185851405,감소
2092,-7.291147530303848,감소
2093,-11.209008056730644,감소
2094,36.41729488885241,증가
2095,-13.503876084791095,감소
2096,5.589855485582984,감소
2097,-50.31543415795272,감소
2098,-19.11882303560143,감소
2099,-31.625759707424727,감소
2100,12.407205216296216,증가
2101,10.776145559292685,증가
2102,-1.1600405600250618,감소
2103,-14.359211559270967,감소
2104,2.6070041195603753,감소
2105,-9.237955356888287,감소
2106,-4.801278810565323,감소
2107,-18.556451381299635,감소
2108,22.705587938842882,증가
2109,26.269113973693088,증가
2110,-4.062701393348176,감소
2111,-10.646128274404445,감소
2112,25.94388261351937,증가
2113,6.6692135875334015,감소
2114,-18.234342436004887,감소
2115,-7.927554463413145,감소
2116,-10.80173996040826,감소
2117,-28.177818865204586,감소
2118,18.18218124797686,증가
2119,65.2308907248158,증가
2120,4.768998729072823,감소
2121,20.416889411377497,증가
2122,5.801847480687086,감소
2123,-79.20322654213841,감소
2124,59.34960439017263,증가
2125,5.532719328897719,감소
2126,-29.195988532500035,감소
2127,-20.61771853077614,감소
2128,12.060778752706797,증가
2129,-7.079428354503984,감소
2130,-27.118387439307195,감소
2131,38.544871381371784,증가
2132,16.303406970402637,증가
2133,-3.1660617706161562,감소
2134,-19.97282885624528,감소
2135,24.575115835752964,증가
2136,-30.378951225419954,감소
2137,-14.355261456222786,감소
2138,20.329195424895488,증가
2139,-21.887898738303466,감소
2140,20.82667512721681,증가
2141,42.250365888318406,증가
2142,-36.52117427196545,감소
2143,17.209119673568257,증가
2144,58.1529923913901,증가
2145,71.30079502980551,증가
2146,1.333417412810926,감소
2147,-45.34217395597625,감소
2148,40.57287847232408,증가
2149,61.05558704898036,증가
2150,-52.26098595567771,감소
2151,16.895972502925787,증가
2152,23.563189209313997,증가
2153,6.348258590683538,감소
2154,-28.070243966452757,감소
2155,0.6780016792611251,감소
2156,-15.368427210165184,감소
2157,1.7541282222212788,감소
2158,-34.615798360116315,감소
2159,24.219303854558778,증가
2160,-6.59461766374361,감소
2161,8.143761119440668,증가
2162,-10.179242109004766,감소
2163,10.706011815127997,증가
2164,23.424994991392094,증가
2165,7.804412160218963,증가
2166,28.356715797593736,증가
2167,29.56651386112801,증가
2168,-25.012942067610606,감소
2169,-17.70287006527309,감소
2170,21.2898717750034,증가
2171,-57.98623626667653,감소
2172,67.70041764138028,증가
2173,-6.2675961238054025,감소
2174,-4.637914968524142,감소
2175,69.77886508596079,증가
2176,20.180136077412044,증가
2177,9.940690631539944,증가
2178,81.52043951827632,증가
2179,38.97473121017234,증가
2180,23.1198706742194,증가
2181,43.447378980298964,증가
2182,31.56947236406898,증가
2183,37.17870260544697,증가
2184,-14.205530585387855,감소
2185,-28.488298363837757,감소
2186,1.0816886006546023,감소
2187,24.71738818859922,증가
2188,8.403576360688474,증가
2189,22.05930065055331,증가
2190,65.9801288658011,증가
2191,19.730642360043195,증가
2192,46.9857568114333,증가
2193,-27.658337341954336,감소
2195,15.214217543666425,증가
2196,62.6374652248466,증가
2197,-11.743620810676205,감소
2198,-34.91234302224834,감소
2199,18.615513553788286,증가
2200,-3.9009757427816982,감소
2201,20.83371262489944,증가
2202,-3.2635229457657497,감소
2203,0.9010450834033966,감소
2204,19.687297852993776,증가
2205,-14.290682651961244,감소
2206,48.85239564150849,증가
2207,28.096640751370295,증가
2208,-4.271265618495168,감소
2209,-68.35467402289244,감소
2210,-24.142456002239733,감소
2211,23.183124669117262,증가
2212,-0.9306722400439383,감소
2213,4.616235645487158,감소
2214,-22.62485590890678,감소
2215,-1.361988249154766,감소
2216,-6.640151744080633,감소
2217,-6.418757713880336,감소
2218,17.88035378708062,증가
2219,-3.6570625592182076,감소
2220,1.110973651094869,감소
2221,23.69603185423723,증가
2222,-5.063652890399914,감소
2223,37.65297792354497,증가
2224,10.075322063119582,증가
2225,33.48309574071575,증가
2226,-23.864067297236367,감소
2227,34.820592635517514,증가
2228,38.83807243463343,증가
2229,65.21570552019395,증가
2230,3.289811994782907,감소
2231,45.25278600627763,증가
2232,-4.574931058641014,감소
2233,-23.356262282713494,감소
2234,-70.09541982352528,감소
2235,11.866723604543475,증가
2236,16.494811073430235,증가
2237,-61.8083890323025,감소
2238,26.083878933347666,증가
2239,-29.139850797801248,감소
2240,-25.743846337483806,감소
2241,-23.45535277031418,감소
2242,-16.571517399772308,감소
2243,22.88686393882427,증가
2244,-14.106753297099786,감소
2245,39.765138474571685,증가
2246,6.503930736336744,감소
2247,42.487295726024946,증가
2248,14.191301846375046,증가
2249,2.6044724591137136,감소
2250,-1.1455969999838689,감소
2251,11.274172973226793,증가
2252,-9.094186454480784,감소
2253,8.056211553807136,증가
2254,46.28503180450996,증가
2255,35.93775758465081,증가
2256,89.66671518810408,증가
2257,-1.8773000183900428,감소
2258,33.398784241011946,증가
2259,-54.63474386558571,감소
2260,24.75873868645481,증가
2261,-52.08640528389935,감소
2262,-58.41454109624363,감소
2263,-35.97021105159222,감소
2264,-5.204837790679844,감소
2265,52.1577808832626,증가
2266,-8.874483598656505,감소
2267,18.62889587586058,증가
2268,31.3494000341775,증가
2269,24.432568634573073,증가
2270,39.96179994522969,증가
2271,-29.496399785523707,감소
2272,-11.513273631479674,감소
2273,82.10192600781458,증가
2274,35.85062549087841,증가
2275,37.52614038965728,증가
2276,-18.88850539333496,감소
2277,54.39453163616669,증가
2278,-84.31472361368573,감소
2279,95.8909736344327,증가
2280,46.15916508797597,증가
2281,-7.248298870466163,감소
2282,32.22605566795024,증가
2283,60.02718167498856,증가
2284,16.006962088276964,증가
2285,18.977827067384794,증가
2286,7.8063219295178845,증가
2287,4.340661386401111,감소
2288,61.84771010134496,증가
2289,0.6064680029937164,감소
2290,35.049246979331514,증가
2291,3.4068492500170056,감소
2292,-4.053314197629298,감소
2293,-7.50026657849896,감소
2294,25.58706384104439,증가
2295,-2.6461658139275435,감소
2296,-2.9198991402560663,감소
2297,18.91860419331787,증가
2298,6.733024027575995,감소
2299,-2.2925247507333415,감소
2300,-26.56094775539725,감소
2301,42.38113786805871,증가
2302,51.424117380637405,증가
2303,-15.280113183201339,감소
2304,-12.12588983320461,감소
2305,21.059592875530626,증가
2306,-12.77889306315446,감소
2307,32.631592850102116,증가
2308,-46.6295954626747,감소
2309,-54.539756169151524,감소
2310,61.596497912497185,증가
2311,-21.52561715339192,감소
2312,14.961173393857585,증가
2313,7.685011595074023,증가
2314,27.143816189618708,증가
2315,-25.70309596510726,감소
2316,12.042308189934015,증가
2317,-10.370782292678342,감소
2318,-1.3689811747694114,감소
2319,-26.694934734625374,감소
2320,47.7605734166761,증가
2321,18.72799662655801,증가
2322,-72.56163099755719,감소
2323,-42.012674382703324,감소
2324,40.81377786105131,증가
2325,0.3349491643574538,감소
2326,24.003873304193466,증가
2327,37.52520849207043,증가
2328,-75.54837638667144,감소
2329,12.569616135493503,증가
2330,6.590919623985803,감소
2331,-9.23830770032734,감소
2332,22.686178697966515,증가
2333,-60.551516280745865,감소
2334,-47.839298662954846,감소
2335,-34.51877031794261,감소
2336,-10.76375857030781,감소
2337,56.379562102117575,증가
2338,-7.248553716024807,감소
2339,74.34788744805398,증가
2340,-60.514927479621015,감소
2341,37.07819531712466,증가
2342,35.78823252312315,증가
2343,-2.4868810240915784,감소
2344,32.60316710738197,증가
2345,35.67257306541362,증가
2346,1.5131216690962825,감소
2347,8.476999889654985,증가
2348,46.889251224065156,증가
2349,8.94471569142943,증가
2350,24.423338191165332,증가
2351,20.945358555713288,증가
2352,33.08666709378768,증가
2353,22.95957139688254,증가
2354,23.31033758619184,증가
2355,-36.70973957976473,감소
2356,-25.629982584465345,감소
2357,0.40668813574707435,감소
2358,-10.785541051204929,감소
2359,-21.401490893747763,감소
2360,63.264907052767164,증가
2361,-45.6815493546079,감소
2362,63.26207611397957,증가
2363,-3.1841293578839145,감소
2364,-57.30349022627039,감소
2365,-4.689237057311542,감소
2367,-3.1309693187334653,감소
2368,11.416885227249521,증가
2369,-34.94171282906025,감소
2370,-33.167918759106264,감소
2371,18.443671432328962,증가
2372,48.67082501711384,증가
2373,20.646722603823832,증가
2374,12.74600872783809,증가
2375,18.877631488173172,증가
2376,-14.052495519361988,감소
2377,17.91051829975139,증가
2378,13.846391830809972,증가
2379,4.8331326334333315,감소
2380,28.337787778473544,증가
2381,6.414649988846064,감소
2382,3.1183270798200238,감소
2383,22.180641743645214,증가
2384,75.21869162212934,증가
2385,-10.477764152988705,감소
2386,48.39609789331353,증가
2387,-10.623135460967474,감소
2388,-11.565199621366204,감소
2389,9.700027531391772,증가
2390,-55.01866268593885,감소
2391,-37.913843059514555,감소
2392,26.727068104375203,증가
2393,0.3987688682404411,감소
2394,-39.514293921538766,감소
2395,-1.1780112016160684,감소
2396,9.717442686436643,증가
2397,-13.636916209133393,감소
2398,-25.75503584669594,감소
2399,43.589454150786395,증가
2400,23.785050915990926,증가
2401,34.60982902633597,증가
2402,6.113223916237258,감소
2403,-15.116460010106861,감소
2404,-9.39467179931676,감소
2405,55.79105267328009,증가
2406,1.3023403126776796,감소
2407,-23.7066331604043,감소
2408,19.459254855401962,증가
2409,10.703295937011985,증가
2410,-3.545837890965584,감소
2411,41.909856375518984,증가
2412,-8.917527782597496,감소
2413,-14.719311777226377,감소
2414,15.434933624619998,증가
2415,67.77817267561784,증가
2416,-27.233625783948444,감소
2417,-85.3138100469499,감소
2418,-0.01417850633668133,감소
2419,52.97986418811719,증가
2420,77.30803530274484,증가
2421,22.334995499292745,증가
2422,-66.88836019401444,감소
2423,-16.60251235602988,감소
2424,3.605887636855049,감소
2425,24.628129040199504,증가
2426,-33.763355348139015,감소
2427,-42.21033875151834,감소
2428,5.511129950174674,감소
2429,-3.1423708892900892,감소
2430,48.43952172388873,증가
2431,20.002606604875368,증가
2432,-1.6766102585822407,감소
2433,-2.333125378365363,감소
2434,-2.581621781182689,감소
2435,2.996544316287731,감소
2436,20.404868017560247,증가
2437,18.241175537222396,증가
2438,45.05444874169755,증가
2439,-45.86017891270859,감소
2440,14.292066394239155,증가
2441,-3.606821858859581,감소
2442,18.597681395618785,증가
2443,45.08345267514572,증가
2444,24.674375849617036,증가
2445,-11.773168294254072,감소
2446,98.23173031556064,증가
2447,11.732202953179245,증가
2448,-6.21155713086194,감소
2449,3.654198750901337,감소
2450,-3.437553314945601,감소
2451,-33.243848756128074,감소
2452,39.835705249311246,증가
2453,46.42152173209761,증가
2454,18.348087065473937,증가
2455,-2.4647832932802434,감소
2456,-1.389027160746354,감소
2457,-12.385425233054923,감소
2458,-1.9157436950504914,감소
2459,-34.74939263645258,감소
2460,18.336370337023506,증가
2461,-48.365304866359935,감소
2462,-4.855815294511914,감소
2463,-11.172083358622734,감소
2464,41.39332733169249,증가
2465,25.34913277970734,증가
2466,9.672864855640826,증가
2467,4.366521330255621,감소
2468,-29.76498832402072,감소
2469,17.948732397354085,증가
2470,-47.42206633580712,감소
2471,-44.773126461106,감소
2472,-45.84731956606014,감소
2473,-1.397748042413824,감소
2474,-6.487404572642373,감소
2475,59.54694554742268,증가
2476,-46.388796983979105,감소
2477,-39.392093620608954,감소
2478,6.042512239333735,감소
2479,-2.0903871199774997,감소
2480,-12.913432326741248,감소
2481,-17.347574325608925,감소
2482,22.055700636999138,증가
2483,-20.698778194409684,감소
2484,-34.4009373032824,감소
2485,24.511421863227735,증가
2486,8.868695088515242,증가
2487,5.9408494149778415,감소
2488,7.7448073362704175,증가
2489,31.85942413177382,증가
2490,7.563011981111198,증가
2491,33.27627024608353,증가
2492,68.30152108752752,증가
2493,20.69371163270284,증가
2494,1.500127292207476,감소
2495,-60.496930912890164,감소
2496,-46.23903833118942,감소
2497,69.23462523492536,증가
2498,53.95459346820593,증가
2499,-32.89994816259675,감소
2500,30.064491427708862,증가
2501,-53.54017641303644,감소
2502,44.92733185242834,증가
2503,-55.31366709536941,감소
2504,-10.667219744420967,감소
2505,39.35250748058237,증가
2506,47.7335264998963,증가
2507,-37.009287394191496,감소
2508,31.324116865425918,증가
2509,7.865688367269118,증가
2510,23.269299031717402,증가
2511,33.758065053331315,증가
2512,27.99110374982992,증가
2513,10.825776373169163,증가
2514,27.22261351930586,증가
2515,-60.26307701569128,감소
2516,-4.0661958985563125,감소
2517,43.60524295414037,증가
2518,23.112001453066355,증가
2519,8.762062005521958,증가
2520,-5.7338621708720074,감소
2521,-17.9793915479686,감소
2522,-37.908926469826405,감소
2523,-16.33852430527549,감소
2524,0.8336235215297574,감소
2525,47.54603807253795,증가
2526,4.066312095294719,감소
2527,28.04361682051703,증가
2528,8.020463993110704,증가
2529,10.087159659688513,증가
2530,40.68832672819301,증가
2531,-5.991796550942582,감소
2532,63.58845222324724,증가
2533,52.624142484255934,증가
2534,-40.79210972414856,감소
2535,86.46614275147155,증가
2536,-99.27888811911151,감소
2537,63.48203702904848,증가
2538,20.328710381380173,증가
2539,-31.085123367073724,감소
2540,13.409730237208198,증가
2541,11.488175754326345,증가
2542,21.70791317647257,증가
2543,18.802243539031306,증가
2544,-46.07344962825351,감소
2545,42.06230160932406,증가
2546,67.24016334758153,증가
2547,5.242149724398113,감소
2548,-10.555720864725078,감소
2549,28.520031899596827,증가
2550,4.363071960224543,감소
2551,-37.6400921522036,감소
2552,-16.90724213730432,감소
2553,14.260236993316184,증가
2554,41.40498032124951,증가
2555,-2.4663916834874464,감소
2556,-61.25367169827432,감소
2557,22.32359848693285,증가
2558,-16.596234298348325,감소
2559,26.545388399474717,증가
2560,7.636136363120636,증가
2561,-3.103630324377159,감소
2562,-1.9655830053686985,감소
2563,40.80962708308069,증가
2564,26.062821002135582,증가
2565,28.06605420282478,증가
2566,17.46630567725705,증가
2567,37.22933506401558,증가
2568,9.95448012642184,증가
2569,-4.707970107677406,감소
2570,-19.11178008338161,감소
2571,34.01796283575691,증가
2572,2.2817800064796883,감소
2573,-10.643621594987087,감소
2574,13.085850483493195,증가
2575,34.017134367260034,증가
2576,20.253627531078582,증가
2577,-31.575418317439908,감소
2578,-60.00126550984828,감소
2579,38.61230316341187,증가
2580,3.6130722038223366,감소
2581,-28.137200770429217,감소
2582,-30.957068853055585,감소
2583,27.87927008132543,증가
2584,-30.095339824204963,감소
2585,5.795587086838465,감소
2586,8.195151533555222,증가
2587,-23.208694063006977,감소
2588,7.454752635701045,증가
2589,6.696741153118831,감소
2590,40.212355624406364,증가
2591,6.107943491428001,감소
2592,-31.51746066804515,감소
2593,-19.778577036657406,감소
2594,3.0201180577735816,감소
2595,-34.81655084262011,감소
2596,-7.149553250168236,감소
2597,-2.689712229319473,감소
2598,54.89790081026579,증가
2599,28.59119567974621,증가
2600,-45.54911353400573,감소
2601,3.5946564992538947,감소
2602,-0.7539620938389797,감소
2603,-12.227488628208077,감소
2604,-18.287358811847156,감소
2605,-4.453129613800149,감소
2606,10.201301461770512,증가
2607,7.982969664715274,증가
2608,3.155826644855341,감소
2609,17.012420505639703,증가
2610,34.90049394111955,증가
2611,22.284419369173623,증가
2612,52.00149448087207,증가
2613,25.174591318338674,증가
2614,9.623550539474184,증가
2615,-31.173043539990232,감소
2616,-39.81770243593184,감소
2617,33.81728943789461,증가
2618,8.334324946108456,증가
2619,6.2421017873638975,감소
2620,-12.178372922422808,감소
2622,6.4571359772378685,감소
2623,55.62817292748898,증가
2624,-40.23166300484694,감소
2625,17.77962593294228,증가
2626,16.861543781941137,증가
2627,-5.988288218125447,감소
2628,1.0915358761820653,감소
2629,28.39154490785764,증가
2630,38.87725013531118,증가
2631,36.723393724874285,증가
2632,6.849728742827675,감소
2633,-40.900841867804,감소
2634,-13.043082601535843,감소
2635,21.782537021677502,증가
2636,49.688682005089355,증가
2637,20.049864219496207,증가
2638,-43.73933232020038,감소
2639,11.947214962058723,증가
2640,50.166234505725015,증가
2641,-9.8620601557824,감소
2642,-9.73076385887879,감소
2643,0.3987024544912775,감소
2644,21.675080381292144,증가
2645,6.965334022523874,감소
2646,-27.874680781710985,감소
2647,-14.402632010827407,감소
2648,28.69384879882232,증가
2649,-3.7217450568686985,감소
2650,34.9537636157709,증가
2651,46.800103417072435,증가
2652,17.245809600299616,증가
2653,-8.586263901532863,감소
2654,-1.7138169970719552,감소
2655,28.802432829121607,증가
2656,-9.913126428906578,감소
2657,-6.991480811911982,감소
2658,41.50458227439376,증가
2659,0.9136545132520777,감소
2660,-1.019908254662291,감소
2661,24.214305967134468,증가
2662,18.135233368801305,증가
2663,-19.933067365441453,감소
2664,25.28468333030834,증가
2665,2.899053770454568,감소
2666,4.421706487336566,감소
2667,-47.263359578409826,감소
2668,44.08267444442504,증가
2669,-18.591683382157566,감소
2670,18.546053272895648,증가
2671,-1.2510249801939897,감소
2672,23.392515910230095,증가
2673,31.285493112303055,증가
2674,2.785449350672316,감소
2675,9.82588446254435,증가
2676,-1.6629937030751003,감소
2677,-50.99625575615063,감소
2678,2.1885908079186067,감소
2679,-26.563058184078386,감소
2680,10.353528851353092,증가
2681,23.478073127479814,증가
2682,-69.22033329618404,감소
2683,-18.739870565235258,감소
2684,34.66422754087152,증가
2685,-11.7824563837536,감소
2686,-96.81785600899305,감소
2687,-13.370590186046108,감소
2688,-20.94364070885335,감소
2689,2.833783546496145,감소
2690,20.943573329667792,증가
2691,88.26779533455917,증가
2692,72.13012776651705,증가
2693,-22.971310715766133,감소
2694,-29.37087205799429,감소
2695,-31.89193170466212,감소
2696,13.522277207811534,증가
2697,-34.4738001485714,감소
2698,9.769865930501739,증가
2699,21.88531414312554,증가
2700,3.5199645150567527,감소
2701,10.24480205674078,증가
2702,-3.700006840023002,감소
2703,18.0823995042464,증가
2704,-6.001306678611269,감소
2705,-3.9242212612304894,감소
2706,-5.788663468329337,감소
2707,-12.511633169278497,감소
2708,9.089166243464547,증가
2710,54.27894296891793,증가
2711,0.3554029381669598,감소
2712,-27.830243356501562,감소
2713,39.146577600399304,증가
2714,35.01793160415088,증가
2715,2.291242064798214,감소
2716,-27.630850596752758,감소
2717,65.84078192623127,증가
2718,26.26598625642155,증가
2719,14.388596991106937,증가
2720,-83.72550685849535,감소
2721,-11.136791505280936,감소
2722,23.728098907318397,증가
2723,23.971551022151992,증가
2724,82.14301212467477,증가
2725,11.260120806180945,증가
2726,-39.77843168064278,감소
2727,-7.619806626187077,감소
2728,21.56723139421479,증가
2729,42.36714558723202,증가
2730,25.62741256466989,증가
2731,-14.619576891445496,감소
2732,-17.642181562861392,감소
2733,11.09234494875378,증가
2734,11.594683629775195,증가
2735,-26.04291021455982,감소
2736,-8.734227240331427,감소
2737,-4.522115737932919,감소
2738,14.491658222709969,증가
2739,37.748848138783984,증가
2740,28.51594642152657,증가
2741,21.730704959287493,증가
2742,-60.91116807655318,감소
2743,23.62649738052307,증가
2744,17.343876974543743,증가
2745,9.474001855863467,증가
2746,0.41144086088391674,감소
2747,0.6809794079784736,감소
2748,-18.21625810927262,감소
2749,-12.549029144139153,감소
2750,21.08725244476483,증가
2751,-25.447204851292515,감소
2752,-26.63395838989795,감소
2753,11.377999164494062,증가
2754,6.420876296250408,감소
2755,4.365244314545879,감소
2756,22.44216159090016,증가
2757,15.366479495057536,증가
2758,60.42806361203644,증가
2759,3.9077390830183036,감소
2760,-57.59468494450096,감소
2761,49.41857744602984,증가
2762,22.83151716914951,증가
2763,-2.003612700512448,감소
2764,31.5717914499822,증가
2765,17.969322464720836,증가
2766,-6.445113872919291,감소
2767,31.38854417917954,증가
2768,-38.29390687181785,감소
2769,9.3212842418146,증가
2770,-34.297978418858754,감소
2771,-11.560399583724266,감소
2772,32.76145178642206,증가
2774,-0.16093273978708586,감소
2775,2.303741152073007,감소
2776,-4.586572927479433,감소
2777,35.28797358251574,증가
2778,5.155359337841466,감소
2779,19.335505382834388,증가
2780,9.454778167481036,증가
2781,-16.085953535914726,감소
2782,23.39923691763002,증가
2783,51.34986637883389,증가
2784,26.74021203879859,증가
2785,13.195379329982629,증가
2786,-54.798301944686536,감소
2787,-36.05441211209276,감소
2788,32.955053085420225,증가
2789,-1.3728170716458967,감소
2790,2.3224461617715364,감소
2791,47.69056052156214,증가
2792,17.500482983886677,증가
2793,-9.240636832261302,감소
2794,19.406863640213622,증가
2795,-17.71104827224925,감소
2796,72.93525465164163,증가
2797,-2.751045580402171,감소
2798,-10.44940577468975,감소
2799,-19.280080540950976,감소
2800,59.240438729069865,증가
2801,-24.444145242508558,감소
2802,17.693305972497786,증가
2803,18.20692029609227,증가
2804,48.45419941554816,증가
2805,8.279691505317588,증가
2806,16.620792386832306,증가
