고객번호,가구류cv,고급식료품cv,기타cv,기호품cv,도서음반cv,레저취미cv,문구류cv,사치품cv,생활잡화cv,식료품cv,의류잡화cv,전자제품cv,차량용품cv,화장품cv
4343,0.8318239564700207,0.5866705032714518,4.609929216739547,3.3829802583148623,0.40824867932379905,0.4280874748273212,1.761581645247949,0.4082480092583642,2.8489161308579427,4.23378518072975,1.1549329904325893,0.40824841307312976,0.0,0.9332299439936385
4344,0.4283476946765344,0.0,1.696549377130697,1.0273707552713078,0.0,1.1811104553909555,0.0,0.4082482860231216,2.342133846543473,2.6419685726756876,2.8811123270219094,0.4082482906495491,0.0,0.8622839057126365
4345,0.6254282087551982,0.0,2.022535038199159,1.5752737886469932,0.0,1.4839934150555776,0.0,0.7292561602146422,2.213354387707716,2.493237065636049,1.9987647028340554,0.8984011710785288,0.0,1.4789342859738466
4346,1.016489943001983,0.9707527326633277,1.0837102859090093,1.3285478456747861,0.0,1.648249375050852,1.0379040287672792,0.40824835247469027,4.123737874607426,4.38843537785555,1.0359201564103087,0.0,0.642145280273173,1.6491988624147609
4347,0.40824827077117437,1.1274684898564196,0.6781028977150209,0.9409979284014922,0.0,0.0,0.4939506742701836,0.0,1.1861947129032502,1.3440176135880288,1.4383670008734126,0.40824824576799057,0.0,2.034174606048779
4348,1.4026094562477671,0.4082483043912771,0.8966455739972011,1.1279081801905486,0.0,1.4442795164194462,0.0,0.547905754958533,1.6976845340186089,1.610859649566917,2.013471998326794,0.4082482908550302,0.0,1.2723562701110414
4349,0.5373396903975194,0.42371516733918824,0.6573875714506469,1.3099067942661173,0.0,1.6277829598654403,0.7545669168466251,0.4082483117784736,1.2501493089728384,4.839613478873424,0.823135917907628,0.0,0.5348596473041829,1.4235268281675613
4350,1.0913231497269629,0.46353982967374235,1.5859821204105133,1.0108568669683575,0.0,0.5365360301977969,0.9830350456105315,1.7492056530053661,1.611648428926119,3.076766064023785,1.8424309636079568,0.4655883552492793,0.4082443678256414,1.3071025843720836
4351,0.0,0.5296354147524716,0.6385913435272886,2.106365654911216,0.0,0.9682101752146431,0.9022547888821042,0.0,5.162458648609025,5.975343282807518,1.1626691581852806,0.4082485307408334,0.40824931590704555,1.4597084975646184
4352,0.909398224739934,0.0,0.7446088051903949,1.7364816813155737,0.5447355638999422,0.7101359048617075,1.4078650847951577,0.0,3.102432344110966,4.268466959730467,0.7645040668357732,0.40824861344830676,0.0,3.450021510175688
4353,0.4082482183856959,0.0,0.0,3.2371821216178143,0.0,0.7610767110427549,0.6774011452327111,0.0,4.783873398090999,11.591229698866291,0.4082485185787141,0.0,0.408248635533511,0.801037782845332
4354,0.6312935190382943,0.0,1.295146875702344,1.5724261455983781,0.40824895749770546,0.6529677667758873,0.6522661833308809,0.0,3.0021272075869336,3.4363041726229553,1.2734493970264897,0.0,0.0,1.6411291975377127
4355,0.4354897091205244,0.4747011635031777,1.0800378985844548,1.9547661415860955,0.44116376587660233,1.4491188531874781,0.8062888243113029,0.0,2.24318541692991,4.913417216661397,2.2262492079269034,0.40824932586600293,0.9551831439932028,0.6514503790211431
4356,0.4082481826639545,0.6607001788098826,1.6344112151484573,0.8252359081985582,0.0,0.7931725599162088,0.0,0.4082482627807468,2.849887803811113,2.4742200660919873,1.2332940160710797,0.6587523102640285,0.4615667976424362,1.208525704967079
4357,0.642883467534856,0.40825298438934804,1.8484170873114494,0.8401531329951107,0.0,1.3509407843942973,0.0,0.7467069985481026,0.8135672473975225,3.613859467664864,3.947077260402184,0.4768429734557177,0.0,3.9702137305667113
4358,0.45211703353320226,0.40824820556986324,0.49651323451206897,0.7122474010650198,0.0,0.5042969754934888,0.0,0.46339549265773367,0.8614580630406165,4.728956138900007,2.985748397306691,0.40824824318923014,0.0,7.289292631781667
4359,0.8090325528576756,0.0,0.8342384638024142,7.155194795129929,0.4255289492313489,1.3384122087577062,1.2528051481867086,0.0,1.8004689433327958,9.156629877272039,1.7416497833733904,0.6298336025012556,1.1612974648511016,1.5513043833782731
4360,0.42822204324591995,0.5842536932032186,1.809086249351227,0.9554647590121705,0.0,0.8567298060759765,1.271209920298529,0.6430211357453001,1.6955251959871012,2.735318396890272,1.747139869897297,0.7997799143517788,0.40824722972246963,3.22945821798189
4361,0.6283519011285282,1.2000268544053438,0.6666616343597136,1.2495808097599053,0.0,0.0,0.0,0.40824827604987024,0.6560077970007258,1.2826489870698674,1.4385879229396612,0.6388595022647672,0.0,3.036750134453714
4362,0.712376712828602,0.6167274070221669,0.8186866345324807,1.1671910791227509,0.6414305329434141,1.1736194631841097,0.6531452033698053,0.6840505447187338,1.2965026745231014,2.7468915426194593,2.4835550170252905,0.45355761541392364,0.6414738041639786,2.421047076323144
4363,1.1922470940941403,0.5788790014839262,2.3847147060562257,1.1866398247719254,0.4831500291227855,1.224624575706518,0.9472203763639125,0.40824874673737416,1.5858642068037498,5.560049207145648,2.340738075954797,0.6434240278961585,1.1348888460772688,1.8089803905456914
4364,0.43332472989024917,0.0,0.4082483086368625,2.093273442968486,0.0,0.0,0.0,0.40824828184822437,1.2122661452540642,2.864780705482224,1.1528399630944688,0.9107213172532828,0.0,0.7574781745599549
4365,0.6633141027421254,0.6448183811612165,1.127448652206104,1.4308535623189038,0.0,0.0,0.0,0.0,0.9390581879062603,1.5048085302730525,2.257903749734393,0.0,0.0,0.4619077379417111
4366,0.40824893988118843,0.6037298529796842,0.5800265176083822,1.100766897805524,0.0,0.8636428180257715,0.6159339685604075,0.4082483054638381,1.3654362364692383,2.166859474423746,1.5369867150488121,0.5246421817670289,0.0,1.7451948412658267
4367,0.6279815986030534,0.0,0.6798224624704163,0.8604235666647372,0.0,0.9619215820704855,0.8243509857139361,0.0,5.939389732155222,5.11506938423496,2.472943385515998,0.0,0.4082483179667445,1.4546326959698688
4368,0.9090702429187596,0.8278135703835513,1.8675630676855441,3.648457307130597,0.0,1.2767897247655668,0.40825102783422335,0.6018342634854217,1.9575865751416088,2.893290059933155,4.680393839858183,0.4082481454462772,0.6276688230897691,0.8098226592794812
4369,0.606878661225995,0.4794276113443111,0.9463217036068937,0.6446727611673027,0.0,0.8737612326916577,0.0,0.8751763662575112,1.1891143721100381,1.604759040843094,1.9715366504720022,0.8834065552573985,0.0,1.0982455536093116
4370,0.6073807675017369,0.40824834108066743,0.4082482923851292,1.1005691918843574,0.0,0.42458995370933905,0.6997852776377141,0.0,3.044851462148335,4.29212762348655,1.0513178979126718,1.1194134792053536,0.0,1.168864752823974
4371,0.40824790163223584,0.0,2.1146813566364204,1.211742602133639,0.0,0.46903858010713656,0.6112919005700829,0.5112185618010755,1.2708217510778212,4.073647799956207,1.91511058967022,0.7601453213770916,0.0,0.7326111318082965
4372,0.0,0.0,0.48549516926865777,6.910507483502334,0.4082487090251731,0.6438955879189706,2.3113848955092022,0.4082482412279427,6.816102306488825,4.280402757492836,1.4698980300956896,0.0,0.0,0.8951731687399488
4373,0.5999632339323367,0.0,0.8270546060596532,2.8308674273453183,0.4082478213432403,0.8046790337722829,0.8785950123286002,0.0,7.3378862885449365,5.120905052246871,0.6872089258813028,0.0,0.0,1.4614677687003879
4374,0.4082482945412082,0.0,0.7970546419874858,0.7996445057245546,0.40824996804424024,1.0331795905600025,1.3937260322966134,0.5193949178887942,1.716265878281382,3.449184797539534,1.6969692371978167,0.0,0.0,0.6895799688520692
4375,0.4824504416733902,0.40824820798073636,0.8167176662457931,0.7589461630432952,0.0,1.4571645171324419,1.3447527817920844,0.8380348771146952,1.0657009531217423,1.2617050433792423,1.0410379768844193,0.6299770696386907,0.4082486787050136,1.1836197100737003
4376,0.7972658334311701,1.5917085479724693,1.8281352627688217,1.6271174099962153,0.0,0.5143566297776886,0.4082471215094532,0.0,1.991207879449413,3.5664368776193554,1.7861943115684018,0.0,0.0,1.3527028765417832
4377,0.6051630601822048,0.40824825547241606,0.9207201825238174,1.4259129355718099,0.4082469010877815,0.7645644592328392,0.878816528854988,0.0,1.7659833911626122,8.449774079491467,1.4142613729236408,0.0,0.5498441214633425,2.879503265293004
4378,0.0,0.4082482423102169,2.4547456226211692,1.1767889755742877,0.40824834774912827,1.0933347518863668,0.8309165538826048,0.5752509419642885,1.579669792637445,3.139145210497827,3.696009142163442,0.6448644595245536,0.0,1.1205624957560012
4379,0.0,0.749586686732535,2.610307459569569,3.4584169674811425,0.0,0.6883160897686371,0.6451618315013763,0.40824820405261336,1.7762499983372817,0.8777902681453797,0.7251647274528744,0.0,0.408249799777818,0.7920238725483679
4380,0.5419631734689435,0.49668052696572806,0.9732401559859969,1.1115611780822467,0.0,0.9975408327174654,0.7185116206052561,0.0,2.236414581101281,11.474922035775446,1.2180508016568365,0.0,0.4082480584011867,1.4937471571793788
4381,0.0,0.4082479019135688,1.6316967416236914,1.805340567620674,0.0,1.1519669944894713,0.4625648587911851,0.9285781970127226,1.088205249113707,2.4376613976909853,2.848490532837221,1.6461175191257695,0.0,0.8315869328076622
4382,0.5534152868814024,0.5963486291291831,1.1792751106066808,0.0,0.0,1.4991192625606606,0.0,1.0606496812137989,0.9945850570072656,0.8915226617553124,1.204207312940651,0.43689398608702823,0.0,0.8121682251836005
4383,0.6938424106801215,0.7789296604523723,1.0854317148193326,1.1653471975714091,0.0,0.7505981342748684,0.658646209736823,0.5076052019113501,0.8191594858872189,2.171092035037542,4.308946322985103,0.5230262578498159,0.0,1.3054473252849979
4384,0.4352151521489932,0.0,1.438018141695241,1.2657366593459696,0.40824855251560677,1.3827432643014899,0.5284034465995477,0.9276066121766976,1.0766807780543053,2.4499672404580597,0.9867795432704637,0.6232847611814443,0.0,1.1274584711903248
4385,0.9288184434424229,0.0,0.0,4.448907770125394,0.0,0.9601106325068803,0.6660781225022048,0.0,5.366535490626049,4.894327506115787,1.4266844507210972,0.0,0.0,1.2350507372701025
4386,0.0,0.4082489837871219,0.40824818135876234,0.6981150590150879,0.0,0.5254458430794607,0.6386297921939711,0.0,2.1067505782024836,1.5811128017282008,0.7423870518863005,0.0,0.0,0.746382097655925
4387,0.0,0.7970109414204961,2.1672138144805717,2.6010357378826887,0.0,0.0,0.5214576304046681,0.6452446853496329,2.8897912748130365,4.674726796466475,1.994892676474193,1.2096333082200175,0.0,0.40824818802095114
4388,0.40824837565187655,0.4082482945264038,1.974564986744026,0.8178265225358978,0.0,1.5250589406676403,0.8157834267781877,0.58872332708612,1.8629448806347237,2.7787671288057862,2.5851599464621096,0.0,0.7913167187587045,1.9263703370417942
4389,0.9746903947821393,0.5055579882943435,0.8844333663964363,1.8957800345272267,1.3689891471367357,0.6832108300694971,1.5337229229599836,0.7638771741195771,0.876805960094609,3.3301804124749705,2.0069670391389445,0.4528007235058317,0.0,1.424721134841464
4390,0.0,0.6352673725365734,0.40824818567391125,1.432552519328488,0.0,0.7508974542237662,0.4082424771042303,0.0,2.0819049355635304,3.0313676497248827,0.4082489489937409,0.40824687320737335,0.0,0.641572733710226
4391,0.0,0.4675047697651904,1.6795011591100069,6.016900615323879,0.0,1.0928460149751635,1.4760429404371533,0.4082482488537548,1.9454104451725232,3.943861722739086,1.3039750084414337,0.0,0.8059933545316934,1.4479309982393054
4392,0.6438101713023103,0.4082493906618936,0.9237897944028887,2.140387973037357,0.0,0.6311901456795656,0.650600095379398,0.0,3.723785745271501,5.472444489162611,1.1549435113452873,0.5823511424497199,0.0,1.3115476983063488
4393,0.9245919724290094,0.644460738855701,1.0527812436397745,1.3406813821473686,0.4082480491800391,0.4873203702526629,0.47867148157029804,0.0,2.6702328218320384,1.842485870992876,1.961909050100834,0.0,0.6983328523125368,1.7267400554936736
4394,0.807984724159438,0.6452504959284392,0.8775174283501163,4.213784654106977,0.4082476143345469,1.0066227207808902,0.0,0.0,1.366560924381566,5.333077954015602,1.0274633369061794,0.408248283479414,0.6564064853232467,0.7036740321460571
4396,0.40824816681170273,0.0,1.5453032238282232,1.2981948569894408,0.6451666052504142,0.7483719250933146,0.44434160375665027,0.0,1.738666423473761,3.721464963367568,2.1249542212811865,0.408247849008496,0.796788450774902,1.2341576228475313
4397,0.40824829201247287,0.0,3.502877388568602,1.1153860018314614,0.0,0.4645179986187056,0.0,0.0,0.6599453716978086,9.052067860239239,2.062480130101172,0.40824830444818494,0.0,0.4082481757735322
4398,0.5569493125877593,0.0,0.5728239776599774,1.3504319144227588,0.4082480251432625,0.410597116266351,0.7623545820521761,0.4082480155304691,1.675619613797233,3.5270375235119915,1.3116008816419003,0.40824861344830676,0.0,2.7477356623950016
4399,0.8322889380414895,0.848571088153002,0.4856738009347952,0.9431086974616042,0.0,0.7984535967622767,0.0,1.5882061146816553,0.8238318914887889,1.9323217822039493,2.128009412559979,0.5212763449599325,0.0,0.8097769906428361
4400,0.0,0.4082496297126072,0.0,1.975446351980419,0.0,0.8423266650527163,0.4082472098153642,0.0,1.8590416524134337,3.6608159809384095,0.47850381234391254,0.0,0.0,0.4989626538185856
4401,0.48340236622845784,0.676287502262796,0.40824840538441176,2.6090169918590895,0.0,0.4082505129609043,0.5768731492836419,0.0,5.322216960020251,4.82299022354525,0.9077371716953612,0.9081463124102235,0.0,0.7822914216349671
4402,1.208608743209495,0.40824839488533055,0.9567626999819239,1.3484211342944246,0.0,0.5431523673720037,0.7715957545114915,0.0,1.7194036652871447,3.492888846276862,1.2557625677228479,0.0,0.8935800827571375,2.4407739205709977
4403,0.5273442994345686,1.5359375560872317,1.2288533570821842,1.425145842998156,0.0,0.4645859209641979,0.40824783440555285,0.0,2.3235490356226034,4.1511404022943434,2.3748605015983797,0.0,0.0,1.4066876407898876
4404,0.0,0.40824810197014405,1.6623913460383377,0.9900933987624287,0.4082490726535593,0.4082488798360979,0.7402321936114984,1.5792532002992385,1.8660885562812013,3.519134680740367,1.8511249893613817,0.0,0.7890104675351907,1.4028910900263678
4405,0.4165001036515683,0.40825792889132617,0.8231461989743346,1.1075226103666935,0.0,0.7036778607472695,0.5095751318849623,0.6029791069539517,0.5954235848155609,3.8193565232437034,1.479420821568129,0.0,0.0,2.5454083790086686
4406,1.1257306964174478,0.0,1.0161685891469092,1.1530916582930646,0.0,1.0545008343832194,0.0,0.5204348062458583,1.6774429347450248,2.160827606939005,1.3072135301138779,0.0,0.0,1.0296770832612203
4407,0.0,0.6119902677954319,0.4082487828446129,2.4562830155004485,0.0,0.6244250511042594,0.0,0.0,2.592104705138399,2.8065747669915444,0.746638598378487,0.40824825156445627,0.0,0.4550543446439632
4408,0.4082483620280026,0.0,2.6514980160088415,1.4883708348427556,0.0,0.8045444431097509,0.0,0.6594288788574215,0.7764228170081955,2.0063655962978117,3.7812084607791685,0.0,0.0,1.207322389226403
4409,0.0,0.0,0.966938235783831,1.7869330870699596,0.0,0.0,0.40824753195569324,0.40824828930442875,1.5364791043614237,3.032648840683112,1.5569495023883548,0.4144495125231005,0.0,0.9472312891599487
4410,0.814456965790066,0.9576152624268082,1.038872920975547,1.5236546127271613,0.0,0.7958398167366761,0.49957093603763586,0.0,2.501519554318458,3.4092917078778693,2.965790716230884,0.6222637101665122,0.6374194008051014,1.420758852489459
4411,0.46433958188445784,0.4563557450843001,0.7752772238761257,1.9523238542939008,0.5252805121050813,0.9226029073096413,1.475689620118877,0.4082482085292487,2.0664745348701685,1.9824832015910754,0.9479038745376707,0.0,0.40825098990475506,1.7412005801950219
4412,0.6412672306044368,0.0,2.409356093401929,1.8432305660228574,0.0,1.1004413613109818,1.0427048121352742,0.7556213276519844,1.1228967442029747,2.4625470867068384,2.663334812917819,0.0,0.0,1.1616112749129983
4413,1.634523408507197,0.4082478394238111,1.1412298033659223,6.601336341286309,0.40824889862771546,1.8086775251587897,0.8260101576921403,0.6428746645231734,3.4637059522867486,3.987429567245673,1.873198215578398,0.0,0.594129378700225,1.5291943252412497
4414,0.653562122793683,0.7022016297490137,1.1844302246080507,0.7886311387973897,0.0,0.47433965767014746,0.6893735514389729,0.7532627152777616,1.130063597949172,3.245532254530155,1.4211322165104403,3.5445243036697707,0.0,3.044726256121396
4415,0.6168081050299055,0.777332802515841,0.644648827295923,3.309111066278838,0.0,1.4419847625395323,0.8002845165197449,0.0,1.824007991533575,2.603632603735806,2.218745795863263,0.408248370246128,0.0,0.9001868512242273
4416,0.987453853218629,0.49382144627967595,0.8048165894991957,1.8270994062178467,0.0,0.5111913935888939,1.1942746090311285,0.4082483115945765,0.9185055591475552,3.9099025523423983,0.8766953619190261,0.40824932586600293,0.40824964555765597,0.908756632536034
4417,0.7552564959498935,0.8113234493443271,1.527223650859104,0.5485304963463343,0.0,0.7696927726768976,0.6395870513462651,0.4670280262810739,0.9757393205231273,4.739740108135471,2.533831911572074,0.7755518608851513,0.0,1.2966493777895989
4418,0.4082486551105798,0.4082603920524511,1.653933063531391,1.2642293263209936,0.62697086550461,2.3612668593920527,0.6001584574286667,0.0,2.796996008365244,5.781244341607878,2.08640797099329,0.0,0.5547914560706133,2.6259413470109365
4420,0.8365731931009911,1.445704760844116,0.9471006974465387,1.3717156151081704,0.0,0.40824616688292775,0.40824840839615356,0.4082483795655445,2.9540688898209058,5.167690931242019,4.238158913848666,0.5683867375967566,0.0,0.7320032438718364
4421,0.0,0.6453037517015393,1.318548777626057,1.8234313261786768,0.0,0.5780008866026665,0.43914186863277305,0.6426391886564851,2.2969162649425,4.557975995671244,1.5092471550056559,0.0,0.0,0.6472538873315303
4422,1.098482272738143,0.7682241261598877,2.1874528959813624,1.4810263723361103,0.0,0.7316796706300519,0.0,0.534181196491828,0.5203802557403265,5.319796497165295,3.2922679779417314,0.7089215013557103,0.0,1.6962934469174764
4423,0.0,0.40824837363858624,0.4621570495715128,2.478242084440494,0.8921672874929805,0.582005624861134,0.6066331205407435,0.0,3.971321108003877,5.566521966136284,1.1546587337102143,0.0,0.0,0.9628748807824632
4424,0.7022831711111915,0.0,0.6267604557702201,1.0230699712227185,0.0,0.40824891393903084,0.0,0.0,1.6936051268418455,3.0671382393753053,1.1335761490404679,0.0,0.4268275842623112,0.8509591579085438
4426,0.4082488115208355,0.43956010360286546,1.1867889099807738,2.075844195001859,0.0,1.4623698490915644,0.40824742268041236,0.549605329690261,2.265267961319865,17.658943602455565,1.4407854734653174,0.0,0.0,0.9839536827281256
4427,0.4082483027844094,0.0,1.4107694745130621,0.7397145147785359,0.0,0.40824827365331984,0.40824752588755603,0.8102934656725207,1.2231277791092632,2.2513853660021685,1.8567409211280557,0.47517170730737596,0.0,1.9511603396405062
4428,0.4082487871867705,0.4082483682269202,0.7095357354589512,2.0741999213063402,0.0,0.6619947932281951,0.843713117633071,0.4082484207880178,2.029293681510937,1.5064905319293032,1.408034455416041,0.5095098320502751,0.0,1.2417982082380201
4429,0.40824806263641644,0.46307445434062683,0.4082484232240707,2.0079304338925175,0.0,0.6635426251434752,0.4764100413959016,0.0,2.2998275556754844,4.638462300070366,0.6920427690356793,0.0,0.0,0.6575323359827225
4430,0.4699799687505284,0.0,0.6955001887450861,1.1172306889177692,0.0,0.0,0.0,0.4082482920793535,1.1625373813267192,2.5657158790757872,0.9974548795490822,0.5918800626289421,0.0,2.1777837040830033
4431,0.6454162680289546,0.8566861514643429,1.2085166842706998,3.619512799248987,0.0,0.4082463110102157,0.841994784884728,0.86026717132935,1.618634993866384,4.200992811923723,4.567532670660454,0.8254800467766279,0.8018933711174084,1.702567722266049
4432,1.9509305380343602,0.0,1.0693487002836763,0.9203498797690165,0.4082482533668811,1.6295255980341665,0.40824545987111893,0.0,1.4518193610288763,2.0754987687245507,1.9840241900799453,0.5378277286925095,0.0,0.9446243310023938
4433,0.5035286292999488,0.4082479548695012,0.7020533289142585,2.762755056781434,0.0,0.9791544776615355,0.0,0.7266005492310221,1.4735022212523838,6.203442554091844,2.2031935293304112,0.4082482475313876,0.0,1.2185657497395237
4434,0.4082485650548949,0.0,0.408248916446704,1.8616958957865568,0.0,0.40824626896833943,0.408247935941584,0.6815242474303288,1.5259772801753002,3.145198844450267,1.2187330168309007,0.0,0.0,1.1199103557762984
4435,0.0,0.0,0.5743199871723862,0.40824786091637344,0.4082483259070374,0.4602676939268039,0.5681120802805957,0.40824822611254125,5.548557826157594,3.8561340623650175,3.055816436452717,0.40824932586600293,0.4466390346918568,2.4139487012186853
4436,0.6373451534435677,3.051905317297129,1.549909283664694,1.117060560119425,0.0,0.5898325646563585,0.0,0.4082487871867705,2.269580518357189,8.454169809259195,1.6492658877961888,0.4082489882503973,0.0,0.9259578947172933
4437,0.4442149172523237,0.8271209432601658,0.9989856608403264,3.540999257358661,0.0,0.8090771401725231,0.5148991158411076,0.6336744893848748,1.182093542278689,6.126594344742525,1.77818285785615,0.40824839780711913,0.6418249867784062,1.42054117304969
4438,0.8961579482118955,0.4082483808276679,0.725758075433114,0.9955763875628074,0.0,0.6958830713783004,0.0,0.5546251345394188,1.064708648764427,3.7632013089395855,6.075922110068901,0.5379540884338893,0.0,1.2169606350744198
4439,1.624043421881066,0.0,2.7731002999539207,1.5831706715659346,0.0,0.4082483291273498,0.8901882210348557,0.649651103301352,1.7998024621245812,3.870998658394183,2.316232054593414,0.6168448360629525,0.4082497456025585,1.1415127005699355
4440,0.0,0.408248183002823,0.4082542838600997,1.860921420858433,0.0,0.40824909721114383,0.0,0.0,2.3399530435137303,6.2010868092108495,1.0653684076165781,0.0,0.0,0.6190404530965703
4441,0.5631935856229365,0.8510616349922769,0.8817054729291057,0.6904847051355353,0.40824844173594843,0.8301778340768392,0.7531275215034962,0.0,1.371842943485989,2.2044573653714665,1.4164299406278307,0.40824813407374516,0.7235172066423464,1.85236628344448
4442,0.5387481465255779,0.6086732989106456,1.7719948875239548,1.4033870404157456,0.0,0.7353228748411353,1.1619481163358207,0.0,4.163834276246677,4.862938187198165,1.4926455039577287,0.0,0.40824603532251397,1.526015066273251
4443,0.6156272463824177,0.6452994297632518,2.1984158586963187,2.6874407436806678,0.4082480953228815,0.8557243454180609,0.8038361159210736,0.4082484162753112,1.5202193144693334,2.7151091266170644,1.8711524750078505,0.0,1.1986424527912862,2.1917043349453436
4444,0.9750924617152554,0.8745001981654223,0.8074184127533992,1.031903642190275,0.0,0.7160782678241429,0.0,0.4082482524466423,3.161791445087465,2.5690874419695233,1.0617799810608484,0.0,0.4082481869234696,1.3611745371021198
4445,0.8644651533409345,0.0,3.224376807703103,2.1247950982092703,0.4082479946869262,0.6893735226328341,0.5185056221901382,0.918622738579799,2.3500701005742757,2.1295076946380584,2.7528648783101723,0.4648062533072748,0.40824753229722305,1.0537835229086316
4446,0.4413534464908407,0.7334868158895296,2.4514847751243907,0.8557994930696514,0.0,0.0,0.4785206386380087,0.408248300280709,1.2664417414775542,2.159718581593009,1.7026907767562334,0.5750390061255989,0.0,2.0444412315028093
4447,0.40825040070270124,0.0,0.9950618830301228,2.0041662498940878,0.0,0.9088546325396698,0.6069741331256499,0.0,2.0744372179942707,5.94110872439518,1.3843469540968398,0.0,0.0,0.7973991305391923
4448,0.0,0.0,0.5134908201864631,0.8048494967532978,0.0,0.0,0.6432053013983716,0.0,3.9130200481449804,2.564299911695621,1.3580266336327036,0.0,0.73879509369614,0.7615276756096353
4449,0.0,0.47358097425283663,0.9852544852769128,1.4435503531794744,0.0,0.7331619189475028,0.0,0.5785926077898351,1.2416121733112955,2.8293198811030202,1.6687354618826957,0.4082482903057363,0.0,0.6435430575224224
4450,0.0,0.6336149199671545,0.656222873144761,0.984797824635209,0.0,0.8071532702163159,0.7989473564310681,0.0,1.8157257291697937,4.706361121937725,2.0004463917981585,0.0,0.0,0.9486817650082201
4451,0.5440571371605889,0.43433321686319953,0.723653755523905,1.4471723922396829,0.40824850810301444,0.8033591426529232,0.0,0.4082489489937409,3.471299393181708,3.6999567710610473,0.8598848218145957,0.4181738718450794,0.4082484134437152,3.2077056912594903
4452,0.8237869719251149,0.0,4.118704396184641,1.0937181838763512,0.0,2.042201178985268,3.9361885724171928,0.0,1.5324029956547232,2.419786209056047,1.2609998331989656,0.40824831109249793,0.4082497650526697,0.5531947755742885
4453,0.5215784363794088,0.7748212798836634,2.9618928365520945,1.0150404527027348,0.0,0.7634265493622792,0.8466968295635884,1.0163404613366898,1.5367904922345863,1.8122310835327975,2.5507946484761916,0.7589465488107853,0.5283938223413543,1.722189074145783
4454,0.6450713818657368,0.0,1.4190095946176868,1.7980430788182298,0.0,0.40824135776759685,0.40824803769046875,0.0,2.7126112912033014,4.274782546592851,1.603830315235745,0.0,0.0,2.02596063915839
4455,0.0,0.408248344282151,1.6118007099841904,2.882719748978058,0.0,0.6689458676353167,0.5801159054313825,0.4082464518092919,3.5936427202851453,2.602544029903476,1.765353183476776,0.0,0.0,1.5579080420431775
4456,0.6536480023854971,0.0,1.295635496154072,2.5344744332548013,0.0,0.5755233348746026,0.0,0.4082482931212519,1.3187685432310532,3.820954833521716,1.2530052064650474,0.408248445466647,0.0,0.7087172718152709
4457,0.516158962906367,0.40824901658189827,0.9689342186633411,2.9143755390792037,0.6452476379958286,0.7251199396258963,0.8768056921386013,0.0,1.3042997430427565,4.796253051573487,1.4819023323976324,0.0,0.0,1.189341154820657
4458,0.45649836455881593,0.4082481998643554,1.2789446315514708,1.3894338760997549,0.0,0.8777596806537559,1.0551505950794404,0.6457718971647419,2.155549925149949,2.7312175013929574,1.53793945337016,0.0,0.40824889862771546,0.4082487434709766
4459,0.47562071698642705,0.565140985299738,1.7199301005327001,2.2996773155991064,0.0,0.800338823289643,0.0,0.0,2.380632432952536,6.076407895172945,2.8305411325624688,0.0,0.0,2.020514886755672
4460,0.6378710507124892,0.0,0.9699748550339458,1.2089757535272931,0.0,0.9449179729494663,0.4082483539773813,0.0,1.5514516047826417,1.7530508204780058,2.0264579636231477,0.0,0.6379297189312172,1.4057594586154958
4461,0.4082483408547055,0.0,0.8713464198276331,5.614495798319328,0.0,0.5528621930569269,0.678830583492108,0.4082482149146681,1.0208432862516899,1.4446933604577268,2.2973842653995553,0.0,0.0,2.0794500801289484
4462,0.6308266065803325,0.795005701354035,0.40824874891953494,3.3590464851867674,0.0,0.6392862518716479,0.6429719430424854,0.0,2.191109205125553,6.714737126865812,1.3393315527697573,1.1008997551689155,0.0,1.4358805720397458
4463,0.7081422226204136,1.821168267356486,1.4962528259020054,2.618127642072641,0.0,0.7670242019797555,0.4082483735366784,0.40824794239661705,2.029612332533116,2.7720863831586926,2.8871323988967617,1.2261652597339876,0.0,0.5870932117042883
4464,0.5391832488629804,0.0,0.8516480024746069,0.5422344455553195,0.0,0.7923924684703568,0.4571808026581019,0.0,1.3050069350262674,3.5611399086081557,1.6244758675057844,0.0,0.0,1.7074312948544428
4465,0.42284561467394643,0.0,0.6055023849969554,0.9089934305611309,0.0,0.5604375684041374,0.0,0.9520485355635914,1.9610598218265916,2.1655938353224764,1.4004588380712406,0.4082480378207188,0.0,1.4210203898522793
4466,0.4082478213432403,0.0,1.1978562112465605,1.2954214343464114,0.40824839780711913,0.4082483036286834,0.0,1.0799086253864667,1.5632494882367647,4.029746308101075,3.186110711964462,0.44369612158407806,0.40824857158328487,0.7249805678823482
4467,1.106306155687268,0.8816922153749734,1.104985951908371,1.811077087916221,0.6964482273730479,0.6665896516777898,1.0190818301093507,0.8021885377110674,1.4330635035908306,2.190586317113567,3.017560496288886,0.40824807015312065,0.0,1.4265750170942306
4468,1.3597902709160723,0.40824816447889606,0.9288887310449567,1.2463616825892618,0.0,0.6563460094217246,3.6554674709177077,0.0,1.9017324367603616,5.945671475542218,1.3003781291136738,0.0,0.5338100566821515,1.0143730697077173
4469,0.6919969214510534,0.8322332727731463,0.9719083134531558,0.6222110355536975,0.0,0.0,0.40825141760136513,0.40824832806702893,0.8541677972534836,2.4383086552231514,2.149088175129967,0.0,0.0,1.1471929202147155
