,고객번호,A_구매금액,기타CV_S,식료품_NET,의류_NET,생활_NET,RFM등급,휴일_CV_S,편의품_CV_S,선매품CV_S,객단가증감률,B_구매금액,C_구매금액,kmeans_label
3334,3368,-0.44333682973712885,0.3922898857774394,-2.142660653549359,1.2826335359245082,-0.8628443245723714,-0.9817083211827745,-0.30047462409010617,-0.3025154155890091,0.5277048691511518,-0.9129428604411723,0.21260430874009742,-0.18900063415442908,1
3336,3370,-0.4735639088510853,-0.3110722161903599,0.8546473773853711,0.23897048466274623,-0.05162574510212579,-0.7922790284219184,-1.1286460463389554,-0.65658856911021,0.43607024644251685,-0.20334567660124667,0.11110060808036284,-0.19498817984604885,1
3337,3371,-0.46062582091734694,-0.5373309503191166,-0.14445529959287218,-0.8046925665990159,-0.05162574510212579,-0.9817083211827745,-0.6965102189964315,-0.8978066261801627,0.3737797008879991,0.5062515082975754,-0.2145896407060136,1.0716781593190305,1
3338,3372,0.9482514336183777,-0.4176440754607016,-0.14445529959287218,1.2826335359245082,-0.05162574510212579,0.15486743538236333,-1.2945660366537346,0.35270687646645427,-1.0848209345486954,-0.9129428604411723,-0.2418617616767901,-0.20192155983032845,1
3339,3373,4.441784184670117,-0.3997002971652014,0.8546473773853711,0.23897048466274623,-0.05162574510212579,-0.7922790284219184,0.09276899991883616,0.0833411019653781,-0.5090661661355357,-0.9129428604411723,-0.09782123693809794,-0.20444411699247547,2
3340,3374,-0.4788005493880039,-0.46861611402682274,0.8546473773853711,-0.8046925665990159,0.7595928343681199,-0.0345618573784932,-0.48751601486394447,-0.40056127083006543,0.9633147255560085,0.5062515082975754,0.15841739017693468,-0.19856023037792164,1
3343,3377,-0.4750471426437678,-0.6319206483426553,-0.14445529959287218,0.23897048466274623,0.7595928343681199,-0.9817083211827745,-1.1146348925963776,-0.7172295361069285,-0.610669904053764,-0.20334567660124667,0.45034516172722966,-0.19345988358976043,1
3345,3379,-0.16162505655450807,-1.0294508904765638,-1.1435579765711155,-0.8046925665990159,-1.6740629040426172,-0.2239911501393489,-0.30228405209805653,-0.18076375062438796,-0.8007299704307809,-0.20334567660124667,-0.23256329146219495,-0.1838646236369784,1
3346,3380,-0.45708759440923585,0.12223268564067213,-0.14445529959287218,1.2826335359245082,-1.6740629040426172,-0.9817083211827745,-0.28645648791884776,0.21283017017707936,-0.6767171596432063,-0.20334567660124667,0.15569487801023366,-0.2039282331290362,1
3347,3381,-0.45784458811371964,-0.7757366643718023,-0.14445529959287218,-0.8046925665990159,-0.05162574510212579,2.2385896557517833,-0.1157475269097213,-0.07117778852949624,-0.30603358466244246,1.2158486931963974,-0.05341028039599047,-0.1970327858099199,1
3348,3382,-0.12133012334659879,-0.3023618985479354,-0.14445529959287218,0.23897048466274623,-1.6740629040426172,-1.1711376139436311,0.24517786116593482,-0.41554011010439407,-0.4901792999092639,0.5062515082975754,-0.21577520487893367,-0.1944910139858537,2
3350,3384,-0.4121219553884687,0.7378050212715149,0.8546473773853711,0.23897048466274623,-0.8628443245723714,1.2914431919475016,0.7143880273326326,-0.555268113899259,2.0336142523313674,0.5062515082975754,0.03888440186036072,-0.20199054753850185,0
3352,3386,0.21574598405786521,-0.8729123640633697,-0.14445529959287218,-0.8046925665990159,-0.8628443245723714,-0.7922790284219184,1.6659115853279238,1.3259649529028859,-0.8812699380086365,0.5062515082975754,-0.23222730233652067,-0.2050736572223412,2
3354,3388,1.6269051903350216,-0.5251437795200669,0.8546473773853711,-0.8046925665990159,0.7595928343681199,0.5337260209040764,1.187383256512158,-0.5242460160767343,-0.5722189530972239,0.5062515082975754,-0.23795402288240913,-0.20571085499116187,2
3355,3389,-0.39714204845736334,-0.8694040629148573,-0.14445529959287218,1.2826335359245082,-0.05162574510212579,-0.9817083211827745,-0.5453978507877068,-0.9096719049911003,-0.1950017548080773,-1.6225400453399945,0.374666087404075,-0.205361165177999,1
3358,3392,-0.4938333291227983,0.2864579002767448,-1.1435579765711155,1.2826335359245082,-0.05162574510212579,-0.0345618573784932,-0.19864801665815468,-0.3265660152480645,-0.7341372168106455,-0.9129428604411723,0.025993442299445,-0.20335257797302903,1
3360,3394,-0.3676957705466207,0.7693113330018824,-0.14445529959287218,0.23897048466274623,0.7595928343681199,-0.0345618573784932,-0.10314703251363436,-0.03469351992953251,0.09420401508993853,-0.20334567660124667,-0.21000174051076825,1.0292643467619256,0
3361,3395,-0.3290827281919115,-0.8014959147631776,0.8546473773853711,-0.8046925665990159,0.7595928343681199,-0.9817083211827745,-0.7770333249491735,-0.6548546931137545,-0.8100419234256107,0.5062515082975754,0.38868170512508576,-0.20274898839817224,1
3363,3397,1.0300975530687906,0.4137213313573278,-0.14445529959287218,0.23897048466274623,-0.05162574510212579,-1.7394254922262002,0.25086638822492774,-0.2881066470855065,-0.3470815169652827,-0.9129428604411723,-0.07192528016974972,-0.20325686064999804,2
3369,3403,-0.05549567686051065,1.2642382412086572,0.8546473773853711,-0.8046925665990159,-0.05162574510212579,0.15486743538236333,0.4460824465789343,-0.09928466432369762,-0.2865565598752488,-0.20334567660124667,-0.22743045544410148,-0.19884759670451604,0
3371,3405,-0.08471924572605352,0.684130675078721,0.8546473773853711,0.23897048466274623,-1.6740629040426172,-1.1711376139436311,3.140161259508708,-0.16701061348114232,0.00015689487038458958,2.635043062994042,-0.11598545056284362,-0.1806118461629968,2
3374,3408,0.029244255741529085,-0.9024379334932608,-2.142660653549359,0.23897048466274623,-1.6740629040426172,0.3442967281432199,-0.15448765726566896,0.4185276589721931,-0.5576354482449115,-0.9129428604411723,-0.24236253171784264,-0.03953037813798086,2
3375,3409,-0.2878715757283362,-1.219089518786219,-0.14445529959287218,0.23897048466274623,0.7595928343681199,1.6703017774692146,0.0006488645511511615,-0.6618603592381441,-0.9944158987690395,-0.20334567660124667,-0.19001256686766912,-0.2040196259808678,1
3376,3410,-0.4592868406277805,2.347770315889509,-2.142660653549359,0.23897048466274623,-1.6740629040426172,0.3442967281432199,0.03348646720661792,2.2356310329952103,-0.4346692934618236,-3.75133160003646,-0.15045039583053696,-0.20571085499116187,2
3377,3411,0.44473155004487414,-0.7009949207465684,1.8537500543636145,0.23897048466274623,1.5708114138383655,-0.7922790284219184,-0.8178531896835692,0.974828952306549,-0.6334746052054028,0.5062515082975754,-0.20070072864244937,-0.185036069199824,1
3378,3412,1.833907141811546,-1.0878979748801314,-0.14445529959287218,0.23897048466274623,-0.05162574510212579,-1.7394254922262002,-0.46097254618223593,4.465217318731265,-1.1713054608354407,-0.20334567660124667,-0.2368149408567862,-0.09422742194348928,2
3380,3414,0.18724085617864364,-1.0009625770239075,-0.14445529959287218,0.23897048466274623,-0.05162574510212579,-1.5499961994653437,-0.47077931687538954,-0.4948833300191506,-0.24895638450229635,-0.20334567660124667,0.01727846858045913,-0.2052375832936969,1
3381,3415,-0.3757234695059373,-0.4404730396869803,-2.142660653549359,0.23897048466274623,-0.8628443245723714,0.3442967281432199,0.44277710880917015,-0.5454650259597812,-0.4711146857222312,-0.20334567660124667,0.2872892411057234,-0.20571085499116187,1
3382,3416,0.7892767712039702,-0.9940464480341322,-0.14445529959287218,0.23897048466274623,-2.4852814835128627,0.5337260209040764,-0.38701849473538286,0.5926395887531184,-0.9929758825234505,-0.9129428604411723,-0.2030908384887464,-0.2015640718061003,2
3386,3420,-0.49420393587005834,2.347770315889509,-0.14445529959287218,1.2826335359245082,-0.05162574510212579,0.5337260209040764,-0.20087015299059519,-0.09205318068874155,2.183807784630319,-0.9129428604411723,-0.17385681322794597,0.4051454793539233,0
3387,3421,-0.3450172060750622,-0.8321762229062849,-0.14445529959287218,0.23897048466274623,-0.05162574510212579,-1.9288547849870563,0.08880701152113764,-0.4317180795675417,-1.0313118854334031,0.5062515082975754,0.6742579707284924,-0.2050410423457274,1
3388,3422,-0.25177636787832025,0.5506125715571237,1.8537500543636145,1.2826335359245082,1.5708114138383655,0.3442967281432199,0.4067965746361822,-0.17487843315493778,-0.21412515705796803,-0.20334567660124667,0.1293297627770893,-0.19840325370020392,1
3389,3423,1.0614681473117282,1.5762405528974412,1.8537500543636145,-0.8046925665990159,-0.05162574510212579,-1.7394254922262002,-0.20626964349411417,-0.08590837205393864,-0.7694758148614388,0.5062515082975754,-0.21498608604225472,-0.20571085499116187,2
3390,3424,-0.049437681692172934,-0.1336967321231367,0.8546473773853711,-0.8046925665990159,0.7595928343681199,0.15486743538236333,1.4748032429772062,-0.5015499770963648,-0.520055090784425,-0.20334567660124667,-0.23400338797181505,-0.19738368042707483,1
3391,3425,-0.49140285216536206,0.3527548656291079,0.8546473773853711,-0.8046925665990159,-0.8628443245723714,-0.0345618573784932,0.07607139993170231,-0.4883706761416602,0.2727249990655911,1.2158486931963974,0.13234727322581138,-0.20563555713404205,1
3393,3427,-0.19286058996613512,-0.34414172090591844,1.8537500543636145,0.23897048466274623,-0.05162574510212579,-0.6028497356610619,0.08652017254932083,0.11864366385295404,-0.5361973294470016,0.5062515082975754,-0.022216781790244562,0.047174311499814776,1
3394,3428,-0.008085106329506788,-0.33335400417847555,-0.14445529959287218,1.2826335359245082,-1.6740629040426172,-0.0345618573784932,0.026710804795585543,-0.8669816033244994,-1.2212482491050567,0.5062515082975754,-0.22174748958706697,0.3200202781801637,1
3395,3429,0.4773965914611722,-0.21823560401467387,-1.1435579765711155,-0.8046925665990159,-0.05162574510212579,-2.118284077747913,4.500847957799331,-0.20400621081463874,-0.5652703316632754,1.2158486931963974,-0.1518549951227067,-0.10997167132282473,2
3397,3432,-0.0844217891757129,0.24785995675019845,-0.14445529959287218,-0.8046925665990159,0.7595928343681199,-0.7922790284219184,1.2767399193692086,1.2766695957897474,0.22104493575454676,1.2158486931963974,-0.22440606944657618,-0.11917023401073847,2
3400,3435,-0.24006070291465853,-0.9784870602476637,0.8546473773853711,-0.8046925665990159,0.7595928343681199,-0.6028497356610619,3.0941759416032424,-0.505547092935181,-0.4016486325181925,1.2158486931963974,-0.12565877018598412,-0.20085887868950314,2
3401,3436,-0.3469631933704156,-0.1291723443776636,-1.1435579765711155,-0.8046925665990159,0.7595928343681199,-0.6028497356610619,0.2623847141512327,-0.38039781856124943,-0.41691642903741033,-0.20334567660124667,0.2818078238212863,-0.20394780186361386,1
3402,3437,0.8029360641735459,-0.21263674580008526,-3.1417633305276023,0.23897048466274623,-0.05162574510212579,-0.4134204429002054,0.4265722919265698,0.9010561562125651,-0.8409701200320086,-0.20334567660124667,-0.20772884557168933,0.007322902676282511,2
3404,3439,-0.4965838096683958,0.15046103704686695,-0.14445529959287218,0.23897048466274623,0.7595928343681199,0.3442967281432199,-0.0002769371072769469,-0.6194505909687825,0.20528854104654687,1.9254458780952195,0.05932580715832088,-0.2005079840723482,1
3405,3440,-0.34456823478882304,-0.5491057901749306,0.8546473773853711,0.23897048466274623,0.7595928343681199,-0.6028497356610619,-1.3614653408945465,-0.8508589831117083,-0.816121332168347,-0.20334567660124667,0.39346274622937677,-0.18885457631193708,1
3407,3442,-0.22493694588225835,-0.3982145677552886,-0.14445529959287218,0.23897048466274623,-0.8628443245723714,1.6703017774692146,0.732117385533827,0.4643072990152346,-0.7818065821142767,-2.332137230238817,-0.24132878316182005,-0.14840567466194618,1
3409,3444,-0.4758199627388952,0.21636813403016034,-2.142660653549359,0.23897048466274623,-1.6740629040426172,-0.0345618573784932,2.1652146478163297,0.9776764402714896,1.2474797971532452,-0.20334567660124667,0.3503037527250309,-0.20500899494232033,2
3413,3448,2.3237952248608065,-0.2029394631617759,-0.14445529959287218,0.23897048466274623,-0.05162574510212579,-2.118284077747913,0.8348657095435098,-0.0558457517698514,-0.8128598365138836,-0.9129428604411723,0.13376222338922295,-0.20313526348648983,2
3414,3450,-0.2764517700067938,-0.6612535755389258,-0.14445529959287218,0.23897048466274623,1.5708114138383655,1.2914431919475016,1.2663700949851504,2.3921946474296285,-0.019118194132558133,0.5062515082975754,-0.18081752330174178,-0.20571085499116187,2
3417,3453,-0.3956097395427836,1.3750104311037261,-0.14445529959287218,0.23897048466274623,-0.05162574510212579,0.9125846064257885,-0.4363370981212851,-0.955241801707219,-0.39423775896835306,0.5062515082975754,0.08184913343385404,-0.11619815672784009,0
3418,3454,1.9598827990736194,-0.6865619223020508,0.8546473773853711,0.23897048466274623,2.382029993308611,-1.7394254922262002,0.4798603628270769,-0.21128514566567919,-1.0432903466612904,0.5062515082975754,-0.2391393625412933,-0.18885989410048654,2
3420,3456,-0.3839995729840373,1.3287863670069884,-1.1435579765711155,0.23897048466274623,-0.05162574510212579,-0.0345618573784932,-0.30569220792973695,-0.5896874550186391,-0.9657075437682653,-2.332137230238817,0.2402474298649829,-0.20355663483089012,1
3421,3457,1.7024400529773949,-1.0377712960937107,-1.1435579765711155,0.23897048466274623,-0.8628443245723714,-1.3605669067044872,-0.2423274846700036,0.9229929746491965,0.4650168842443813,-0.9129428604411723,-0.2059437546009959,-0.20571085499116187,2
3422,3458,-0.07646465565349803,0.09088923872959324,-0.14445529959287218,1.2826335359245082,-0.05162574510212579,-0.6028497356610619,-0.6053195564610175,0.13055152360657282,0.37460786925421163,-1.6225400453399945,-0.07180193757772385,-0.20062823384584783,1
3423,3459,0.8071430276738816,-0.8010896995695984,-0.14445529959287218,1.2826335359245082,-0.05162574510212579,-0.6028497356610619,-0.4924061587903584,-0.9450650911184153,-0.9360453068246812,-0.20334567660124667,-0.2277772429207168,0.4944560356225994,1
3424,3460,0.3197490178112639,-0.4307497883959427,0.8546473773853711,0.23897048466274623,0.7595928343681199,-0.2239911501393489,-0.36375042576067373,-0.7925523100197339,0.43862236844642966,0.5062515082975754,-0.11868998999387674,-0.2011412822571597,1
3426,3462,-0.164157997574541,-0.5221577065421158,-1.1435579765711155,-1.848355617860778,-0.8628443245723714,-1.1711376139436311,0.613534151398061,1.9753574342653861,0.15869176140278765,1.9254458780952195,-0.1890246656261525,-0.1507540252052502,2
3427,3463,-0.46830303296502007,1.1032517564582105,2.8528527313418577,2.3262965871862704,-1.6740629040426172,0.3442967281432199,1.1732700009464827,0.8293147530019284,-0.030786016803080477,-1.6225400453399945,0.28166213666338286,-0.20429784574943527,1
3431,3467,0.7476257287490274,-0.961674744145471,-0.14445529959287218,0.23897048466274623,1.5708114138383655,0.15486743538236333,0.3279227723256335,0.11130960680646255,-0.6990592446845548,1.2158486931963974,-0.17308436030040866,-0.2038830687690613,1
3433,3469,0.21990706569449148,2.105170063905814,0.8546473773853711,-1.848355617860778,-1.6740629040426172,-0.6028497356610619,-0.3736530212894925,-0.8538512408498294,-0.6951345917880045,0.5062515082975754,-0.22613552274242527,-0.20571085499116187,0
3436,3472,3.5962809314214055,-0.5130068822398842,1.8537500543636145,0.23897048466274623,1.5708114138383655,0.15486743538236333,-1.0683237220205037,2.7101463704353743,-1.112241286464954,-0.20334567660124667,-0.2263979765536613,-0.20571085499116187,2
3437,3473,-0.45850237756830375,0.29970980524041274,-1.1435579765711155,0.23897048466274623,-0.05162574510212579,-0.4134204429002054,1.8416509075091014,0.0657066632809188,2.540316102172988,-0.9129428604411723,-0.24137175282573467,0.10505479099847288,0
3438,3474,-0.4934969381845586,0.1790563392532657,-0.14445529959287218,0.23897048466274623,-0.05162574510212579,0.9125846064257885,-1.1133754424219107,-0.9129338355145463,0.1456032755149909,-0.20334567660124667,0.03486232426098035,-0.2027156644192883,1
3439,3475,-0.4694178644587789,0.3322608886067378,-0.14445529959287218,-1.848355617860778,-0.8628443245723714,0.9125846064257885,-1.2134366507376895,-1.0801354448491909,0.8151109379791174,-0.20334567660124667,-0.23500339593917166,0.808797915943196,0
3440,3476,-0.45654227256746205,-0.14976893095105598,-1.1435579765711155,-0.8046925665990159,-2.4852814835128627,-1.9288547849870563,-0.9923977823256065,-0.7381494972972619,-0.4064656285652792,0.5062515082975754,0.39400245087518815,-0.2026595094526028,1
3442,3478,-0.4865873291734425,0.2692604704515906,0.8546473773853711,0.23897048466274623,1.5708114138383655,1.8597310702300704,-1.1446285124591709,-0.6532038974849634,0.025917523323718692,1.9254458780952195,0.017478485038308,-0.19594748612488813,1
3443,3479,-0.490611441630075,1.1644716959502615,-0.14445529959287218,-0.8046925665990159,-0.05162574510212579,0.5337260209040764,-1.218252442596226,-0.8044815607355007,2.3835539793645406,0.5062515082975754,0.14983730449072488,-0.20118346857899067,0
3445,3481,-0.47721907706493316,2.347770315889509,0.8546473773853711,-1.848355617860778,0.7595928343681199,1.2914431919475016,-0.8266522627480897,-0.3011279569359316,0.04258676949714178,1.9254458780952195,-0.024433703057611576,-0.2054154062384223,0
3446,3482,0.7163702547914822,-0.17172975655849593,-1.1435579765711155,-0.8046925665990159,-1.6740629040426172,-0.7922790284219184,-0.3729287562774387,-0.006434079534653817,-0.6010605656563471,-0.9129428604411723,-0.18344296024443238,-0.20361328549929752,2
3447,3483,0.4601493910797289,-0.8326826281268315,-1.1435579765711155,0.23897048466274623,-1.6740629040426172,-0.7922790284219184,0.25431520770569715,-0.1439867984737739,-0.7124527094124511,0.5062515082975754,-0.217709420394839,-0.20256868407397793,2
3448,3484,-0.40686577906570826,-0.1048243206819557,0.8546473773853711,0.23897048466274623,-1.6740629040426172,0.9125846064257885,-0.46015662059739487,-0.7180093078355804,-0.7416946505293728,-0.20334567660124667,-0.23865809735065724,0.3912819806816349,1
3449,3485,-0.4075043030272535,2.1932156507703104,-1.1435579765711155,-1.848355617860778,-0.05162574510212579,-0.9817083211827745,-0.4749329189525182,-0.6592268460779104,-0.26606856734967393,1.2158486931963974,-0.22109983627023,0.8011757919096896,0
3450,3486,-0.4516152273084143,-0.019626938550621118,-1.1435579765711155,1.2826335359245082,0.7595928343681199,-0.0345618573784932,0.00016200931261578313,-0.6014055653136626,0.9190998758065355,-1.6225400453399945,0.24358960773847863,-0.2033064212526572,1
3451,3487,0.1660117606315038,0.39707871760671726,-0.14445529959287218,0.23897048466274623,-0.05162574510212579,-0.6028497356610619,-0.8504587021683988,-1.1467193349917384,-1.1493007778309696,0.5062515082975754,0.1964154493444995,0.299694118070107,1
3452,3488,-0.48105244565637,-0.11572700554780527,-0.14445529959287218,1.2826335359245082,-0.05162574510212579,0.3442967281432199,1.017755988879728,-0.3244271460881654,1.2359741092598007,-0.20334567660124667,-0.1007280720315376,-0.20526892159483384,0
3453,3489,-0.21491063402636215,-0.1230638212790061,0.8546473773853711,0.23897048466274623,1.5708114138383655,-0.2239911501393489,-0.9632776570923683,0.16726954686131096,-1.0661882798349511,-0.20334567660124667,0.5046778417701835,-0.19849379582070198,1
3454,3490,-0.10874850272254748,0.9046804277234203,0.8546473773853711,1.2826335359245082,-0.8628443245723714,0.7231553136649329,-0.9337502187205122,-0.8711838431722572,-0.7909404290886374,-0.20334567660124667,-0.17473852320140776,-0.2030316752239556,1
3455,3491,0.8283213176818842,-0.3283571369366754,-2.142660653549359,0.23897048466274623,-0.8628443245723714,-1.7394254922262002,-0.4053416833015269,1.8790546588923605,-1.0817495636536898,-0.20334567660124667,-0.2018915239924062,-0.1308540585264213,2
3456,3492,0.4885887196396627,-0.6886091433057625,0.8546473773853711,-0.8046925665990159,2.382029993308611,0.15486743538236333,0.19082763689146673,0.011389401370393697,0.02900350246134825,-0.20334567660124667,-0.23358672708210587,-0.1831303611551181,1
3457,3493,-0.49257838001328264,-0.16741884378904817,-1.1435579765711155,0.23897048466274623,-0.8628443245723714,-1.3605669067044872,-1.5719066425735049,-0.9484704051850928,-0.7886905816838237,-0.20334567660124667,0.3461939791690369,-0.20192063828446322,1
3458,3494,-0.4938146028571097,0.9592725244198358,0.8546473773853711,-0.8046925665990159,-0.05162574510212579,-0.0345618573784932,-0.18217862331560286,-0.09149527853990738,2.0026276860578482,-0.9129428604411723,-0.23840857167695803,0.744184708478879,0
3459,3495,-0.463854475237927,0.3318616477349033,-0.14445529959287218,0.23897048466274623,-0.05162574510212579,0.5337260209040764,-0.20392892104818577,-0.4410191230377082,-0.5125569970548463,-0.9129428604411723,0.08690197045583402,-0.20571085499116187,1
3460,3496,3.1534460076060347,1.9639552118307646,-3.1417633305276023,0.23897048466274623,-0.8628443245723714,-0.4134204429002054,-0.4494243541769664,3.151337122303618,-0.8549456137828672,-0.20334567660124667,-0.07059843783007971,-0.19683191943379783,2
3461,3497,1.1414284814160243,-0.025396777758613834,0.8546473773853711,0.23897048466274623,0.7595928343681199,-0.2239911501393489,-0.4424734508020032,-0.22648398158845207,-0.8927016173342807,-0.9129428604411723,-0.2420721661668247,-0.11773723019029085,1
3464,3500,-0.13111425692596274,-1.1888159894868415,-0.14445529959287218,1.2826335359245082,-1.6740629040426172,-0.0345618573784932,-0.5152239582933041,-0.2127830888012094,-0.7060719093505035,-0.20334567660124667,-0.17286913650046523,0.22456916994069115,1
3465,3501,-0.29881950182991185,1.4067172121407197,1.8537500543636145,0.23897048466274623,-0.05162574510212579,0.9125846064257885,1.030635971180109,0.22341454100967567,-0.5500719492716801,1.2158486931963974,-0.23981989709996915,0.023814389864982695,0
3469,3505,0.9836540752453543,-0.9430040278997903,-0.14445529959287218,0.23897048466274623,-1.6740629040426172,-0.4134204429002054,0.24970842441206134,1.7913042259321257,-0.8397763331391545,-0.20334567660124667,-0.23172933484998537,-0.19556667045418344,2
3470,3506,-0.45167709176212584,-1.1227733331870873,-0.14445529959287218,-0.8046925665990159,-0.05162574510212579,0.9125846064257885,-0.41867786653885947,0.008492937988256677,0.5243861423011803,0.5062515082975754,-0.04654246106908749,-0.2049909142698615,1
3471,3507,-0.4977815925292494,1.04019858899214,0.8546473773853711,0.23897048466274623,-0.05162574510212579,0.9125846064257885,-1.0669638292495485,-0.41987984310448573,0.5942525181283262,-0.20334567660124667,-0.23290641703746592,0.6710592009964061,0
3472,3508,-0.43810855197803306,1.0281842919256408,-0.14445529959287218,1.2826335359245082,-0.05162574510212579,-0.0345618573784932,-0.13527320126954503,-0.34618337765506685,0.09055676252303747,-0.20334567660124667,-0.19513579987851618,0.8070272052766931,0
3473,3509,0.15836831345209448,-0.5710643029734904,-2.142660653549359,-0.8046925665990159,-1.6740629040426172,0.15486743538236333,0.5266293467770408,3.0587722475463814,-0.276396362442669,-0.20334567660124667,-0.15667041242264113,-0.20571085499116187,2
3474,3510,0.37222295353528057,-0.20875275387854952,-0.14445529959287218,-0.8046925665990159,1.5708114138383655,-0.4134204429002054,0.09393718543142027,-0.3568223101073666,-0.23580003838688124,0.5062515082975754,-0.24236253171784264,-0.20571085499116187,1
3477,3513,-0.4440354211806363,1.1739219775851628,0.8546473773853711,1.2826335359245082,0.7595928343681199,-0.0345618573784932,-0.19052046967400965,-0.42981323448641967,-0.6300689964530956,-0.9129428604411723,0.2255753416190144,-0.2036473185804516,1
3478,3514,3.6104123512134105,-1.0437589933610008,-2.142660653549359,0.23897048466274623,-0.05162574510212579,-0.4134204429002054,0.3782817215930352,0.007530078526753274,-0.6258581668075851,-0.20334567660124667,-0.2247305495182578,-0.20430046971492072,2
3479,3515,-0.485014062070581,-1.5692889809089894,-1.1435579765711155,1.2826335359245082,0.7595928343681199,1.480872484708358,-0.7010661421355905,-0.8888122795679472,0.30954723927768657,0.5062515082975754,-0.19878340200134895,0.24056037160198881,1
3481,3517,-0.2558304909855939,1.3511949355332276,-0.14445529959287218,0.23897048466274623,1.5708114138383655,-0.0345618573784932,-0.5819094994391706,-0.4501052508919326,-0.922330556703236,-0.20334567660124667,-0.23158973821594578,0.7627480987195145,1
3482,3518,0.29851967506166127,-1.066387661935347,-0.14445529959287218,0.23897048466274623,1.5708114138383655,-0.2239911501393489,-0.6382715053841028,0.32376960330438825,-1.13611731512191,1.2158486931963974,-0.17904113883052375,-0.15369292013832805,1
3484,3520,-0.4885464670965174,-1.5692889809089894,-0.14445529959287218,0.23897048466274623,-0.05162574510212579,-0.4134204429002054,1.4583471738361884,0.26243072819312163,2.389635734288569,-0.20334567660124667,-0.24053140685373753,0.11643777815833495,2
3485,3521,-0.478466496007119,-1.5692889809089894,-1.1435579765711155,1.2826335359245082,-0.05162574510212579,0.5337260209040764,-0.33985881510722243,-0.882044195440112,1.0834501908495795,-0.20334567660124667,-0.23820526724976254,0.17860535696576013,1
3486,3522,-0.4645447039036116,1.1446702101897717,0.8546473773853711,0.23897048466274623,-0.05162574510212579,0.9125846064257885,-0.9905395169079829,-0.8039225439534942,0.8336807057365491,1.2158486931963974,0.14404127181683232,-0.20544490144782876,0
3487,3523,-0.4699463711000576,1.2836216178842632,0.8546473773853711,0.23897048466274623,0.7595928343681199,1.102013899186645,-0.26431894253212823,-0.44723798742247284,0.18965999937135625,-0.20334567660124667,-0.20919610673128217,0.28534132352017344,0
3488,3524,1.2953513346734293,2.347770315889509,-0.14445529959287218,-0.8046925665990159,-0.05162574510212579,-1.3605669067044872,1.6807750092763816,-0.0012859039637544212,0.0641104942387587,-1.6225400453399945,-0.24042958664170605,-0.20571085499116187,2
3489,3525,-0.06754580132338911,-0.15767959686344002,0.8546473773853711,0.23897048466274623,-1.6740629040426172,1.102013899186645,-0.5544749936756447,1.0901693222244286,-0.4981675368255921,0.5062515082975754,-0.23455871105266266,-0.20442823539831192,1
3492,3528,-0.48522697130386055,0.42927928527990167,-0.14445529959287218,0.23897048466274623,-1.6740629040426172,-0.0345618573784932,0.6613575540625871,-0.008090022465560539,-0.09314606748382065,-0.9129428604411723,0.0952660465429747,-0.20487704545983998,1
3493,3529,-0.49660997645656524,-0.0322141437943509,-1.1435579765711155,0.23897048466274623,0.7595928343681199,0.5337260209040764,-0.24020871347636516,0.37794744698462474,-0.2780907365898373,-0.20334567660124667,0.07656885362907268,-0.1846737590887683,1
3494,3530,0.09488950948996318,-1.1197596811274058,-0.14445529959287218,1.2826335359245082,-1.6740629040426172,-0.7922790284219184,-0.061583729881833596,0.23178092436848988,-0.7590146741788405,-1.6225400453399945,-0.2362206831711798,-0.20571085499116187,1
3498,3534,-0.10615792278101148,0.050894249983977694,0.8546473773853711,1.2826335359245082,-0.05162574510212579,0.3442967281432199,-0.10024119044171757,-0.23105774084009512,-0.8005099734026874,-0.20334567660124667,0.41434106435727175,-0.18324373426341775,1
3502,3538,-0.4979402802113366,-0.47909702365646345,-0.14445529959287218,0.23897048466274623,-0.05162574510212579,-0.4134204429002054,0.7859338211316184,0.06629588814283845,-0.06970436624197981,-0.20334567660124667,0.03702334772689586,-0.20483521321066753,1
3503,3539,0.1720245489890114,-0.04781059958186896,-0.14445529959287218,-0.8046925665990159,-0.05162574510212579,-0.7922790284219184,1.9243464197854807,0.424663691771941,-0.2416390772954217,-0.9129428604411723,-0.21274203806004519,-0.20531954632937477,2
3504,3540,-0.49324331796546006,-0.06457071256080582,-0.14445529959287218,-0.8046925665990159,-0.8628443245723714,-0.0345618573784932,0.1211534147156883,-0.2462648148363046,-1.1946684937876988,-0.20334567660124667,0.40274104037400665,0.19031321823018965,1
3505,3541,0.5187585415018526,-0.8680818405555579,0.8546473773853711,0.23897048466274623,-0.05162574510212579,0.15486743538236333,-0.0782546598707601,0.3170239737116795,-0.8553500174953552,1.2158486931963974,-0.16130524379325542,-0.20571085499116187,1
3507,3544,-0.4976179607979053,-0.9843429303191983,-0.14445529959287218,0.23897048466274623,-0.8628443245723714,0.5337260209040764,-0.906861717284664,-1.0262690379338557,-0.02115896038480108,-0.20334567660124667,-0.011622967006845276,-0.19456758841845037,1
3508,3545,0.7260685140383664,-0.5045836846857799,-0.14445529959287218,-0.8046925665990159,-1.6740629040426172,-1.7394254922262002,-0.6786320450845905,1.7805168810506737,-0.10680501667035998,0.5062515082975754,-0.16942816470930483,-0.1969239505733679,2
3510,3547,-0.4236586797254082,-1.5692889809089894,-0.14445529959287218,-1.848355617860778,-0.05162574510212579,0.3442967281432199,0.02255313923290023,1.238134118605594,0.2778057229026975,-0.20334567660124667,-0.24236253171784264,1.106976586104994,1
